nVectors,memcpyOut,plan,execu,memcpyIn
76500001,145.919,0.005,288.522,206.01
76500001,149.852,0.005,302.030,111.204
76500001,149.584,0.005,298.485,109.902
76500001,149.079,0.006,328.237,109.455
76500001,153.112,0.004,264.974,109.623
76500001,149.885,0.005,309.365,108.712
76500001,149.734,0.004,247.067,109.153
76500001,153.476,0.005,240.971,111.205
76500001,150.638,0.004,301.145,108.776
76500001,152.187,0.005,246.354,109.554
76500001,150.459,0.006,313.073,110.972
76500001,150.119,0.005,242.318,109.842
76500001,150.093,0.004,242.565,108.676
76500001,150.759,0.005,321.880,109.027
76500001,151.324,0.007,297.836,109.214
76500001,149.73,0.004,283.132,108.916
76500001,154.334,0.005,241.118,110.599
76500001,149.372,0.004,288.321,109.197
76500001,149.379,0.004,310.190,110.327
76500001,150.255,0.004,291.704,109.949
76500001,149.928,0.005,304.548,110.494
76500001,150.278,0.004,303.463,111.685
77000001,151.401,0.004,322.612,110.467
77000001,151.226,0.004,324.881,109.319
77000001,150.594,0.005,309.733,110.083
77000001,146.602,0.005,269.252,206.275
77000001,149.774,0.005,248.137,110.778
77000001,150.584,0.004,320.025,110.117
77000001,150.726,0.004,308.484,110.882
77000001,153.812,0.004,247.873,111.361
77000001,150.825,0.005,309.619,110.912
77000001,151.098,0.005,243.442,110.26
77000001,153.622,0.005,250.935,111.254
77000001,151.38,0.004,312.971,110.254
77000001,150.226,0.004,250.773,110.414
77000001,150.956,0.004,296.563,109.862
77000001,151.884,0.005,261.237,111.632
77000001,151.128,0.007,242.040,111.044
77000001,151.047,0.004,314.481,110.557
77000001,150.571,0.004,307.688,110.377
77000001,151.837,0.004,292.799,110.354
77000001,155.327,0.005,273.650,111.726
77000001,151.117,0.006,308.235,109.695
77000001,150.406,0.005,265.368,109.331
77000001,150.62,0.004,320.314,109.794
77000001,151.459,0.005,310.225,110.196
77000001,151.532,0.004,291.351,110.869
77500001,151.814,0.005,320.596,110.151
77500001,152.212,0.005,288.282,110.883
77500001,151.793,0.004,300.582,110.87
77500001,147.595,0.006,294.703,207.543
77500001,151.217,0.005,274.198,110.877
77500001,150.761,0.005,311.903,112.783
77500001,152.008,0.004,285.605,111.864
77500001,152.454,0.005,295.901,111.924
77500001,152.013,0.006,320.655,110.542
77500001,152.059,0.005,239.630,110.307
77500001,154.242,0.004,244.698,111.53
77500001,152.355,0.004,312.753,110.289
77500001,151.61,0.005,318.861,111.334
77500001,151.069,0.004,312.567,110.907
77500001,152.692,0.004,273.593,112.101
77500001,150.799,0.005,317.713,110.515
77500001,152.529,0.004,333.785,110.985
77500001,150.8,0.005,298.738,111.932
77500001,152.427,0.005,353.021,109.742
77500001,156.262,0.006,263.229,113.169
77500001,152.259,0.005,308.899,110.296
77500001,152.092,0.005,247.494,111.52
77500001,150.674,0.005,286.036,111.663
77500001,150.677,0.004,329.043,110.883
77500001,152.23,0.004,265.827,110.893
78000001,153.036,0.004,334.848,112.235
78000001,153.024,0.006,318.771,111.308
78000001,153.249,0.006,336.400,112.882
78000001,148.081,0.005,270.637,208.766
78000001,153.026,0.005,257.096,112.051
78000001,153.397,0.006,298.859,113.165
78000001,152.98,0.005,325.719,112.652
78000001,153.573,0.004,252.005,111.799
78000001,152.216,0.005,329.157,110.824
78000001,152.773,0.006,259.806,112.349
78000001,155.715,0.004,298.580,113.009
78000001,152.716,0.004,327.798,111.456
78000001,152.171,0.004,323.752,112.31
78000001,152.62,0.004,318.614,111.684
78000001,153.536,0.004,283.240,112.338
78000001,153.022,0.004,260.665,111.811
78000001,152.735,0.004,295.415,110.148
78000001,152.59,0.005,317.779,112.254
78000001,153.455,0.004,320.734,111.792
78000001,155.309,0.004,290.704,113.14
78000001,152.821,0.004,297.149,112.08
78000001,153.073,0.004,258.647,110.951
78000001,152.871,0.004,296.921,112.309
78000001,152.88,0.007,306.998,113.062
78000001,154.255,0.004,261.033,111.113
78500001,154.027,0.003,269.322,112.235
78500001,154.012,0.005,288.241,111.49
78500001,154.199,0.004,318.974,110.6
78500001,149.13,0.006,278.679,210.873
78500001,154.247,0.005,243.863,111.436
78500001,153.707,0.005,313.244,111.44
78500001,153.999,0.007,341.294,111.371
78500001,156.004,0.005,267.443,112.904
78500001,153.878,0.005,320.500,112.858
78500001,153.812,0.004,291.890,111.417
78500001,153.658,0.004,261.561,112.67
78500001,154.157,0.006,310.256,111.571
78500001,153.09,0.005,305.407,113.384
78500001,153.233,0.005,296.298,112.241
78500001,154.729,0.005,289.314,112.259
78500001,152.484,0.004,260.042,111.768
78500001,154.283,0.006,300.867,111.15
78500001,153.126,0.004,286.577,112.749
78500001,154.34,0.004,339.754,111.786
78500001,156.617,0.004,285.566,113.233
78500001,153.948,0.005,322.680,111.534
78500001,152.644,0.004,249.654,112.668
78500001,153.457,0.004,329.944,112.274
78500001,153.818,0.004,335.848,112.868
78500001,154.333,0.004,262.159,112.72
79000001,154.337,0.005,313.026,112.182
79000001,154.927,0.004,262.464,113.001
79000001,154.936,0.005,320.875,113.33
79000001,149.974,0.005,284.543,211.914
79000001,154.024,0.005,260.075,113.151
79000001,154.527,0.004,336.146,113.434
79000001,154.677,0.004,311.322,113.343
79000001,156.81,0.004,296.346,112.897
79000001,154.824,0.006,322.401,112.462
79000001,154.764,0.005,297.536,113.19
79000001,154.443,0.004,257.999,113.68
79000001,155.295,0.004,245.389,112.703
79000001,154.321,0.005,318.636,114.038
79000001,153.958,0.005,303.629,112.425
79000001,155.773,0.004,270.655,113.253
79000001,154.636,0.005,254.787,111.824
79000001,155.092,0.004,313.057,112.535
79000001,154.386,0.004,294.992,113.334
79000001,154.877,0.005,295.066,113.516
79000001,157.246,0.004,302.266,112.782
79000001,154.706,0.004,305.373,112.395
79000001,154.89,0.004,242.906,113.068
79000001,154.44,0.004,285.826,113.203
79000001,155.698,0.006,335.950,114.525
79000001,155.787,0.005,273.431,114.882
79500001,156.406,0.004,312.195,112.515
79500001,156.369,0.004,310.802,113.394
79500001,156.406,0.004,293.972,112.696
79500001,150.659,0.006,294.817,213.817
79500001,155.878,0.005,265.888,113.11
79500001,154.883,0.004,320.965,113.793
79500001,155.934,0.004,321.272,112.865
79500001,157.739,0.004,290.117,114.098
79500001,155.444,0.004,314.886,113.283
79500001,155.878,0.005,316.200,113.273
79500001,155.86,0.005,305.912,113.255
79500001,156.226,0.005,261.821,113.45
79500001,156.065,0.004,298.206,114.043
79500001,155.624,0.004,313.312,113.801
79500001,156.153,0.004,281.004,113.591
79500001,156.255,0.004,254.806,113.324
79500001,156.194,0.005,317.949,112.391
79500001,155.461,0.004,295.616,115.414
79500001,156.248,0.004,254.444,112.317
79500001,155.611,0.005,315.551,113.414
79500001,155.636,0.004,304.803,113.751
79500001,155.605,0.004,255.267,113.791
79500001,155.788,0.004,297.521,112.457
79500001,155.727,0.005,360.231,113.774
79500001,159.106,0.004,265.007,113.732
80000001,157.151,0.005,329.152,114.596
80000001,157.116,0.004,317.705,114.273
80000001,156.69,0.005,305.540,115.223
80000001,152.028,0.005,285.608,217.621
80000001,156.749,0.004,352.912,114.256
80000001,156.743,0.005,303.480,114.453
80000001,156.635,0.004,308.529,114.289
80000001,158.786,0.005,304.557,116.678
80000001,156.911,0.004,318.121,114.785
80000001,156.94,0.004,296.701,114.428
80000001,156.822,0.004,300.793,115.002
80000001,157.728,0.004,319.691,113.339
80000001,156.375,0.004,264.584,114.959
80000001,157.716,0.005,326.030,113.996
80000001,157.506,0.004,277.364,114.599
80000001,156.816,0.005,247.013,113.798
80000001,157.994,0.006,318.448,114.126
80000001,156.568,0.006,319.807,115.236
80000001,156.758,0.004,246.278,114.985
80000001,156.983,0.004,304.558,114.644
80000001,156.252,0.004,308.256,115.019
80000001,156.869,0.004,270.587,113.996
80000001,156.896,0.006,332.983,115.182
80000001,155.443,0.005,309.915,114.219
80000001,160.511,0.005,290.826,116.254
80500001,158.054,0.006,317.698,114.909
80500001,158.103,0.004,330.079,114.055
80500001,157.045,0.005,329.177,113.463
80500001,153.304,0.008,266.366,217.31
80500001,158.913,0.004,302.655,114.88
80500001,157.261,0.005,297.509,115.866
80500001,157.515,0.004,320.725,114.773
80500001,162.466,0.005,322.281,115.443
80500001,157.764,0.004,324.218,114.208
80500001,161.985,0.004,305.560,114.893
80500001,158.098,0.005,261.267,114.836
80500001,157.894,0.004,333.572,114.144
80500001,157.479,0.005,259.922,116.177
80500001,157.386,0.005,304.146,114.191
80500001,158.559,0.004,294.481,115.715
80500001,157.854,0.005,266.907,113.807
80500001,158.256,0.007,323.976,114.376
80500001,157.314,0.005,343.527,116.407
80500001,158.577,0.005,279.469,114.163
80500001,158.166,0.005,308.838,115.099
80500001,157.727,0.006,313.045,114.657
80500001,157.893,0.005,263.320,114.395
80500001,157.345,0.004,317.384,115.01
80500001,157.073,0.005,323.805,115.118
80500001,160.855,0.004,307.306,117.305
81000001,159.403,0.006,328.802,116.369
81000001,159.212,0.005,308.113,115.73
81000001,159.416,0.005,308.584,116.485
81000001,153.556,0.005,283.779,220.036
81000001,159.139,0.004,345.734,115.987
81000001,159.173,0.004,319.309,117.715
81000001,158.696,0.004,312.197,115.906
81000001,161.079,0.004,299.081,117.255
81000001,158.89,0.004,322.241,115.837
81000001,158.505,0.004,313.341,116.437
81000001,159.342,0.005,320.966,115.844
81000001,159.456,0.005,338.455,115.953
81000001,157.121,0.004,317.881,116.014
81000001,159.116,0.004,316.439,115.879
81000001,158.656,0.005,341.446,116.931
81000001,159.333,0.004,314.904,115.881
81000001,159.607,0.005,329.618,115.976
81000001,158.711,0.004,356.754,117.132
81000001,159.172,0.004,299.726,116.414
81000001,159.282,0.005,313.753,116.088
81000001,159.07,0.004,317.154,115.735
81000001,159.191,0.005,260.176,116.518
81000001,158.987,0.005,328.367,117.177
81000001,158.884,0.005,332.327,115.842
81000001,162.386,0.005,275.415,117.964
81500001,160.336,0.006,336.230,115.515
81500001,160.384,0.004,344.912,116.112
81500001,160.09,0.004,322.675,116.822
81500001,155.922,0.005,328.458,219.697
81500001,159.391,0.004,323.829,115.929
81500001,159.657,0.006,323.951,117.485
81500001,161.029,0.006,325.614,115.851
81500001,162.641,0.005,342.337,116.373
81500001,160.082,0.005,323.103,116.676
81500001,160.115,0.004,334.404,115.081
81500001,160.31,0.005,308.948,117.332
81500001,160.458,0.007,327.846,115.505
81500001,160.037,0.004,336.678,115.416
81500001,160.452,0.005,268.084,117.128
81500001,160.186,0.004,315.983,116.845
81500001,160.42,0.005,305.962,116.922
81500001,160.458,0.004,271.435,116.483
81500001,159.644,0.005,333.673,116.639
81500001,160.642,0.004,330.894,116.935
81500001,160.191,0.005,332.153,116.701
81500001,160.147,0.004,318.710,116.016
81500001,160.639,0.005,331.526,115.823
81500001,159.919,0.005,308.582,118.153
81500001,159.071,0.005,344.909,116.905
81500001,162.904,0.004,310.084,117.887
82000001,161.358,0.006,315.836,116.866
82000001,161.376,0.004,341.826,117.127
82000001,161.129,0.004,327.117,117.739
82000001,156.432,0.006,301.164,223.845
82000001,160.631,0.004,300.019,117.538
82000001,160.941,0.005,330.841,118.02
82000001,160.752,0.004,347.959,118.395
82000001,164,0.005,328.259,118.168
82000001,160.934,0.004,353.341,119.003
82000001,160.868,0.005,329.893,117.687
82000001,161.858,0.005,351.365,116.851
82000001,161.437,0.005,328.940,117.174
82000001,160.821,0.004,329.394,117.283
82000001,160.853,0.005,270.491,117.537
82000001,160.253,0.004,324.897,117.794
82000001,161.5,0.004,325.872,116.704
82000001,161.69,0.005,270.671,116.541
82000001,160.266,0.005,318.878,117.536
82000001,161.303,0.005,328.104,117.489
82000001,161.171,0.004,334.942,118.014
82000001,161.011,0.004,311.670,117.027
82000001,160.84,0.004,299.359,118.199
82000001,160.962,0.007,350.475,117.283
82000001,160.886,0.005,349.207,117.558
82000001,164.311,0.005,307.455,119.491
82500001,161.757,0.006,346.175,118.119
82500001,162.246,0.004,344.104,117.964
82500001,162.151,0.005,331.342,122.994
82500001,157.28,0.005,278.332,221.521
82500001,161.993,0.005,323.749,119.334
82500001,161.835,0.004,362.720,118.674
82500001,162.086,0.006,342.486,118.549
82500001,161.214,0.005,335.837,117.975
82500001,161.975,0.007,313.418,117.28
82500001,161.674,0.006,330.261,117.927
82500001,161.876,0.005,353.443,117.109
82500001,162.082,0.005,323.797,117.594
82500001,162.061,0.005,340.002,119.302
82500001,161.7,0.005,311.863,117.416
82500001,161.49,0.004,329.296,118.894
82500001,162.393,0.005,335.359,117.781
82500001,162.453,0.005,282.659,116.849
82500001,161.429,0.004,332.538,118.996
82500001,162.339,0.004,351.515,118.702
82500001,162.591,0.004,320.419,116.814
82500001,161.616,0.004,330.027,116.934
82500001,162.096,0.004,349.841,118.193
82500001,161.239,0.005,332.665,118.997
82500001,161.499,0.004,355.894,117.952
82500001,165.462,0.005,303.262,119.538
83000001,165.042,0.006,372.573,118.407
83000001,163.167,0.005,324.500,119.404
83000001,163.743,0.006,352.257,118.181
83000001,158.288,0.005,297.803,223.787
83000001,165.995,0.004,336.002,118.509
83000001,163.588,0.006,346.646,119.055
83000001,162.3,0.005,322.503,118.599
83000001,162.554,0.005,338.265,119.88
83000001,162.506,0.004,320.726,117.591
83000001,162.902,0.004,346.872,119.153
83000001,162.564,0.005,326.541,117.943
83000001,163.259,0.006,353.443,118.698
83000001,163.124,0.004,317.550,118.503
83000001,162.943,0.005,329.942,119.141
83000001,162.756,0.005,334.841,119.508
83000001,163.289,0.004,320.201,119.127
83000001,163.263,0.005,323.579,119.343
83000001,162.319,0.004,361.129,119.372
83000001,163.388,0.004,339.871,119.174
83000001,163.247,0.005,340.430,117.642
83000001,162.178,0.005,341.215,119.01
83000001,163.406,0.004,335.609,119.775
83000001,162.783,0.004,320.497,119.769
83000001,162.701,0.004,340.321,119.929
83000001,165.985,0.005,298.962,121.651
83500001,164.17,0.005,339.946,118.067
83500001,164.192,0.005,356.374,119.626
83500001,164.117,0.005,344.258,119.21
83500001,159.816,0.006,329.917,224.377
83500001,163.177,0.006,339.329,119.835
83500001,163.804,0.004,320.111,119.014
83500001,163.655,0.004,321.696,118.339
83500001,163.654,0.004,339.868,120.059
83500001,163.606,0.005,374.949,119.624
83500001,165.452,0.006,332.196,119.665
83500001,164.17,0.004,318.568,117.527
83500001,164.353,0.004,348.778,119.143
83500001,164.371,0.004,337.610,117.925
83500001,164.336,0.004,342.753,119.034
83500001,163.437,0.005,353.441,119.836
83500001,163.974,0.004,332.317,118.659
83500001,164.821,0.005,328.523,118.636
83500001,163.156,0.005,359.139,119.88
83500001,164.388,0.006,349.531,119.838
83500001,164.102,0.004,360.521,118.511
83500001,164.535,0.006,349.645,118.035
83500001,163.994,0.005,336.348,119.186
83500001,162.489,0.006,339.806,119.41
83500001,163.846,0.004,365.505,120.752
83500001,167.184,0.005,322.462,120.812
84000001,164.233,0.006,347.162,120.656
84000001,164.849,0.004,330.646,120.005
84000001,165.048,0.005,329.241,118.894
84000001,160.365,0.005,320.970,227.966
84000001,164.521,0.03,353.351,120.441
84000001,163.96,0.005,351.543,120.013
84000001,165.037,0.004,331.166,119.151
84000001,164.303,0.004,317.009,120.909
84000001,165.881,0.006,361.383,119.372
84000001,164.819,0.005,333.219,119.482
84000001,165.017,0.004,349.722,120.29
84000001,165.244,0.004,356.397,120.176
84000001,165.214,0.005,322.271,119.642
84000001,164.85,0.004,336.578,121.131
84000001,164.361,0.005,313.495,119.769
84000001,165.287,0.004,325.098,121.074
84000001,165.144,0.004,347.884,125.096
84000001,163.748,0.005,336.163,120.367
84000001,165.397,0.005,347.128,119.523
84000001,165.302,0.005,331.833,120.302
84000001,164.567,0.004,322.968,120.245
84000001,166.591,0.005,340.934,119.502
84000001,164.72,0.004,359.413,120.471
84000001,164.741,0.004,358.064,120.46
84000001,168.084,0.005,302.132,121.893
84500001,166.42,0.007,349.489,121.094
84500001,165.414,0.006,316.812,120.376
84500001,166.534,0.004,354.904,121.18
84500001,160.538,0.005,309.106,228.13
84500001,165.75,0.006,366.652,120.803
84500001,165.734,0.006,347.462,120.756
84500001,165.819,0.004,328.945,120.165
84500001,165.399,0.005,328.513,121.176
84500001,164.812,0.004,340.499,119.942
84500001,165.189,0.004,323.557,120.64
84500001,166.142,0.005,366.984,121.184
84500001,166.196,0.005,340.068,120.859
84500001,167.003,0.005,327.620,120.332
84500001,165.843,0.005,337.326,119.814
84500001,165.191,0.005,338.966,120.917
84500001,166.463,0.005,329.907,119.896
84500001,166.174,0.005,339.259,120.072
84500001,164.983,0.005,334.920,120.226
84500001,166.122,0.004,313.401,121.225
84500001,165.554,0.005,336.389,121.276
84500001,165.048,0.004,338.317,120.158
84500001,166.17,0.004,346.881,120.687
84500001,165.477,0.005,324.461,120.623
84500001,165.71,0.004,340.780,121.709
84500001,169.154,0.004,316.559,121.416
85000001,167.078,0.006,332.094,121.991
85000001,167.014,0.005,347.073,120.703
85000001,166.934,0.004,337.502,120.883
85000001,162.406,0.011,345.213,231.147
85000001,166.816,0.006,331.873,121.907
85000001,166.265,0.004,340.092,122.252
85000001,166.624,0.004,336.124,121.601
85000001,166.284,0.004,332.865,122.964
85000001,166.335,0.005,334.154,121.381
85000001,167.589,0.006,323.364,121.984
85000001,167.144,0.005,350.487,121.613
85000001,167.178,0.004,328.083,120.333
85000001,166.812,0.004,340.164,121.423
85000001,167.207,0.005,336.492,121.319
85000001,166.317,0.004,323.712,121.578
85000001,166.815,0.006,350.595,121.892
85000001,167.727,0.005,308.513,122.574
85000001,165.646,0.005,361.704,122.164
85000001,167.232,0.005,344.262,121.97
85000001,166.451,0.004,323.880,121.341
85000001,167.377,0.004,284.881,121.066
85000001,166.454,0.004,336.488,121.59
85000001,167.388,0.006,352.504,121.504
85000001,166.609,0.004,378.416,123.218
85000001,171.306,0.006,321.869,126.287
85500001,168.042,0.006,349.206,122.083
85500001,167.64,0.005,359.292,121.616
85500001,167.668,0.004,342.826,120.821
85500001,162.255,0.005,326.285,229.911
85500001,167.673,0.006,325.005,122.493
85500001,167.627,0.005,342.863,122.879
85500001,167.762,0.004,321.022,121.135
85500001,167.209,0.005,335.063,122.216
85500001,168.111,0.005,346.373,121.757
85500001,167.063,0.004,351.104,121.052
85500001,167.745,0.004,343.654,120.901
85500001,167.681,0.005,367.640,122.059
85500001,168.179,0.004,367.291,120.598
85500001,167.778,0.004,340.837,122.271
85500001,167.281,0.004,332.451,122.643
85500001,167.882,0.004,348.699,121.851
85500001,170.526,0.005,317.578,123.927
85500001,167.317,0.004,341.928,122.451
85500001,169.539,0.006,348.125,121.804
85500001,167.419,0.005,348.592,121.339
85500001,167.361,0.005,281.835,121.911
85500001,167.568,0.004,344.866,122.433
85500001,167.163,0.005,349.849,122.489
85500001,167.327,0.006,344.685,122.9
85500001,171.048,0.005,315.845,124.346
86000001,169.82,0.006,337.146,123.336
86000001,169.345,0.006,363.630,122.513
86000001,169.141,0.005,329.001,123.789
86000001,163.825,0.005,297.609,232.903
86000001,168.765,0.007,354.289,123.129
86000001,168.625,0.005,363.639,123.098
86000001,168.503,0.005,337.774,124.362
86000001,168.087,0.005,334.670,122.97
86000001,168.403,0.006,336.736,123.138
86000001,168.688,0.004,331.162,123.87
86000001,167.901,0.004,358.757,122.69
86000001,173.382,0.005,371.867,123.957
86000001,169.5,0.004,336.265,122.867
86000001,168.31,0.005,335.498,123.256
86000001,167.747,0.004,358.627,123.362
86000001,170.176,0.006,357.683,123.055
86000001,172.864,0.004,324.346,124.248
86000001,168.214,0.005,324.306,124.274
86000001,168.625,0.005,337.363,123.758
86000001,168.321,0.004,351.046,122.937
86000001,168.422,0.004,287.781,122.785
86000001,168.618,0.004,336.356,123.205
86000001,168.612,0.005,328.237,122.786
86000001,168.603,0.005,371.572,123.364
86000001,171.165,0.004,315.132,124.189
86500001,169.924,0.006,362.401,122.924
86500001,169.853,0.005,377.294,122.97
86500001,169.949,0.005,338.482,122.397
86500001,164.725,0.011,309.293,232.359
86500001,168.1,0.006,354.210,124.032
86500001,169.034,0.007,363.675,123.305
86500001,169.686,0.006,331.241,123.792
86500001,168.807,0.004,356.199,125.01
86500001,169.459,0.004,361.154,123.291
86500001,169.989,0.005,356.019,123.875
86500001,169.336,0.004,330.817,123.439
86500001,169.444,0.006,352.945,122.476
86500001,169.59,0.004,371.198,122.54
86500001,169.599,0.004,341.113,123.091
86500001,169.089,0.005,362.231,124.025
86500001,169.635,0.004,339.923,123.275
86500001,172.024,0.005,339.757,123.156
86500001,169.3,0.004,341.767,124.468
86500001,169.945,0.005,299.713,122.936
86500001,169.517,0.004,350.122,122.708
86500001,169.568,0.004,287.573,124.064
86500001,169.542,0.004,265.802,124.15
86500001,170.564,0.007,357.705,124.32
86500001,169.493,0.005,364.787,125.899
86500001,172.711,0.005,314.803,125.145
87000001,170.907,0.006,368.635,123.806
87000001,170.687,0.004,351.826,124.218
87000001,171.024,0.005,361.171,125.168
87000001,165.596,0.005,330.782,234.681
87000001,171,0.007,343.247,124.389
87000001,170.38,0.005,362.166,124.879
87000001,170.323,0.004,364.256,124.669
87000001,170.121,0.007,325.902,125.043
87000001,170.612,0.004,353.002,125.32
87000001,170.336,0.017,389.182,123.979
87000001,170.933,0.004,350.067,124.066
87000001,170.34,0.005,362.499,123.66
87000001,170.747,0.004,385.451,123.196
87000001,170.152,0.004,384.554,124.483
87000001,169.424,0.004,314.367,126.25
87000001,170.576,0.004,343.360,123.344
87000001,173.288,0.004,341.757,125.49
87000001,169.114,0.004,335.416,125.566
87000001,171.032,0.004,334.610,123.815
87000001,170.786,0.005,300.441,124.295
87000001,170.297,0.014,301.139,123.704
87000001,170.432,0.004,300.301,124.16
87000001,170.543,0.005,366.760,125.203
87000001,172.218,0.006,346.383,126.09
87000001,173.931,0.005,327.359,126.749
87500001,172.53,0.006,374.627,124.026
87500001,172.097,0.006,338.035,124.43
87500001,171.891,0.005,371.544,123.411
87500001,167.804,0.005,289.194,234.908
87500001,171.207,0.005,387.196,124.223
87500001,171.179,0.004,352.403,124.513
87500001,171.462,0.004,367.190,125.866
87500001,171.051,0.004,329.202,125.343
87500001,171.316,0.007,343.922,126.387
87500001,171.713,0.006,376.384,124.875
87500001,171.971,0.004,360.441,124.272
87500001,171.143,0.005,282.333,125.072
87500001,171.441,0.004,358.630,124.42
87500001,171.549,0.005,352.913,125.857
87500001,171.005,0.004,370.931,125.823
87500001,172.949,0.007,331.950,125.353
87500001,171.239,0.004,369.163,125.603
87500001,170.985,0.005,347.965,125.201
87500001,171.867,0.006,346.457,124.55
87500001,171.913,0.005,281.633,124.649
87500001,171.355,0.005,278.280,123.785
87500001,171.596,0.005,258.468,124.709
87500001,170.877,0.004,319.715,125.882
87500001,171.563,0.007,341.105,125.841
87500001,174.722,0.004,329.870,127.148
88000001,172.845,0.006,329.459,126.111
88000001,172.67,0.005,368.926,125.732
88000001,172.881,0.005,360.730,125.425
88000001,167.256,0.005,289.290,235.531
88000001,172.325,0.004,353.401,126.499
88000001,172.106,0.007,331.274,126.583
88000001,173.468,0.006,345.801,125.881
88000001,171.824,0.005,371.407,126.483
88000001,172.293,0.005,388.976,126.447
88000001,172.943,0.005,373.856,125.32
88000001,173.318,0.005,366.178,125.948
88000001,173.704,0.004,293.151,125.559
88000001,172.694,0.007,388.012,125.685
88000001,172.578,0.004,367.981,126.409
88000001,171.66,0.006,348.567,126.883
88000001,172.912,0.005,361.775,126.211
88000001,172.01,0.005,328.632,125.374
88000001,172.909,0.005,342.282,124.749
88000001,172.945,0.004,386.052,125.881
88000001,172.822,0.005,296.238,125.38
88000001,172.497,0.004,270.937,125.48
88000001,173.258,0.004,361.347,126.708
88000001,172.855,0.004,324.865,127.038
88000001,172.104,0.004,334.869,128.468
88000001,175.83,0.005,315.519,128.084
88500001,173.82,0.006,373.111,127.274
88500001,173.04,0.004,373.448,126.985
88500001,173.887,0.004,378.971,126.587
88500001,168.354,0.005,321.600,237.128
88500001,174.179,0.007,373.983,126.484
88500001,173.129,0.005,342.488,125.996
88500001,173.138,0.005,335.517,125.875
88500001,173.105,0.006,324.089,128.771
88500001,172.874,0.005,285.538,126.012
88500001,173.526,0.004,363.549,125.551
88500001,173.153,0.004,373.602,125.804
88500001,173.972,0.005,287.057,125.862
88500001,173.929,0.005,343.968,126.624
88500001,172.971,0.004,367.559,127.008
88500001,172.864,0.005,337.252,127.518
88500001,173.868,0.004,368.343,125.337
88500001,172.471,0.004,365.823,126.632
88500001,173.565,0.004,341.997,126.946
88500001,173.967,0.005,372.525,126.28
88500001,173.813,0.005,291.693,127.073
88500001,174.419,0.004,309.398,125.58
88500001,173.839,0.004,312.525,125.82
88500001,173.452,0.004,342.884,126.631
88500001,173.736,0.006,388.890,126.963
88500001,176.886,0.004,322.807,127.273
89000001,175.313,0.004,345.233,125.439
89000001,174.682,0.004,342.717,127.156
89000001,174.84,0.004,290.843,126.478
89000001,170.077,0.005,298.836,239.915
89000001,174.013,0.004,348.944,127.18
89000001,174.228,0.004,360.769,128.596
89000001,173.206,0.004,346.557,132.562
89000001,173.941,0.004,345.000,127.007
89000001,174.34,0.004,306.617,127.012
89000001,174.109,0.004,353.477,127.174
89000001,174.991,0.005,359.309,127.57
89000001,174.666,0.004,307.115,125.63
89000001,175.004,0.004,383.234,127.79
89000001,174.578,0.004,360.540,127.491
89000001,173.581,0.004,353.723,128.327
89000001,174.985,0.007,340.214,126.938
89000001,173.83,0.004,350.601,127.72
89000001,174.386,0.004,343.838,127.337
89000001,174.607,0.005,351.208,126.552
89000001,175.465,0.004,320.027,128.363
89000001,174.328,0.005,283.038,127.209
89000001,174.265,0.005,282.518,125.927
89000001,174.104,0.005,332.412,125.968
89000001,173.549,0.005,341.588,127.635
89000001,178.126,0.004,331.762,129.619
89500001,175.428,0.004,355.426,126.389
89500001,175.838,0.005,339.774,128.387
89500001,175.696,0.005,282.040,127.434
89500001,170.288,0.005,367.765,239.913
89500001,175.542,0.006,368.117,128.456
89500001,175.241,0.004,349.844,128.575
89500001,176.141,0.007,369.566,127.776
89500001,175.292,0.004,364.276,127.823
89500001,175.735,0.005,291.135,128.094
89500001,175.883,0.004,365.519,127.789
89500001,174.413,0.03,352.162,126.724
89500001,175.771,0.005,318.708,127.037
89500001,175.94,0.005,357.681,128.646
89500001,175.418,0.005,365.093,127.638
89500001,174.964,0.007,358.141,128.662
89500001,174.963,0.005,354.798,126.759
89500001,174.953,0.004,310.951,127.829
89500001,174.564,0.004,380.782,127.005
89500001,175.848,0.004,333.238,128.03
89500001,178.42,0.004,341.974,128.293
89500001,174.987,0.005,348.131,129.562
89500001,176.105,0.005,370.802,126.809
89500001,174.963,0.004,356.996,128.404
89500001,174.732,0.005,356.522,129.379
89500001,177.561,0.004,351.332,129.349
90000001,176.344,0.006,358.271,128.931
90000001,176.302,0.004,345.163,128.402
90000001,176.599,0.005,289.381,127.26
90000001,171.299,0.003,347.306,242.055
90000001,177.195,0.006,346.895,128.105
90000001,176.397,0.004,337.940,127.843
90000001,176.502,0.004,367.411,128.841
90000001,177.142,0.005,374.342,129.436
90000001,176.212,0.005,286.730,128.971
90000001,176.494,0.004,364.854,129.413
90000001,176.709,0.004,357.456,127.866
90000001,176.857,0.004,361.797,128.794
90000001,176.841,0.004,374.833,129.131
90000001,176.058,0.006,360.307,128.899
90000001,175.814,0.005,339.096,129.006
90000001,176.799,0.004,377.025,128.29
90000001,176.279,0.005,313.561,128.931
90000001,176.238,0.005,364.968,128.037
90000001,177.1,0.005,339.561,128.121
90000001,176.908,0.005,301.060,128.488
90000001,176.469,0.005,297.880,127.718
90000001,177.024,0.004,366.521,128.012
90000001,176.235,0.004,338.344,128.614
90000001,176.898,0.006,354.718,130.313
90000001,179.715,0.004,321.462,131.534
90500001,177.756,0.004,356.472,129.077
