nVectors,memcpyOut,plan,execu,memcpyIn
67200000,43.868,185.215,218.074,43.829
68400000,44.098,53.183,435.759,44.27
69600000,45.057,53.648,405.253,45.343
70800000,46.039,54.561,467.634,46.025
72000000,46.781,198.443,254.739,46.39
73200000,47.391,56.417,588.042,47.726
74400000,48.306,57.288,434.085,48.134
75600000,48.936,208.398,251.174,49.227
76800000,49.873,213.653,271.919,49.464
78000000,50.392,214.863,269.785,50.5
79200000,51.386,218.288,269.622,51.246
80400000,52.47,62.273,665.277,52.128
81600000,52.826,62.813,478.099,53.088
82800000,53.19,63.765,534.676,53.769
84000000,54.038,231.554,283.878,54.483
85200000,55.351,65.608,698.025,55.025
86400000,55.926,238.349,294.6,56.318
87600000,57.012,67.4,716.736,56.492
88800000,57.166,68.351,719.43,57.727
90000000,58.239,248.204,316.686,58.277
91200000,59.07,70.149,541.333,58.637
92400000,60.313,254.809,321.112,59.825
93600000,60.617,258.101,322.221,60.548
94800000,61.333,73.13,792.414,61.226
96000000,62.161,0.674,392.996,61.902
97200000,63.125,267.889,329.725,62.678
98400000,65.545,75.818,804.999,64.038
99600000,65.097,76.795,768.387,64.524
100800000,65.135,277.787,353.186,64.978
102000000,66.103,78.94,584.47,65.605
103200000,66.357,79.345,849.285,66.797
104400000,66.869,80.385,687.787,67.862
105600000,68.353,290.845,386.989,67.965
106800000,68.939,82.368,907.676,68.824
108000000,69.856,0.597,449.847,69.877
109200000,69.883,301.438,402.673,70.873
110400000,71.491,84.858,674.082,71.713
111600000,71.849,86.116,736.393,71.717
112800000,72.722,87.312,718.869,72.613
114000000,73.602,87.713,665.872,73.642
115200000,73.856,317.769,483.312,74.487
116400000,74.649,89.729,947.128,75.682
117600000,75.254,324.758,474.344,75.427
118800000,75.754,327.543,471.49,76.827
120000000,76.88,331.138,482.976,77.32
24,0,0.02,0.001,0
1200000,0.439,3.152,2.918,0.405
2400000,0.854,6.196,5.804,0.768
3600000,1.158,9.316,9.437,1.306
4800000,1.439,12.334,12.585,1.85
6000000,1.783,0.184,19.373,2.39
7200000,2.388,18.543,19.905,2.929
8400000,2.558,21.562,22.828,3.529
9600000,2.978,24.592,28.271,4.088
10800000,3.472,28.519,31.763,4.681
12000000,3.979,0.265,44.759,5.175
13200000,4.367,34.821,40.156,5.799
14400000,4.833,38.316,42.635,6.379
15600000,5.219,42.364,47.503,6.956
16800000,5.705,45.483,49.799,7.489
18000000,6.153,48.684,56.915,8.088
19200000,6.514,51.926,59.461,8.661
20400000,7.012,15.867,101.896,9.177
21600000,7.499,59.057,69.537,9.815
22800000,13.098,19.471,116.772,14.981
24000000,12.654,0.415,94.531,15.61
25200000,16.787,66.453,80.975,11.546
26400000,13.592,69.682,83.291,12.151
27600000,14.732,21.381,148.38,12.676
28800000,15.458,75.987,91.459,13.275
30000000,16.212,79.233,97.31,13.834
31200000,16.927,83.02,99.148,14.538
32400000,17.825,87.08,103.937,15.145
33600000,21.735,95.049,104.704,21.967
34800000,22.922,27.156,194.626,22.792
36000000,23.512,95.537,119.306,23.291
37200000,24.051,28.759,209.387,24.394
38400000,24.854,101.931,135.206,25.048
39600000,25.935,104.716,131.923,25.812
40800000,26.51,31.529,222.281,26.661
42000000,27.491,111.556,138.938,27.15
43200000,28.36,114.642,144.106,28.175
44400000,29.163,34.303,349.172,28.866
45600000,29.606,35.192,250.523,29.699
46800000,30.624,124.388,156.758,30.43
48000000,30.938,0.437,188.601,31.169
49200000,31.963,38.047,391.921,31.981
50400000,32.849,133.996,164.763,32.572
51600000,33.589,39.835,412.698,33.487
52800000,34.328,139.982,170.781,34.497
54000000,35.099,0.574,223.053,35.053
55200000,35.795,42.552,310.792,35.787
56400000,36.616,43.592,347.233,36.317
57600000,37.12,152.931,192.234,37.703
58800000,38.177,155.714,195.463,38.223
60000000,38.924,158.575,197.622,38.874
61200000,39.544,47.356,389.204,39.596
62400000,40.174,165.239,203.611,40.52
63600000,40.923,49.039,520.003,41.377
64800000,42.393,178.676,211.625,42.325
66000000,42.958,182.43,226.653,42.572
67200000,43.826,185.182,217.671,43.372
68400000,44.246,52.741,435.41,44.547
69600000,45.044,53.729,406.087,45.546
70800000,45.947,54.62,467.238,45.709
72000000,46.803,198.104,254.316,46.344
73200000,47.407,56.37,587.917,47.924
74400000,48.337,57.545,433.823,48.055
75600000,48.968,208.513,250.681,49.176
76800000,49.873,211.424,271.908,49.483
78000000,50.276,215.264,270.313,50.493
79200000,51.368,218.061,269.653,51.103
80400000,51.966,62.224,664.718,52.1
81600000,52.75,62.802,478.282,52.957
82800000,53.294,63.758,534.003,53.64
84000000,53.961,231.557,283.985,54.442
85200000,55.315,65.614,699.07,54.991
86400000,55.838,238.317,293.84,56.023
87600000,57.002,67.437,717.365,56.555
88800000,57.101,68.31,718.792,57.33
90000000,58.267,248.132,317.337,58.495
91200000,59.028,70.181,542.212,58.556
92400000,59.995,254.431,320.218,59.812
93600000,60.61,257.975,322.389,60.494
94800000,61.263,73.429,793.102,61.152
96000000,62.058,0.676,392.182,61.9
97200000,62.958,267.692,328.261,62.916
98400000,63.278,75.765,803.876,63.904
99600000,65.459,76.787,768.661,64.483
100800000,65.303,277.78,351.121,64.843
102000000,66.159,78.392,584.784,65.567
103200000,66.315,79.437,849.9,66.54
104400000,67.111,80.376,687.419,67.709
105600000,68.487,290.712,387.87,68.041
106800000,69.006,82.235,907.667,68.986
108000000,69.953,0.6,450.958,69.946
109200000,70.243,300.946,402.971,70.461
110400000,71.494,85.013,674.14,71.73
111600000,71.963,86.515,737.132,71.701
112800000,72.954,86.964,718.179,72.527
114000000,73.971,87.498,667.132,73.478
115200000,74.552,317.335,483.226,74.534
116400000,75.215,89.677,948.084,75.595
117600000,75.935,324.134,474.933,75.564
118800000,76.4,327.999,472.871,76.737
120000000,77.772,330.394,483.712,77.195
24,0,0.02,0.001,0
1200000,0.449,3.154,2.925,0.416
2400000,0.837,6.215,5.803,0.763
3600000,1.15,9.25,9.417,1.316
4800000,1.448,12.35,12.587,1.859
6000000,1.779,0.189,19.371,2.401
7200000,2.434,18.585,19.962,2.95
8400000,2.564,21.55,22.875,3.517
9600000,2.976,24.64,28.221,4.086
10800000,3.452,28.926,31.693,4.672
12000000,3.905,0.268,45.992,5.186
13200000,4.381,34.822,40.391,5.827
14400000,4.817,38.369,43.205,6.405
15600000,5.259,42.284,47.921,6.992
16800000,5.724,45.444,50.317,7.514
18000000,6.153,48.646,57.402,8.127
19200000,6.618,51.924,60.491,8.699
20400000,7.092,15.882,103.386,9.218
21600000,7.601,59.012,69.763,9.854
22800000,13.597,19.346,116.975,14.986
24000000,12.654,0.416,94.912,15.614
25200000,16.824,66.486,80.991,11.553
26400000,13.644,69.985,83.292,12.154
27600000,14.785,21.537,148.527,12.649
28800000,15.446,75.95,91.851,13.425
30000000,16.245,79.303,97.352,13.835
31200000,16.909,82.924,99.164,14.508
32400000,17.728,86.86,103.769,15.04
33600000,21.667,95.057,104.751,21.947
34800000,22.738,27.156,194.146,22.801
36000000,23.511,95.547,119.247,23.334
37200000,23.99,28.779,209.633,24.381
38400000,24.918,101.94,135.419,25.223
39600000,26.068,104.78,132.002,25.706
40800000,26.489,31.517,222.082,26.59
42000000,27.556,111.532,138.995,27.067
43200000,27.838,114.52,144.134,28.13
44400000,29.156,34.373,348.965,28.87
45600000,29.566,35.182,250.751,29.865
46800000,30.848,124.363,156.772,30.427
48000000,30.903,0.434,188.75,31.231
49200000,32.046,38.042,391.175,32
50400000,32.808,134.063,164.638,32.598
51600000,33.642,39.798,413.219,33.508
52800000,34.434,140.151,170.721,34.437
54000000,35.208,0.579,223.071,34.963
55200000,35.848,42.545,309.977,35.818
56400000,36.633,43.581,347.103,36.298
57600000,37.161,152.993,192.117,38.02
58800000,38.2,155.939,195.431,38.16
60000000,38.932,158.391,197.617,38.771
61200000,39.639,47.197,388.59,39.532
62400000,40.249,165.213,203.789,40.577
63600000,40.998,49.046,520.358,41.347
64800000,42.357,178.733,211.887,41.998
66000000,42.919,182.072,226.531,42.631
67200000,44.005,185.616,218.323,43.398
68400000,44.489,53.015,435.346,44.286
69600000,45.069,53.716,404.87,45.519
70800000,45.967,54.578,466.691,45.719
72000000,46.845,198.031,254.955,46.411
73200000,47.407,56.384,587.729,47.52
74400000,48.213,57.434,433.911,48.065
75600000,48.909,208.498,251.42,49.287
76800000,49.938,211.487,272.176,49.446
78000000,50.215,214.802,270.125,50.574
79200000,51.409,218.129,269.896,51.137
80400000,52.061,62.544,664.636,52.101
81600000,52.812,62.793,477.527,52.84
82800000,53.202,63.766,533.827,53.978
84000000,54.031,231.523,284.123,54.418
85200000,55.329,65.639,697.636,54.859
86400000,55.887,238.279,294.566,56.143
87600000,57,67.42,716.336,56.687
88800000,57.135,68.339,719.599,57.783
90000000,58.629,248.096,317.314,58.208
91200000,59.075,70.179,541.172,58.596
92400000,59.895,254.306,321.826,59.872
93600000,60.572,258.022,322.248,60.492
94800000,61.295,72.928,792.682,61.111
96000000,62.08,0.675,393.524,61.862
97200000,62.975,267.445,330.261,62.485
98400000,63.397,75.775,804.3,64.248
99600000,65.171,76.802,768.244,64.28
100800000,65.258,277.848,353.162,64.891
102000000,66.038,78.423,585.098,65.564
103200000,66.292,79.369,848.821,66.515
104400000,67.034,80.382,687.97,67.655
105600000,68.337,290.739,389.787,68
106800000,69.026,82.701,908.394,68.704
108000000,69.934,0.601,449.441,69.833
109200000,70.239,300.802,402.102,70.482
110400000,71.739,85.332,673.94,71.62
111600000,71.883,86.191,736.649,71.723
112800000,72.926,87.189,718.631,72.473
114000000,73.964,87.569,665.726,73.504
115200000,74.538,317.91,483.886,74.482
116400000,75.258,89.644,947.129,75.577
117600000,75.896,324.53,475.674,75.553
118800000,76.436,327.351,473.905,76.688
120000000,77.727,331.013,484.115,77.292
24,0,0.021,0.001,0
1200000,0.428,3.192,2.917,0.405
2400000,0.843,6.208,5.804,0.763
3600000,1.152,9.297,9.416,1.305
4800000,1.444,12.344,12.58,1.861
6000000,1.783,0.183,19.375,2.397
7200000,2.387,18.58,20.012,2.945
8400000,2.565,21.57,22.88,3.503
9600000,2.986,24.637,28.182,4.081
10800000,3.445,28.697,31.727,4.678
12000000,3.897,0.266,45.57,5.302
13200000,4.378,34.843,40.388,5.813
14400000,4.842,38.374,43.198,6.415
15600000,5.249,42.312,47.918,7.007
16800000,5.728,45.462,50.352,7.54
18000000,6.168,48.877,57.592,8.145
19200000,6.649,51.903,60.776,8.765
20400000,7.152,15.92,103.286,9.227
21600000,7.581,59.039,70.016,9.926
22800000,13.667,19.357,116.819,14.947
24000000,12.659,0.413,94.523,15.634
25200000,16.829,66.525,80.934,11.567
26400000,13.612,69.615,83.174,12.125
27600000,14.796,21.4,148.255,12.69
28800000,15.447,75.936,91.545,13.234
30000000,16.032,79.338,97.347,13.864
31200000,16.88,82.925,99.229,14.505
32400000,17.739,86.803,103.77,15.004
33600000,21.688,95.007,104.832,21.971
34800000,22.71,27.039,194.92,22.758
36000000,23.516,95.493,119.222,23.357
37200000,23.997,28.753,209.858,24.355
38400000,24.903,101.923,135.203,25.066
39600000,25.727,104.83,132.226,25.863
40800000,26.557,31.525,222.665,26.761
42000000,27.498,111.538,139.006,27.136
43200000,27.964,115.169,144.09,28.224
44400000,29.15,34.305,349.484,28.81
45600000,29.691,35.192,250.911,29.61
46800000,30.842,124.42,156.779,30.398
48000000,30.868,0.435,188.53,31.253
49200000,32.029,38.058,392.325,32.005
50400000,32.832,134.059,164.729,32.616
51600000,33.639,39.819,412.948,33.583
52800000,34.171,140.081,170.747,34.405
54000000,35.031,0.582,223.086,34.999
55200000,35.834,42.541,310.912,35.704
56400000,36.605,43.501,347.126,36.339
57600000,37.151,152.988,192.106,37.814
58800000,38.084,155.69,195.431,38.199
60000000,38.904,158.459,197.591,38.735
61200000,39.558,47.173,389.321,39.526
62400000,40.214,165.165,203.881,40.548
63600000,41.057,49.052,519.937,41.347
64800000,42.568,178.917,212.122,41.972
66000000,43.192,182.545,226.66,42.57
67200000,43.833,185.19,218.071,43.267
68400000,44.143,52.749,435.36,44.521
69600000,45.146,53.709,405.572,45.832
70800000,46.124,54.565,466.963,45.8
72000000,46.861,198.082,254.188,46.441
73200000,47.41,56.363,587.899,47.573
74400000,48.546,57.763,433.994,48.187
75600000,49.045,208.503,250.509,49.435
76800000,49.887,211.511,271.973,49.502
78000000,50.342,214.818,270.937,50.659
79200000,51.386,218.196,269.541,51.229
80400000,52.066,62.215,664.403,52.176
81600000,52.856,62.836,478.445,53.017
82800000,53.242,63.8,533.345,53.8
84000000,54.102,231.623,283.643,54.314
85200000,55.491,65.612,698.545,55.037
86400000,56.107,238.389,293.591,56.228
87600000,57.153,67.426,718.239,56.788
88800000,57.089,68.354,718.759,57.684
90000000,58.387,248.146,316.604,58.291
91200000,59.169,70.182,542.145,58.65
92400000,59.952,254.468,320.001,59.951
93600000,60.539,258.092,321.021,60.63
94800000,61.319,72.976,793.948,61.183
96000000,62.222,0.673,392.254,61.926
97200000,63.033,267.555,328.602,62.845
98400000,63.476,75.75,804.267,63.967
99600000,65.286,76.831,767.87,64.743
100800000,65.564,277.858,350.196,65.02
102000000,66.14,78.361,584.078,65.751
103200000,66.319,79.398,850.41,66.688
104400000,67.042,80.371,687.074,68.159
105600000,68.328,291.145,387.033,67.973
106800000,68.931,82.265,907.21,68.723
108000000,69.769,0.604,450.312,70.291
109200000,69.995,301.008,400.721,70.473
110400000,71.213,84.983,673.959,71.768
111600000,71.655,86.587,736.647,71.715
112800000,72.854,86.731,718.64,72.679
114000000,73.623,87.572,666.355,73.638
115200000,73.897,317.221,482.735,74.558
116400000,74.521,89.722,947.747,75.724
117600000,75.342,324.038,473.621,75.476
118800000,75.774,328.059,472.483,76.732
120000000,76.87,330.612,483.4,77.401
24,0.001,0.021,0.001,0
1200000,0.449,3.195,2.912,0.407
2400000,0.871,6.242,5.829,0.764
3600000,1.19,9.363,9.471,1.309
4800000,1.482,12.344,12.548,1.856
6000000,1.781,0.183,19.339,2.399
7200000,2.403,18.555,20.003,2.937
8400000,2.575,21.539,22.86,3.521
9600000,2.984,24.583,28.334,4.087
10800000,3.413,28.523,32.093,4.667
12000000,3.944,0.282,44.889,5.238
13200000,4.437,35.059,40.154,5.813
14400000,4.795,38.364,42.622,6.377
15600000,5.248,42.365,47.506,6.945
16800000,5.714,45.538,49.785,7.49
18000000,6.171,48.663,56.856,8.074
19200000,6.537,51.966,59.445,8.649
20400000,7.012,15.873,102.081,9.212
21600000,7.539,59.08,68.852,9.79
22800000,13.05,19.442,116.739,14.999
24000000,12.68,0.411,94.434,15.623
25200000,16.779,66.519,80.982,11.575
26400000,13.593,69.643,83.238,12.118
27600000,14.812,21.397,148.015,12.662
28800000,15.479,76.008,91.662,13.357
30000000,16.103,79.712,97.291,13.872
31200000,16.924,82.992,99.143,14.501
32400000,17.764,86.775,103.789,15.04
33600000,21.643,95.111,104.743,21.982
34800000,22.699,26.915,194.235,22.797
36000000,23.536,95.608,119.281,23.307
37200000,23.989,28.772,209.308,24.439
38400000,24.872,101.926,135.077,25.408
39600000,25.825,105.136,132.04,25.791
40800000,26.456,31.528,222.183,26.662
42000000,27.576,111.672,139.017,27.13
43200000,27.963,114.374,144.226,28.243
44400000,29.172,34.258,348.711,28.749
45600000,29.606,35.274,250.483,29.989
46800000,30.585,124.821,156.879,30.435
48000000,30.937,0.443,188.441,31.227
49200000,31.949,37.961,391.433,32.126
50400000,32.858,134.055,164.701,32.578
51600000,33.633,39.829,412.644,33.591
52800000,34.501,140.379,170.793,34.415
54000000,35.036,0.583,223.153,34.987
55200000,35.75,42.539,309.945,35.861
56400000,36.55,43.505,347.433,36.36
57600000,37.061,152.897,192.257,37.658
58800000,38.537,156.131,195.502,38.169
60000000,39.02,158.41,197.586,38.861
61200000,39.63,47.166,388.5,39.502
62400000,40.247,165.512,204.133,40.511
63600000,40.91,49.06,520.225,41.328
64800000,42.326,178.527,211.76,41.979
66000000,42.744,182.233,226.655,42.597
67200000,43.827,185.185,217.807,43.345
68400000,43.984,53.225,435.543,44.19
69600000,44.952,53.683,405.193,45.363
70800000,46.141,54.534,466.792,45.711
72000000,46.79,198.245,255.238,46.369
73200000,47.481,56.38,587.946,47.412
74400000,48.285,57.372,434.213,48.039
75600000,48.889,208.437,250.845,49.738
76800000,49.817,211.457,271.996,49.34
78000000,50.276,214.796,269.828,50.718
79200000,51.444,218.225,269.675,51.2
80400000,51.984,62.036,665.493,52.009
81600000,52.805,62.827,477.461,52.891
82800000,53.267,63.748,533.301,53.881
84000000,54.415,231.378,283.637,54.353
85200000,55.3,65.563,698.194,55.128
86400000,55.956,238.719,294.708,56.04
87600000,56.976,67.438,716.653,56.622
88800000,57.189,68.353,718.443,57.375
90000000,58.589,248.563,317.594,58.186
91200000,59.081,70.182,540.802,58.677
92400000,59.964,254.345,320.732,60.203
93600000,60.582,258.054,323.628,60.459
94800000,61.318,72.981,792.216,61.117
96000000,62.136,0.677,393.024,61.857
97200000,62.964,267.53,329.605,62.641
98400000,63.489,75.699,803.294,64.235
99600000,65.575,76.719,767.69,64.482
100800000,65.464,277.804,356.147,64.832
102000000,66.11,78.368,584.622,65.633
103200000,66.369,79.493,849.143,66.63
104400000,67.26,80.614,687.91,67.66
105600000,68.355,290.755,389.871,68.023
106800000,68.942,82.25,908.107,68.744
108000000,69.89,0.594,449.953,69.842
109200000,70.423,300.897,403.876,70.442
110400000,71.537,85.427,674.044,71.79
111600000,71.921,86.051,736.683,71.739
112800000,72.974,86.758,718.875,72.653
114000000,73.91,87.645,665.611,73.509
115200000,74.377,317.389,483.599,74.376
116400000,75.228,89.733,946.944,75.702
117600000,76.021,324.647,474.561,75.562
118800000,76.391,327.584,474.331,76.807
120000000,78.084,331.032,483.039,77.318
24,0.001,0.022,0,0
1200000,0.424,3.156,2.929,0.405
2400000,0.845,6.206,5.805,0.763
3600000,1.162,9.271,9.414,1.316
4800000,1.445,12.356,12.578,1.86
6000000,1.788,0.181,19.374,2.403
7200000,2.388,18.525,19.918,2.949
8400000,2.553,21.654,22.968,3.511
9600000,2.972,24.605,28.175,4.089
10800000,3.428,28.538,31.64,4.653
12000000,3.891,0.27,45.737,5.192
13200000,4.37,34.818,40.489,5.817
14400000,4.832,38.363,43.243,6.409
15600000,5.261,42.366,47.911,6.98
16800000,5.734,45.477,50.315,7.53
18000000,6.181,48.638,57.371,8.127
19200000,6.624,51.921,60.577,8.712
20400000,7.077,15.866,103.185,9.233
21600000,7.624,59.056,69.583,9.849
22800000,13.619,19.649,117.653,14.965
24000000,12.633,0.405,94.512,15.673
25200000,16.785,66.477,80.936,11.554
26400000,13.581,69.623,83.203,12.17
27600000,14.824,21.354,148.247,12.634
28800000,15.548,76.121,91.199,13.395
30000000,16.097,79.348,97.306,13.851
31200000,17,82.953,99.125,14.515
32400000,17.754,86.711,103.715,15.027
33600000,21.671,95.103,104.796,21.963
34800000,22.643,26.922,194.812,22.855
36000000,23.493,95.542,119.321,23.35
37200000,23.965,28.779,209.333,24.393
38400000,24.967,101.938,135.159,25.175
39600000,25.825,104.831,132.004,25.741
40800000,26.474,31.518,222.339,26.65
42000000,27.519,111.593,139.007,27.132
43200000,27.885,114.762,144.571,28.287
44400000,29.154,34.315,348.893,28.84
45600000,29.631,35.269,250.833,29.745
46800000,30.58,124.845,157.03,30.381
48000000,30.877,0.436,188.525,31.231
49200000,31.959,37.992,392.022,32.362
50400000,32.889,133.999,164.68,32.55
51600000,33.556,39.817,412.685,33.472
52800000,34.345,140.065,170.695,34.469
54000000,35.102,0.582,223.148,34.969
55200000,35.791,42.559,310.905,36.052
56400000,36.704,43.492,347.143,36.324
57600000,37.143,152.961,192.048,37.631
58800000,38.213,155.82,195.351,38.241
60000000,38.914,158.899,198.038,38.816
61200000,39.59,47.221,389.407,39.566
62400000,40.182,165.106,203.733,40.52
63600000,41.031,49.06,519.783,41.338
64800000,42.483,178.531,211.84,42.012
66000000,42.744,182.929,226.733,42.624
67200000,43.842,185.179,217.938,43.351
68400000,43.985,52.875,435.575,44.263
69600000,44.997,53.681,405.304,45.711
70800000,46.353,54.716,466.941,45.847
72000000,46.815,198.16,254.362,46.38
73200000,47.493,56.382,588.119,47.344
74400000,48.239,57.724,434.945,48.119
75600000,48.797,208.434,250.656,49.312
76800000,50.008,211.463,271.913,49.401
78000000,50.243,214.731,270.753,50.628
79200000,51.384,218.232,269.368,51.242
80400000,52.07,61.988,664.943,52.047
81600000,52.746,62.756,478.491,52.932
82800000,53.179,63.757,533.543,53.719
84000000,54.116,231.663,283.945,54.327
85200000,55.506,65.765,698.966,54.808
86400000,56,238.244,293.516,56.073
87600000,57.062,67.445,716.965,56.869
88800000,57.338,68.362,719.138,57.244
90000000,58.296,248.392,316.834,58.371
91200000,59.2,70.155,542.521,58.559
92400000,59.787,254.299,321.011,59.942
93600000,60.601,258.042,322.198,60.476
94800000,61.38,72.966,793.777,61.169
96000000,62.201,0.678,392.519,61.902
97200000,62.826,267.706,329.787,62.927
98400000,63.785,75.67,803.585,64.003
99600000,65.328,76.693,768.076,64.765
100800000,65.489,277.926,352.296,64.92
102000000,66.15,78.4,584.13,66.001
103200000,66.379,79.591,851.055,66.751
104400000,66.983,80.416,687.466,67.87
105600000,68.368,290.878,390.95,68.18
106800000,68.995,82.287,907.192,68.715
108000000,69.95,0.609,450.092,70.291
109200000,70.342,301.732,403.35,70.509
110400000,71.215,85.063,674.225,71.71
111600000,72.025,86.093,737.343,71.798
112800000,72.944,86.762,718.725,72.664
114000000,73.762,87.63,666.147,73.612
115200000,74.106,317.115,482.634,74.471
116400000,74.922,89.642,947.866,75.707
117600000,75.865,324.065,474.422,75.898
118800000,76.141,328.365,471.881,76.74
120000000,77.426,330.535,482.6,77.408
24,0,0.02,0.001,0
1200000,0.433,3.152,2.927,0.409
2400000,0.84,6.196,5.802,0.762
3600000,1.16,9.297,9.396,1.308
4800000,1.444,12.385,12.552,1.844
6000000,1.778,0.183,19.442,2.401
7200000,2.39,18.534,19.93,2.944
8400000,2.575,21.546,22.951,3.526
9600000,2.98,24.699,28.246,4.1
10800000,3.418,28.491,31.668,4.667
12000000,3.899,0.264,45.126,5.216
13200000,4.381,34.999,40.381,5.81
14400000,4.812,38.384,42.633,6.385
15600000,5.242,42.403,47.503,6.948
16800000,5.732,45.47,49.785,7.481
18000000,6.157,48.674,56.857,8.099
19200000,6.529,51.931,59.523,8.63
20400000,6.995,15.842,101.765,9.194
21600000,7.527,59.168,68.86,9.785
22800000,13.269,19.283,116.764,14.975
24000000,12.64,0.417,94.608,15.618
25200000,16.822,66.505,80.961,11.56
26400000,13.625,69.684,83.164,12.108
27600000,14.85,21.438,148.279,12.651
28800000,15.397,76.081,91.259,13.287
30000000,16.403,79.639,97.478,13.827
31200000,16.944,83.054,99.174,14.517
32400000,17.782,86.842,103.715,15.053
33600000,21.614,95.145,104.698,21.964
34800000,22.694,26.923,194.325,22.887
36000000,23.59,95.607,119.247,23.297
37200000,23.96,28.758,209.528,24.383
38400000,24.987,101.895,135.057,25.125
39600000,26.142,105.163,131.964,25.842
40800000,26.448,31.494,222.06,26.695
42000000,27.472,111.513,139.073,27.169
43200000,27.863,114.267,144.227,28.206
44400000,29.211,34.294,348.832,28.816
45600000,29.605,35.174,250.075,29.618
46800000,30.907,124.837,156.757,30.47
48000000,30.897,0.442,188.637,31.264
49200000,31.984,38.046,391.375,31.984
50400000,32.972,133.921,164.697,32.579
51600000,33.65,39.825,412.606,33.478
52800000,34.328,140.773,170.703,34.42
54000000,35.045,0.584,223.042,35.084
55200000,35.696,42.54,309.837,35.71
56400000,36.777,43.498,347.222,36.472
57600000,37.347,153.147,192.309,37.677
58800000,38.121,156.477,195.307,38.193
60000000,38.893,158.461,197.66,38.792
61200000,39.598,47.223,388.661,39.569
62400000,40.152,165.205,203.804,40.514
63600000,40.932,49.064,520.759,41.369
64800000,42.354,178.539,211.788,42.012
66000000,42.687,182.201,226.687,42.565
67200000,43.798,185.132,217.984,43.3
68400000,43.982,52.765,436.718,44.26
69600000,45.022,53.677,404.718,45.512
70800000,46.085,54.726,466.966,45.677
72000000,46.786,198.165,254.977,46.39
73200000,47.481,56.393,588.071,47.489
74400000,48.177,57.426,435.382,48.044
75600000,48.88,208.435,250.748,49.381
76800000,50.185,211.445,272.002,49.478
78000000,50.352,214.805,269.968,50.524
79200000,51.42,218.114,269.424,51.134
80400000,52.07,62.05,665.527,52.108
81600000,52.78,62.758,477.507,53.006
82800000,53.184,63.758,534.116,53.982
84000000,54.277,231.626,283.622,54.411
85200000,55.316,65.577,697.979,55.006
86400000,55.834,238.289,294.402,56.037
87600000,56.965,67.506,716.56,56.641
88800000,57.261,68.351,718.832,57.232
90000000,58.694,248.735,317.657,58.148
91200000,58.964,70.253,541.408,58.721
92400000,59.923,254.4,321.479,60.091
93600000,60.837,258.023,321.399,60.497
94800000,61.342,72.971,792.752,61.082
96000000,62.058,0.675,392.962,61.951
97200000,63.008,267.644,329.764,62.583
98400000,63.386,75.829,803.487,64.22
99600000,65.491,76.929,767.961,64.264
100800000,65.346,277.925,353.169,65.345
102000000,66.096,78.414,585.252,65.57
103200000,66.287,79.389,849.075,66.497
104400000,67.188,80.379,688.529,67.666
105600000,68.294,290.936,389.323,67.909
106800000,68.976,82.332,908.495,68.771
108000000,69.917,0.607,449.547,69.99
109200000,70.347,300.966,404.977,70.456
110400000,71.284,85.373,674.705,71.606
111600000,72.015,86.028,736.941,71.636
112800000,73.05,86.798,719.057,72.587
114000000,73.94,87.625,665.825,73.471
115200000,74.536,317.348,485.75,74.4
116400000,75.202,89.695,947.769,75.86
117600000,76.045,324.68,478.651,75.554
118800000,76.354,327.623,473.36,76.71
120000000,77.836,331.074,485.546,77.238
24,0.001,0.022,0.001,0
1200000,0.431,3.15,2.914,0.4
2400000,0.842,6.222,5.81,0.766
3600000,1.158,9.265,9.415,1.306
4800000,1.446,12.349,12.636,1.855
6000000,1.785,0.183,19.375,2.393
7200000,2.393,18.55,19.93,2.935
8400000,2.567,21.525,22.937,3.523
9600000,2.991,24.632,28.184,4.085
10800000,3.433,28.567,31.659,4.668
12000000,3.906,0.263,45.697,5.198
13200000,4.381,34.854,40.559,5.818
14400000,4.856,38.358,43.223,6.409
15600000,5.264,42.355,47.919,6.999
16800000,5.72,45.474,50.295,7.512
18000000,6.186,48.652,57.409,8.142
19200000,6.615,51.942,60.481,8.692
20400000,7.147,15.863,103.555,9.222
21600000,7.591,59.078,69.571,9.865
22800000,13.641,19.367,117.131,14.969
24000000,12.683,0.413,94.513,15.644
25200000,16.822,66.556,80.939,11.564
26400000,13.629,69.597,83.205,12.121
27600000,14.789,21.418,147.937,12.635
28800000,15.472,76.016,91.288,13.236
30000000,16.13,79.291,97.515,13.826
31200000,16.899,83.059,99.184,14.51
32400000,17.766,86.771,103.754,15.028
33600000,21.682,95.116,104.711,21.989
34800000,22.662,26.958,194.984,22.825
36000000,23.545,95.542,119.383,23.335
37200000,23.962,28.763,209.513,24.39
38400000,24.889,101.925,135.158,25.089
39600000,25.926,104.725,132.102,25.76
40800000,26.489,31.509,222.536,26.699
42000000,27.467,111.499,139.105,27.056
43200000,27.831,114.693,144.595,28.168
44400000,29.156,34.318,348.713,28.849
45600000,29.638,35.185,250.717,29.578
46800000,30.812,124.58,156.902,30.447
48000000,30.942,0.444,188.607,31.231
49200000,31.971,37.958,391.189,32.15
50400000,33.07,133.98,164.588,32.557
51600000,33.674,39.822,412.357,33.506
52800000,34.181,140.222,170.652,34.399
54000000,35.039,0.584,223.524,35.043
55200000,35.754,42.638,310.596,35.739
56400000,37.035,43.492,347.391,36.275
57600000,37.134,152.927,192.005,37.637
58800000,38.122,155.951,195.3,38.232
