device/C,kernel/C,workDimension/C,nBodies/F,timeStep/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,NBody,ONE_D,262144,0.005,5,1024,1,1,4,22.029,7.114,0.002,34447.6,0,0.258
Tesla K20Xm,NBody,ONE_D,262144,0.005,5,1,1,1,4,22.07,5.828,0.001,654527,0.001,0.35
Tesla K20Xm,NBody,ONE_D,262144,0.005,5,2,1,1,4,22.795,6.141,0.001,384726,0.001,0.295
Tesla K20Xm,NBody,ONE_D,262144,0.005,5,4,1,1,4,22.185,5.716,0.001,203151,0.001,0.269
Tesla K20Xm,NBody,ONE_D,262144,0.005,5,8,1,1,4,22.334,5.666,0.001,109360,0,0.262
Tesla K20Xm,NBody,ONE_D,262144,0.005,5,16,1,1,4,22.094,5.784,0.001,56739.5,0,0.264
Tesla K20Xm,NBody,ONE_D,262144,0.005,5,32,1,1,4,22.117,5.805,0.001,28389,0,0.256
Tesla K20Xm,NBody,ONE_D,262144,0.005,5,64,1,1,4,22.096,5.775,0.001,15366,0,0.253
Tesla K20Xm,NBody,ONE_D,262144,0.005,5,128,1,1,4,22.138,5.804,0.001,25389.1,0,0.257
Tesla K20Xm,NBody,ONE_D,262144,0.005,5,256,1,1,4,22.053,5.707,0.001,30462.8,0,0.258
Tesla K20Xm,NBody,ONE_D,262144,0.005,5,512,1,1,4,22.07,5.737,0.001,32627,0.001,0.253
Tesla K20Xm,NBody,ONE_D,262144,0.005,5,1024,1,1,4,22.094,5.656,0.001,34558.5,0,0.257
Tesla K20Xm,NBody,ONE_D,262144,0.005,5,1,1,1,4,22.066,5.859,0,587394,0,0.356
Tesla K20Xm,NBody,ONE_D,262144,0.005,5,2,1,1,4,22.716,8.313,0.002,293963,0.001,0.346
Tesla K20Xm,NBody,ONE_D,262144,0.005,5,4,1,1,4,22.277,8.69,0.002,146942,0,0.284
Tesla K20Xm,NBody,ONE_D,262144,0.005,5,8,1,1,4,22.117,5.795,0.001,73722.7,0,0.291
Tesla K20Xm,NBody,ONE_D,262144,0.005,5,16,1,1,4,22.1,5.773,0.001,37118.1,0,0.26
Tesla K20Xm,NBody,ONE_D,262144,0.005,5,32,1,1,4,21.997,5.727,0.001,18522.9,0,0.26
Tesla K20Xm,NBody,ONE_D,262144,0.005,5,64,1,1,4,22.019,5.629,0,9092.69,0,0.256
Tesla K20Xm,NBody,ONE_D,262144,0.005,5,128,1,1,4,22.02,5.779,0.001,6667.15,0,0.255
Tesla K20Xm,NBody,ONE_D,262144,0.005,5,256,1,1,4,22.017,5.622,0.001,6715.08,0.001,0.265
Tesla K20Xm,NBody,ONE_D,262144,0.005,5,512,1,1,4,21.978,5.674,0.001,6843.85,0,0.259
Tesla K20Xm,NBody,ONE_D,262144,0.005,5,1024,1,1,4,22.032,5.695,0.001,9429.66,0,0.256
