device/C,kernel/C,workDimension/C,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,1,32,1,347.739,0.013,1905.82,0.001,7.398
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,1,64,1,359.184,0.012,1899.94,0.002,12.198
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,1,128,1,340.657,0.015,1881.14,0.001,11.784
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,1,256,1,348.606,0.012,1935.41,0.002,8.328
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,1,512,1,345.551,0.012,1915.26,0.001,7.989
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,1,1024,1,352.745,0.013,1921.26,0.001,7.081
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,1,2048,1,353.91,0.013,1931.91,0.001,10.442
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,1,4096,1,352.505,0.017,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,1,8192,1,351.965,0.014,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,2,1,1,350.744,0.012,1689.19,0.001,10.246
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,2,2,1,345.762,0.015,1725.33,0.001,7.348
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,2,4,1,350.538,0.013,1776.1,0.001,7.29
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,2,8,1,352.359,0.013,1754.56,0.002,7.517
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,2,16,1,352.338,0.014,1745.77,0.001,8.28
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,2,32,1,376.531,0.009,2048.14,0.001,8.327
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,2,64,1,360.392,0.01,1609.77,0.001,7.819
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,2,128,1,363.985,0.01,2017.38,0.001,9.211
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,2,256,1,358.528,0.011,1790.76,0.001,7.211
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,2,512,1,352.173,0.013,2093.72,0.001,8.305
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,2,1024,1,365.34,0.01,2409.19,0.002,8.46
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,2,2048,1,354.912,0.012,1806.53,0.001,10.584
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,2,4096,1,347.276,0.013,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,4,1,1,345.151,0.014,1616.32,0.002,7.674
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,4,2,1,340.015,0.013,1690.95,0.001,6.953
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,4,4,1,352.725,0.029,1677.98,0.001,8.13
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,4,8,1,343.232,0.013,1712.24,0.002,8.356
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,4,16,1,344.881,0.014,2004.45,0,7.42
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,4,32,1,363.852,0.01,1641.31,0,8.22
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,4,64,1,367.477,0.016,1669.33,0,8.041
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,4,128,1,362.849,0.009,1665.34,0.001,7.347
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,4,256,1,364.962,0.01,1783.41,0,7.614
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,4,512,1,365.629,0.01,1624.95,0,7.264
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,4,1024,1,364.239,0.011,2141.77,0.001,10.638
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,4,2048,1,353.856,0.016,2003.7,0.001,11.228
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,8,1,1,351.801,0.015,1632.75,0.001,7.752
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,8,2,1,353.192,0.012,1662.03,0.001,7.267
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,8,4,1,352.948,0.012,1634.9,0.002,8.591
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,8,8,1,344.941,0.012,1667.27,0.001,7.392
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,8,16,1,351.775,0.013,1590.87,0.001,7.958
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,8,32,1,344.65,0.014,1638.98,0.002,8.263
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,8,64,1,343.484,0.014,1683.79,0.001,7.289
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,8,128,1,348.747,0.012,1893.15,0.001,7.15
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,8,256,1,350.052,0.008,2124.56,0.001,8.825
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,8,512,1,351.514,0.013,1722.58,0.001,7.769
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,8,1024,1,346.946,0.014,1782.45,0.001,7.566
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,16,1,1,348.61,0.014,1534.99,0.002,7.585
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,16,2,1,354.176,0.012,1523.1,0.001,8.176
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,16,4,1,341.429,0.014,1512.83,0.002,8.069
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,16,8,1,352.881,0.014,1546.3,0.001,10.106
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,16,16,1,347.262,0.014,1646.96,0.001,7.972
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,16,32,1,366.083,0.009,1457.56,0.001,7.893
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,16,64,1,365.416,0.01,2141.15,0.001,8.962
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,16,128,1,356.143,0.013,1560.58,0.001,9.942
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,16,256,1,353.34,0.014,1531.06,0.001,7.476
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,16,512,1,351.359,0.013,1535.08,0.002,8.252
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,32,1,1,343.354,0.014,1516.97,0.001,7.535
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,32,2,1,354.135,0.013,1524.75,0.002,10.102
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,32,4,1,341.599,0.014,1519.07,0.001,7.588
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,32,8,1,358.293,0.013,1580.9,0.001,7.222
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,32,16,1,354.881,0.013,1530.94,0.001,7.132
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,32,32,1,355.471,0.012,1497.42,0.001,7.646
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,32,64,1,343.857,0.013,1515.6,0.001,7.942
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,32,128,1,345.912,0.013,1524.57,0.001,8.012
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,32,256,1,353.371,0.014,1550.14,0.001,7.073
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,64,1,1,356.209,0.013,1523.45,0.002,7.021
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,64,2,1,351.718,0.013,1498.7,0.001,8.363
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,64,4,1,344.331,0.013,1512.32,0.002,7.301
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,64,8,1,355.965,0.012,1508.48,0.002,7.233
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,64,16,1,352.727,0.02,1517.28,0.002,9.094
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,64,32,1,343.069,0.014,1509.85,0.001,8.258
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,64,64,1,343.772,0.015,1540.91,0.002,7.104
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,64,128,1,349.041,0.013,1533.37,0.002,8.526
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,128,1,1,345.996,0.021,1477,0.001,8.259
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,128,2,1,350.392,0.014,1509.82,0.001,8.174
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,128,4,1,342.18,0.014,1440.29,0.001,7.662
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,128,8,1,349.43,0.013,1514.77,0.002,7.552
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,128,16,1,353.525,0.012,1515.08,0.001,10.273
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,128,32,1,346.751,0.013,1528.51,0.001,7.666
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,128,64,1,365.957,0.02,1534.86,0.001,10.271
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,256,1,1,349.97,0.014,1494.65,0.001,8.037
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,256,2,1,348.573,0.012,1518.82,0.001,7.477
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,256,4,1,354.473,0.013,1529.81,0.001,7.589
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,256,8,1,355.412,0.012,1503.97,0.002,8.623
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,256,16,1,344.14,0.031,1526.82,0.001,7.317
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,256,32,1,355.033,0.012,1542.69,0.001,10.137
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,512,1,1,348.014,0.013,1493.54,0.001,8.124
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,512,2,1,351.635,0.02,1500.27,0.001,8.168
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,512,4,1,347.104,0.022,1544.3,0.001,7.655
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,512,8,1,359.341,0.012,1528.64,0.001,8.612
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,512,16,1,343.437,0.014,1504.09,0.001,7.136
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,1024,1,1,350.024,0.012,1491.64,0.001,8.039
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,1024,2,1,343.369,0.013,1511.36,0.001,9.693
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,1024,4,1,345.814,0.014,1519.76,0.001,8.077
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,1024,8,1,343.602,0.014,1544.47,0.002,7.123
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,2048,1,1,345.847,0.012,1531.8,0.002,7.497
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,2048,2,1,349.971,0.013,1522.94,0.001,6.94
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,2048,4,1,353.304,0.014,1567.73,0.001,7.413
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,4096,1,1,346.816,0.012,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,4096,2,1,355.047,0.012,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,8192,1,1,348.785,0.012,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,1,1,1,346.753,0.013,2060.34,0.001,8.06
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,1,2,1,352.825,0.015,1763.58,0.001,8.712
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,1,4,1,349.419,0.009,1872.45,0.001,7.492
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,1,8,1,369.533,0.011,2131.23,0.001,11.375
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,1,16,1,348.85,0.014,1885.3,0.002,7.178
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,1,32,1,353.779,0.013,2369.05,0.001,8.442
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,1,64,1,367.089,0.016,2389.31,0.002,8.543
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,1,128,1,350.27,0.013,1921.38,0.002,10.578
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,1,256,1,345.437,0.014,1930.54,0.001,7.503
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,1,512,1,348.519,0.012,1902.63,0.001,7.798
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,1,1024,1,367.3,0.01,2420.62,0.002,10.996
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,1,2048,1,349.952,0.012,1923.14,0.001,12.394
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,1,4096,1,351.705,0.015,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,1,8192,1,356.18,0.021,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,2,1,1,352.321,0.014,1682.02,0.002,11.314
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,2,2,1,344.647,0.014,1810.29,0.002,7.726
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,2,4,1,372.363,0.013,1750.92,0.001,10.116
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,2,8,1,345.803,0.014,1756.33,0.002,10.333
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,2,16,1,347.593,0.022,1779.89,0.002,6.979
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,2,32,1,352.783,0.013,1809.77,0.001,7.303
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,2,64,1,355.239,0.015,1803.45,0.002,7.326
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,2,128,1,354.141,0.013,1803.33,0.001,11.243
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,2,256,1,346.491,0.013,1815.92,0.001,7.503
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,2,512,1,368.85,0.013,1787.26,0.001,7.851
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,2,1024,1,342.704,0.014,1782.31,0.001,8.796
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,2,2048,1,350.305,0.014,1772.3,0.001,6.749
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,2,4096,1,348.251,0.013,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,4,1,1,355.867,0.013,1651.41,0.001,7.995
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,4,2,1,355.14,0.013,1657.68,0.001,7.226
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,4,4,1,357.284,0.012,1674.66,0.002,10.054
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,4,8,1,352.67,0.022,1679.03,0.001,8.58
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,4,16,1,344.908,0.013,1672.73,0.001,7.411
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,4,32,1,352.798,0.013,1946.67,0.001,8.355
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,4,64,1,392.573,0.011,1747.24,0.001,10.956
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,4,128,1,363.067,0.011,2336.24,0.001,11.323
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,4,256,1,352.336,0.017,1941.77,0.001,7.721
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,4,512,1,359.282,0.012,1743.48,0.001,7.523
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,4,1024,1,352.109,0.013,1720.33,0.001,7.726
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,4,2048,1,343.588,0.015,1805.32,0.001,8.464
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,8,1,1,348.35,0.013,1562.01,0.001,7.963
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,8,2,1,357.21,0.01,1855.82,0.001,10.323
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,8,4,1,346.028,0.014,1641.85,0.001,7.311
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,8,8,1,357.29,0.012,1631.1,0.002,7.499
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,8,16,1,359.77,0.021,1661.22,0.002,8.159
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,8,32,1,352.516,0.021,1694.33,0.001,7.546
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,8,64,1,352.397,0.013,1724.23,0.001,7.455
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,8,128,1,356.404,0.013,1836.32,0.001,9.151
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,8,256,1,346.934,0.023,1721.67,0.001,7.03
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,8,512,1,351.202,0.014,1728.9,0.001,7.171
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,8,1024,1,348.167,0.012,1790.15,0.001,8.133
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,16,1,1,342.296,0.015,1512.8,0.001,8.496
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,16,2,1,354.305,0.011,1762.44,0.001,8.492
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,16,4,1,367.075,0.01,1611.18,0.001,7.453
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,16,8,1,362.358,0.016,2309.31,0.001,8.65
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,16,16,1,350.336,0.012,1526.01,0.001,8.378
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,16,32,1,354.222,0.033,1537.4,0.001,8.29
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,16,64,1,359.533,0.008,1853.79,0.002,10.695
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,16,128,1,352.933,0.014,1527.57,0.002,8.6
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,16,256,1,349.038,0.013,1524.58,0.001,11.406
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,16,512,1,351.259,0.015,1566.63,0.001,8.242
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,32,1,1,344.984,0.013,1491.67,0.002,8.353
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,32,2,1,347.11,0.035,1495.1,0.001,9.902
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,32,4,1,347.791,0.022,1520.7,0.001,7.967
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,32,8,1,349.626,0.014,1509.18,0.001,8.515
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,32,16,1,342.672,0.013,1498.77,0.001,7.534
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,32,32,1,352.325,0.012,1528.24,0.001,10.434
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,32,64,1,346.272,0.014,1533.57,0.002,9.394
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,32,128,1,351.522,0.012,1531.76,0.001,11.657
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,32,256,1,346.167,0.013,1546.91,0.001,7.202
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,64,1,1,354.011,0.013,1519.8,0.002,8.811
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,64,2,1,345.449,0.013,1550.19,0.002,10.353
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,64,4,1,351.2,0.015,1502.64,0.001,10.878
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,64,8,1,357.403,0.046,1720.98,0,8.14
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,64,16,1,363.615,0.009,1620.86,0.002,10.569
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,64,32,1,357.37,0.01,1810.32,0.001,8.284
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,64,64,1,370.326,0.01,2030.29,0.001,9.501
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,64,128,1,363.239,0.025,1895.41,0.001,8.982
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,128,1,1,353.869,0.012,1525.15,0.001,8.024
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,128,2,1,354.628,0.013,1484.01,0.001,7.813
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,128,4,1,352.15,0.013,1527.5,0.001,7.391
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,128,8,1,355.074,0.012,1513.86,0.001,10.684
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,128,16,1,340.76,0.014,1519.54,0.001,10.969
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,128,32,1,345.496,0.013,1499.86,0.001,8.279
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,128,64,1,351.51,0.013,1641.53,0.001,7.329
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,256,1,1,363.776,0.016,1723.03,0,7.196
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,256,2,1,369.174,0.011,1620,0.001,7.518
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,256,4,1,362.113,0.01,1520.29,0.001,7.518
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,256,8,1,367.86,0.017,1613.54,0.001,7.803
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,256,16,1,360.488,0.01,2373.8,0.001,9.813
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,256,32,1,348.363,0.013,1544.4,0.001,7.89
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,512,1,1,343.882,0.013,1498.65,0.001,7.544
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,512,2,1,347.887,0.012,1513.35,0.001,11.307
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,512,4,1,344.538,0.022,1518.18,0.001,7.27
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,512,8,1,352.268,0.013,1544.61,0.002,6.739
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,512,16,1,357.061,0.014,1561.3,0.001,7.068
Intel(R) Many Integrated Core Acceleration Card,FluidSimulation,TWO_D,2048,2048,5,1024,1,1,361.557,0.012,1694.09,0.001,7.813
