device/C,kernel/C,workDimension/C,N/F,P/F,M/F,xLocal/I,yLocal/I,zLocal/I,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,16,8,1,35.535,0.008,452.592,3.344,1.783
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,16,16,1,32.944,0.007,468.574,3.912,1.425
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,16,32,1,37.181,0.023,470.168,3.214,1.258
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,16,64,1,37.363,0.006,510.065,3.739,3.326
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,16,128,1,32.988,0.007,508.562,4.636,3.481
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,16,256,1,33.983,0.008,602.424,4.628,3.746
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,16,512,1,33.708,0.007,780.034,4.382,3.624
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,32,1,1,33.251,0.022,436.569,4.629,2.269
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,32,2,1,32.254,0.006,427.628,4.572,1.77
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,32,4,1,32.178,0.006,433.181,3.683,1.718
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,32,8,1,32.789,0.007,459.038,3.445,2.739
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,32,16,1,32.961,0.006,457.118,4.812,1.758
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,32,32,1,32.118,0.006,489.255,3.58,3.059
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,32,64,1,37.201,0.006,495.812,4.574,3.373
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,32,128,1,32.327,0.006,577.112,4.508,3.998
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,32,256,1,32.212,0.007,745.516,4.574,3.423
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,64,1,1,32.271,0.007,411.782,4.46,1.326
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,64,2,1,32.027,0.007,435.519,4.58,1.792
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,64,4,1,34.104,0.022,450.143,4.614,1.73
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,64,8,1,43.002,0.024,450.778,3.826,1.767
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,64,16,1,37.161,0.007,482.553,4.374,3.585
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,64,32,1,34.147,0.008,505.248,4.657,1.648
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,64,64,1,35.294,0.008,589.936,4.285,3.572
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,64,128,1,35.77,0.008,729.413,4.775,3.735
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,128,1,1,36.317,0.007,418.78,3.759,1.166
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,128,2,1,36.146,0.007,412.268,4.585,1.937
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,128,4,1,32.748,0.022,442.526,4.688,1.651
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,128,8,1,37.126,0.008,478.52,4.455,2.872
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,128,16,1,37.126,0.008,479.35,4.06,3.347
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,128,32,1,32.035,0.007,556.555,4.672,3.579
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,128,64,1,36.574,0.022,729.334,3.798,3.203
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,256,1,1,36.316,0.023,423.064,4.373,2.015
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,256,2,1,37.184,0.023,427.603,4.432,1.195
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,256,4,1,32.434,0.007,473.585,4.761,1.296
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,256,8,1,36.852,0.008,503.361,4.659,1.719
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,256,16,1,36.45,0.007,573.511,4.596,3.753
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,256,32,1,33.744,0.023,724.207,4.56,3.698
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,512,1,1,33.228,0.022,418.836,4.643,2.161
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,512,2,1,35.35,0.007,416.026,4.612,1.655
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,512,4,1,36.108,0.023,464.433,4.478,3.198
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,512,8,1,33.505,0.007,552.783,4.631,3.649
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,512,16,1,37.137,0.022,731.932,4.709,3.625
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1024,1,1,34.125,0.008,414.926,4.413,1.293
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1024,2,1,32.196,0.007,466.299,4.53,2.883
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1024,4,1,36.54,0.008,549.017,3.631,3.258
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1024,8,1,32.105,0.008,713.977,4.103,3.183
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,2048,1,1,36.206,0.008,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,2048,2,1,37.398,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,2048,4,1,32.107,0.008,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,4096,1,1,33.107,0.008,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,4096,2,1,33.8,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,8192,1,1,36.012,0.023,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1,1,1,33.456,0.008,12220.8,4.667,3.541
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1,2,1,28.718,0.008,12204,4.658,4.245
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1,4,1,30.195,0.008,12208.2,4.739,4.22
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1,8,1,29.992,0.009,12255.7,5.217,4.172
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1,16,1,33.601,0.008,12020.7,4.788,3.751
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1,32,1,32.543,0.008,12284.8,4.893,4.349
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1,64,1,34.307,0.008,12421.2,13.571,3.75
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1,128,1,33.459,0.007,12521.3,4.52,4.088
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1,256,1,31.702,0.007,12460.3,3.209,4.476
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1,512,1,28.853,0.007,12765.5,4.825,4.38
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1,1024,1,36.373,0.008,12597.1,4.199,4.407
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1,2048,1,34.436,0.008,13736.4,4.691,4.431
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1,4096,1,30.615,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1,8192,1,32.498,0.008,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,2,1,1,33.371,0.008,12195.6,5.403,4.561
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,2,2,1,31.678,0.008,12246.6,4.963,4.213
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,2,4,1,29.346,0.007,12246.4,4.753,1.664
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,2,8,1,34.057,0.007,12187.9,4.858,2.256
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,2,16,1,33.434,0.007,12272.9,4.176,3.797
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,2,32,1,29.028,0.008,12259.4,4.023,3.62
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,2,64,1,33.633,0.007,12341,4.625,4.211
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,2,128,1,46.393,0.008,12721.9,4.848,4.164
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,2,256,1,30.077,0.008,12756.1,4.661,4.277
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,2,512,1,29.943,0.008,13766.6,4.57,4.389
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,2,1024,1,29.855,0.009,13858,4.748,3.703
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,2,2048,1,28.924,0.008,16196.9,4.856,3.735
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,2,4096,1,34.211,0.009,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,4,1,1,33.608,0.009,12265,4.762,3.739
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,4,2,1,34.209,0.008,12236.2,4.706,2.303
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,4,4,1,33.621,0.008,12313.5,3.846,3.877
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,4,8,1,28.76,0.007,12237.7,4.432,3.651
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,4,16,1,28.92,0.007,12475.3,4.989,4.245
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,4,32,1,29.299,0.008,12365.2,4.664,4.8
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,4,64,1,29.436,0.008,12694,4.726,4.069
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,4,128,1,30.502,0.008,12756.2,4.872,4.123
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,4,256,1,29.404,0.008,13912.9,4.868,4.37
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,4,512,1,33.667,0.009,13916.4,5.113,4.439
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,4,1024,1,29.593,0.008,16191.6,4.844,4.368
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,4,2048,1,34.801,0.008,21522.7,4.441,3.962
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,8,1,1,29.254,0.008,12185.4,4.944,4.219
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,8,2,1,40.337,0.008,12281.3,4.946,2.201
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,8,4,1,32.946,0.008,12284.3,3.683,3.761
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,8,8,1,29.379,0.008,12421.3,4.615,4.085
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,8,16,1,33.697,0.009,12380.3,4.858,4.463
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,8,32,1,29.94,0.008,12684.8,4.895,4.222
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,8,64,1,29.351,0.008,12800.8,4.762,4.545
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,8,128,1,34,0.009,13911,4.739,4.366
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,8,256,1,30.498,0.009,13974,4.815,4.428
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,8,512,1,30.407,0.007,16380,4.133,3.693
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,8,1024,1,29.52,0.01,21602.3,4.684,4.475
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,16,1,1,33.199,0.008,443.19,3.458,1.76
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,16,2,1,34.436,0.008,445.317,4.845,2.137
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,16,4,1,34.122,0.008,457.01,4.787,2.128
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,16,8,1,34.373,0.007,457.776,4.733,2.225
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,16,16,1,33.667,0.007,471.885,4.3,1.585
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,16,32,1,28.849,0.008,467.497,4.875,2.124
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,16,64,1,33.757,0.008,506.481,4.471,3.497
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,16,128,1,29.069,0.008,510.284,4.864,3.986
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,16,256,1,30.636,0.009,599.835,4.471,3.531
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,16,512,1,28.943,0.008,779.587,3.694,3.295
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,32,1,1,33.555,0.007,433.853,4.89,2.221
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,32,2,1,32.463,0.007,437.013,4.754,2.679
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,32,4,1,34.136,0.007,443.982,4.722,2.215
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,32,8,1,34.076,0.007,452.048,4.762,1.769
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,32,16,1,28.941,0.008,453.918,4.645,2.427
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,32,32,1,33.101,0.007,487.887,4.836,4.24
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,32,64,1,29.844,0.008,493.23,4.706,3.717
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,32,128,1,30.11,0.008,571.495,4.984,4.852
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,32,256,1,30.063,0.008,748.794,4.41,3.662
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,64,1,1,29.473,0.008,413.444,4.872,2.212
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,64,2,1,34.081,0.008,429.701,4.931,2.241
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,64,4,1,32.591,0.008,444.614,4.711,2.193
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,64,8,1,33.96,0.008,455.501,4.794,2.3
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,64,16,1,34.263,0.007,450.745,4.858,2.539
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,64,32,1,33.879,0.008,503.022,4.019,2.211
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,64,64,1,28.93,0.009,569.373,4.8,3.954
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,64,128,1,29.937,0.008,733.148,4.847,3.907
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,128,1,1,30.433,0.007,420.076,3.687,1.676
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,128,2,1,28.892,0.006,419.335,4.743,2.429
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,128,4,1,34.126,0.007,451.753,4.759,1.691
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,128,8,1,28.988,0.008,478.917,4.773,3.992
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,128,16,1,29.641,0.008,481.833,4.859,4.011
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,128,32,1,29.493,0.009,565.532,4.899,3.843
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,128,64,1,38.649,0.008,729.897,3.713,4.156
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,256,1,1,32.906,0.008,418.494,4.993,2.151
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,256,2,1,34.303,0.008,435.877,4.908,2.029
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,256,4,1,33.079,0.009,468.437,4.704,2.383
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,256,8,1,34.478,0.008,512.174,4.559,3.806
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,256,16,1,29.93,0.007,584.077,4.749,4.049
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,256,32,1,30.497,0.008,734.89,4.661,3.864
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,512,1,1,30.279,0.007,418.11,4.88,1.845
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,512,2,1,29.225,0.007,424.106,4.801,2.524
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,512,4,1,33.865,0.007,463.75,3.679,2.983
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,512,8,1,28.608,0.008,540.787,3.845,3.439
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,512,16,1,29.841,0.007,732.985,4.597,4.027
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1024,1,1,36.108,0.008,419.176,4.632,1.938
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1024,2,1,31.787,0.008,458.11,4.837,4.111
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1024,4,1,34.032,0.008,548.92,4.787,4
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1024,8,1,29.918,0.008,716.278,4.897,4.448
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,2048,1,1,29.208,0.008,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,2048,2,1,29.605,0.008,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,2048,4,1,29.703,0.009,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,4096,1,1,29.791,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,4096,2,1,29.922,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,8192,1,1,29.854,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1,1,1,30.571,0.039,12195.9,4.813,4.366
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1,2,1,31.048,0.008,12204.6,4.943,4.133
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1,4,1,30.185,0.009,12238.3,4.825,4.219
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1,8,1,30.652,0.008,12244.6,4.865,2.164
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1,16,1,32.982,0.007,12093.5,4.878,2.224
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1,32,1,36.57,0.009,12289.5,4.831,3.912
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1,64,1,29.527,0.024,12403,4.894,4.456
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1,128,1,29.847,0.021,12538.6,4.407,4.191
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1,256,1,34.119,0.008,12473,4.497,3.977
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1,512,1,34.347,0.008,12736.6,4.797,4.535
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1,1024,1,33.316,0.008,12617.6,4.788,4.441
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1,2048,1,34.152,0.008,13808.7,4.653,4.307
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1,4096,1,33.815,0.008,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,1,8192,1,34.342,0.01,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,2,1,1,32.847,0.023,12191.2,4.448,3.724
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,2,2,1,29.111,0.008,12225.8,4.467,3.623
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,2,4,1,29.018,0.008,12268.9,4.749,3.208
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,2,8,1,33.818,0.024,12234.8,4.879,2.479
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,2,16,1,31.93,0.008,12272.9,4.855,4.137
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,2,32,1,34.22,0.008,12338,4.825,4.304
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,2,64,1,29.699,0.008,12432.8,4.77,4.486
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,2,128,1,47.457,0.008,12784.8,4.85,4.017
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,2,256,1,31.963,0.007,12735.3,4.866,4.612
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,2,512,1,29.485,0.008,13767,4.75,4.324
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,2,1024,1,31.073,0.023,13778,4.938,3.827
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,2,2048,1,28.99,0.009,16155.3,4.853,4.54
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,2,4096,1,32.138,0.023,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,4,1,1,33.187,0.024,12235.1,2.91,3.867
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,4,2,1,34.56,0.008,12211.1,4.798,4.113
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,4,4,1,34.581,0.022,12287.2,4.395,2.307
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,4,8,1,30.749,0.024,12224.2,4.736,4.023
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,4,16,1,29.382,0.024,12366.4,4.813,4.239
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2048,4096,1024,4,32,1,30.92,0.009,12353.5,4.822,4.286
