device/C,kernel/C,workDimension/C,cubeLength/F,xLocal/I,yLocal/I,zLocal/I,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1,1,1024,47.955,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1,1,2048,47.803,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1,1,4096,48.098,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1,1,8192,47.835,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2,1,1,47.289,0.006,95.608,25.5,2.024
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2,1,2,44.946,0.007,79.937,27.424,2.122
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2,1,4,47.232,0.007,87.562,29.413,2.121
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2,1,8,46.504,0.007,90.869,27.499,2.04
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2,1,16,47.964,0.007,100.036,28.244,1.796
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2,1,32,45.446,0.007,98.212,28.378,1.954
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2,1,64,45.565,0.007,97.609,28.269,1.936
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2,1,128,49.315,0.009,99.016,29.424,1.984
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2,1,256,44.421,0.006,98.661,28.773,2.174
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2,1,512,44.605,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2,1,1024,44.09,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2,1,2048,44.169,0.02,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2,1,4096,44.61,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,4,1,1,44.231,0.007,74.525,29.142,2.148
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,4,1,2,44.686,0.007,65.588,26.746,2.135
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,4,1,4,44.265,0.006,67.867,25.65,2.723
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,4,1,8,44.246,0.007,68.843,27.486,1.869
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,4,1,16,47.657,0.007,75.441,25.759,2.309
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,4,1,32,45.161,0.007,72.349,28.307,1.649
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,4,1,64,48.709,0.006,72.895,47.45,1.72
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,4,1,128,44.282,0.007,72.718,27.282,1.985
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,4,1,256,46.738,0.006,73.322,26.19,1.93
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,4,1,512,44.288,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,4,1,1024,44.289,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,4,1,2048,44.214,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,8,1,1,44.272,0.006,62.683,29.349,2.14
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,8,1,2,44.524,0.007,61.586,27.548,2.176
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,8,1,4,44.589,0.007,58.541,25.655,2.322
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,8,1,8,44.402,0.007,62.453,26.848,2.186
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,8,1,16,44.681,0.007,62.419,25.939,2.431
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,8,1,32,44.336,0.006,60.188,25.578,2.473
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,8,1,64,44.3,0.006,59.082,27.275,1.859
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,8,1,128,44.357,0.006,59.427,29.165,1.88
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,8,1,256,44.296,0.007,59.799,24.845,2.383
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,8,1,512,44.442,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,8,1,1024,44.241,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,16,1,1,44.438,0.006,43.254,32.677,2.878
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,16,1,2,50.356,0.008,51.276,31.11,2.822
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,16,1,4,46.119,0.007,43.387,26.331,2.326
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,16,1,8,48.649,0.006,45.139,26.589,2.199
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,16,1,16,47.425,0.006,45.393,26.238,3.48
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,16,1,32,47.589,0.006,44.942,26.067,2.452
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,16,1,64,47.322,0.007,44.764,25.988,2.431
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,16,1,128,46.471,0.007,43.762,26.022,2.207
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,16,1,256,48.559,0.007,45.45,26.283,1.751
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,16,1,512,52.1,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,32,1,1,47.362,0.006,41.201,27.802,1.983
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,32,1,2,47.15,0.007,45.833,25.297,2.34
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,32,1,4,47.35,0.007,41.919,27.256,1.849
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,32,1,8,46.641,0.006,43.062,26.489,1.832
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,32,1,16,46.39,0.006,42.466,26.582,2.031
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,32,1,32,46.227,0.007,42.567,26.735,1.866
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,32,1,64,46.542,0.007,42.723,26.576,2.011
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,32,1,128,46.354,0.007,43.038,26.663,2.043
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,32,1,256,46.313,0.006,44.648,25.871,2.216
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,64,1,1,45.881,0.006,39.431,28.136,2.029
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,64,1,2,46.463,0.007,39.123,28.426,1.836
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,64,1,4,46.802,0.006,39.966,27.903,1.851
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,64,1,8,46.606,0.006,40.209,27.873,1.838
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,64,1,16,45.853,0.007,42.294,26.573,2.064
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,64,1,32,46.691,0.006,40.598,27.937,2.057
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,64,1,64,47.578,0.006,41.186,28.021,2.016
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,64,1,128,47.62,0.006,50.862,27.112,1.863
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,128,1,1,46.204,0.006,49.554,27.883,2.226
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,128,1,2,47.854,0.007,52.581,26.904,1.845
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,128,1,4,47.968,0.007,38.669,28.966,1.801
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,128,1,8,47.615,0.007,39.728,28.695,1.801
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,128,1,16,47.755,0.007,38.632,28.713,2.324
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,128,1,32,48.702,0.006,39.996,28.856,1.99
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,128,1,64,48.425,0.022,40.605,28.165,2.084
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,256,1,1,75.391,0.006,61.933,26.569,2.347
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,256,1,2,47.698,0.007,38.102,29.198,1.85
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,256,1,4,48.245,0.007,38.898,29.283,1.858
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,256,1,8,47.773,0.006,38.376,29.261,1.892
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,256,1,16,48.372,0.007,38.972,29.235,1.906
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,256,1,32,44.967,0.007,37.597,28.124,1.947
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,512,1,1,45.966,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,512,1,2,46.886,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,512,1,4,46.92,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,512,1,8,48.228,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,512,1,16,46.906,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1024,1,1,48.498,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1024,1,2,47.178,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1024,1,4,49.089,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1024,1,8,47.007,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2048,1,1,46.378,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2048,1,2,46.258,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2048,1,4,48.534,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,4096,1,1,46.836,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,4096,1,2,48.889,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1,1,1,47.825,0.007,140.231,27.571,1.981
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1,1,2,45.804,0.007,104.186,26.121,2.429
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1,1,4,45.473,0.006,123.003,26.183,2.529
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1,1,8,47.748,0.007,132.059,27.432,1.944
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1,1,16,48.047,0.007,149.826,33.57,2.009
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1,1,32,47.463,0.007,148.47,28.963,1.872
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1,1,64,46.89,0.007,147.497,29.378,2.142
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1,1,128,45.878,0.007,146.914,28.135,2.055
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1,1,256,44.53,0.007,144.747,27.414,2.051
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1,1,512,44.821,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1,1,1024,46.169,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1,1,2048,44.577,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1,1,4096,44.276,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1,1,8192,55.803,0.013,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2,1,1,46.351,0.009,98.185,31.123,2.499
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2,1,2,45.141,0.006,81.217,26.66,1.846
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2,1,4,49.152,0.006,88.253,29.481,1.847
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2,1,8,45.105,0.007,90.193,27.31,1.952
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2,1,16,47.44,0.007,101.724,27.168,1.859
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2,1,32,45.654,0.007,97.938,28.52,1.823
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2,1,64,47.023,0.007,98.029,28.749,2.021
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2,1,128,47.987,0.006,98.959,28.954,1.802
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2,1,256,47.536,0.007,100.682,28.135,2
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2,1,512,48.013,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2,1,1024,46.723,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2,1,2048,48.863,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2,1,4096,46.436,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,4,1,1,48.806,0.007,76.072,26.234,2.32
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,4,1,2,46.418,0.006,69.496,28.208,1.969
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,4,1,4,45.273,0.006,67.294,26.163,1.861
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,4,1,8,48.41,0.007,71.905,27.559,1.932
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,4,1,16,45.614,0.007,75.31,25.359,1.849
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,4,1,32,46.483,0.007,73.469,26.19,1.804
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,4,1,64,46.375,0.006,73.272,26.155,1.807
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,4,1,128,46.324,0.007,74.091,25.889,2.097
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,4,1,256,47.185,0.007,74.856,25.86,2.147
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,4,1,512,46.918,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,4,1,1024,47.376,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,4,1,2048,47.496,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,8,1,1,47.088,0.007,65.833,25.377,2.257
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,8,1,2,47.067,0.007,61.871,27.062,1.871
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,8,1,4,48.114,0.006,61.91,27.538,1.864
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,8,1,8,48.598,0.007,62.348,27.92,1.847
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,8,1,16,46.73,0.007,62.983,26.516,2.091
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,8,1,32,46.519,0.007,62.623,26.747,2.086
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,8,1,64,46.453,0.006,62.519,26.477,2.129
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,8,1,128,47.069,0.006,62.452,26.892,2.247
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,8,1,256,44.686,0.007,60.718,29.375,2.094
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,8,1,512,47.068,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,8,1,1024,49.079,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,16,1,1,48.03,0.007,44.648,26.554,1.799
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,16,1,2,46.722,0.006,43.345,26.554,1.831
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,16,1,4,46.303,0.007,46.656,29.268,1.835
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,16,1,8,44.185,0.007,41.24,28.595,1.846
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,16,1,16,44.37,0.006,44.745,25.885,1.854
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,16,1,32,44.397,0.007,44.713,26.224,1.845
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,16,1,64,44.255,0.006,40.605,27.613,1.808
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,16,1,128,44.321,0.007,40.879,29.282,2.126
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,16,1,256,44.345,0.006,42.954,24.631,2.39
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,16,1,512,44.244,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,32,1,1,44.172,0.007,45.056,25.213,2.173
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,32,1,2,44.57,0.007,41.181,28.95,2.164
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,32,1,4,46.6,0.006,39.131,25.901,2.329
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,32,1,8,44.571,0.007,39.834,25.297,2.659
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,32,1,16,44.627,0.006,42.099,26.724,2.082
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,32,1,32,44.546,0.007,42.102,28.099,2.142
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,32,1,64,44.621,0.007,39.009,28.705,1.816
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,32,1,128,44.527,0.007,39.604,26.178,1.835
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,32,1,256,44.485,0.006,40.284,29.076,1.846
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,64,1,1,45.027,0.007,38.111,28.134,1.983
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,64,1,2,45.937,0.006,38.408,28.032,1.921
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,64,1,4,44.356,0.007,40.354,26.687,1.882
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,64,1,8,44.227,0.008,45.414,26.546,1.855
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,64,1,16,44.318,0.007,40.689,28.668,2.132
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,64,1,32,45.918,0.006,38.458,26.093,2.12
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,64,1,64,44.393,0.007,38.018,24.916,2.817
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,64,1,128,44.429,0.006,39.038,25.853,2.439
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,128,1,1,44.302,0.007,42.703,25.113,2.422
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,128,1,2,44.399,0.006,35.826,27.581,1.87
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,128,1,4,44.494,0.007,40.322,27.19,2.05
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,128,1,8,44.318,0.007,38.518,28.061,1.87
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,128,1,16,44.518,0.007,36.692,26.448,2.295
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,128,1,32,44.374,0.007,36.699,25.888,2.275
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,128,1,64,44.489,0.007,39.588,27.919,1.831
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,256,1,1,44.193,0.009,51.044,26.221,1.88
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,256,1,2,44.276,0.006,42.806,29.289,1.881
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,256,1,4,44.583,0.006,38.097,29.918,2.038
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,256,1,8,44.324,0.006,35.35,28.643,2.019
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,256,1,16,44.38,0.006,38.688,28.686,2.114
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,256,1,32,44.394,0.006,36.37,29.204,2.144
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,512,1,1,44.617,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,512,1,2,44.248,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,512,1,4,44.209,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,512,1,8,44.167,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,512,1,16,44.617,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1024,1,1,44.398,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1024,1,2,46.146,0.009,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1024,1,4,44.678,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1024,1,8,44.667,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2048,1,1,44.602,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2048,1,2,44.166,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2048,1,4,44.113,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,4096,1,1,44.013,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,4096,1,2,44.1,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1,1,1,47.695,0.006,141.305,28.242,1.809
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1,1,2,47.878,0.007,104.582,26.256,2.314
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1,1,4,46.363,0.007,125.14,25.367,2.722
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1,1,8,45.843,0.007,129.367,27.888,1.991
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1,1,16,48.276,0.007,150.589,28.282,1.966
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1,1,32,48.336,0.006,148.768,29.328,1.87
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1,1,64,45.542,0.007,147.577,28.545,2.06
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1,1,128,47.03,0.007,147.821,29.376,1.853
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1,1,256,47.355,0.007,147.939,29.153,1.925
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1,1,512,46.61,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1,1,1024,47.765,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1,1,2048,47.825,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1,1,4096,60.601,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,1,1,8192,47.414,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2,1,1,48.389,0.007,98.976,29.251,1.891
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2,1,2,47.948,0.007,80.097,28.481,1.901
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2,1,4,45.906,0.007,87.215,28.604,2.164
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2,1,8,47.092,0.006,91.396,27.401,2.154
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2,1,16,46.719,0.007,99.797,27.973,2.05
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2,1,32,46.68,0.006,99.279,28.076,1.874
Intel(R) Many Integrated Core Acceleration Card,Array3dAverage,THREE_D,256,2,1,64,47.766,0.007,98.37,29.345,1.857
