device/C,kernel/C,workDimension/C,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,256,256,5,16,2,1,0.5,8.961,12.072,0.005,22.749,0.001,2.87
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,256,256,5,16,4,1,0.5,8.995,8.12,0.007,29.359,0.001,3.043
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,256,256,5,16,8,1,0.5,9.005,8.836,0.006,26.513,0,2.947
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,256,256,5,16,16,1,0.5,9.572,9.375,0.005,25.527,0.001,2.685
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,256,256,5,16,32,1,0.5,9.015,8.151,0.008,34.068,0,2.921
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,256,256,5,16,64,1,0.5,9.028,9.407,0.006,26.979,0,2.918
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,256,256,5,16,128,1,0.5,8.957,8.205,0.007,26.428,0,3.204
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,256,256,5,16,256,1,0.5,8.948,13.425,0.006,35.111,0.001,3.273
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,256,256,5,16,512,1,0.5,9.112,10.732,0.005,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,256,256,5,32,1,1,0.5,9.203,8.021,0.006,24.683,0.001,2.778
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,256,256,5,32,2,1,0.5,9.042,10.192,0.006,26.688,0,2.745
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,256,256,5,32,4,1,0.5,9.014,11.59,0.006,25.842,0,2.443
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,256,256,5,32,8,1,0.5,8.975,7.933,0.006,25.257,0,2.657
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,256,256,5,32,16,1,0.5,8.954,9.027,0.006,26.338,0,2.753
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,256,256,5,32,32,1,0.5,9.036,10.624,0.006,26.46,0,2.539
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,256,256,5,32,64,1,0.5,9.01,8.163,0.007,28.495,0,2.85
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,256,256,5,32,128,1,0.5,9.038,7.701,0.006,26.238,0,2.725
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,256,256,5,32,256,1,0.5,8.99,8.081,0.006,32.482,0,2.783
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,256,256,5,64,1,1,0.5,9.128,8.018,0.006,28.659,0,2.62
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,256,256,5,64,2,1,0.5,8.998,8.456,0.005,21.998,0.001,2.727
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,256,256,5,64,4,1,0.5,9.087,13.049,0.007,27.61,0.001,2.709
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,256,256,5,64,8,1,0.5,9.015,11.314,0.005,24.293,0,2.533
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,256,256,5,64,16,1,0.5,9.005,8.169,0.007,19.598,0,2.741
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,256,256,5,64,32,1,0.5,8.913,7.546,0.006,24.014,0.001,3.102
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,256,256,5,64,64,1,0.5,9.046,10.983,0.005,25.869,0,2.736
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,256,256,5,64,128,1,0.5,8.989,7.991,0.006,31.27,0.001,2.749
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,256,256,5,128,1,1,0.5,8.973,11.795,0.005,27.575,0,2.78
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,256,256,5,128,2,1,0.5,9.05,8.376,0.006,22.074,0,2.94
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,256,256,5,128,4,1,0.5,9,9.952,0.006,28.239,0,2.499
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,256,256,5,128,8,1,0.5,8.958,7.217,0.007,23.805,0.001,2.631
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,256,256,5,128,16,1,0.5,9.039,8.206,0.005,23.3,0.001,2.783
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,256,256,5,128,32,1,0.5,8.973,12.377,0.006,23.226,0,2.764
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,256,256,5,128,64,1,0.5,8.987,8.193,0.006,28.638,0,2.983
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,256,256,5,256,1,1,0.5,8.919,9.322,0.006,26.665,0.001,2.919
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,256,256,5,256,2,1,0.5,8.958,10.577,0.006,23.993,0,2.763
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,256,256,5,256,4,1,0.5,8.951,11.361,0.005,23.85,0,2.445
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,256,256,5,256,8,1,0.5,8.931,7.968,0.006,29.135,0.001,2.469
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,256,256,5,256,16,1,0.5,9.15,8.725,0.005,25.477,0,2.556
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,256,256,5,256,32,1,0.5,9.027,8.084,0.005,25.688,0,2.948
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,256,256,5,512,1,1,0.5,8.916,7.471,0.006,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,256,256,5,512,2,1,0.5,8.887,7.11,0.006,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,256,256,5,512,4,1,0.5,8.902,7.136,0.008,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,256,256,5,512,8,1,0.5,8.874,10.305,0.006,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,256,256,5,512,16,1,0.5,9.011,7.674,0.007,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,256,256,5,1024,1,1,0.5,9.211,11.178,0.006,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,256,256,5,1024,2,1,0.5,9.235,7.96,0.005,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,256,256,5,1024,4,1,0.5,9.03,10.044,0.006,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,256,256,5,1024,8,1,0.5,9.001,7.763,0.006,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,256,256,5,2048,1,1,0.5,8.902,11.395,0.006,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,256,256,5,2048,2,1,0.5,9.022,7.521,0.006,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,256,256,5,2048,4,1,0.5,8.906,12.027,0.005,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,256,256,5,4096,1,1,0.5,9.321,7.987,0.005,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,256,256,5,4096,2,1,0.5,9.006,7.655,0.006,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,256,256,5,8192,1,1,0.5,8.937,7.28,0.008,-1,-1,-1
