device/C,kernel/C,workDimension/C,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,8,1024,1,8,126.407,88.589,0.014,478.835,0.001,4.48
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,16,1,1,8,126.861,100.206,0.014,429.262,0,4.348
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,16,2,1,8,126.583,101.162,0.012,464.552,0.001,4.629
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,16,4,1,8,126.665,89.065,0.013,416.005,0.001,4.372
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,16,8,1,8,126.543,89.306,0.014,384.952,0.001,4.491
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,16,16,1,8,127.409,87.925,0.013,402.635,0.001,4.437
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,16,32,1,8,126.792,98.298,0.014,510.682,0,4.631
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,16,64,1,8,126.695,89.26,0.013,369.762,0.001,4.425
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,16,128,1,8,126.44,87.582,0.014,378.895,0,4.374
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,16,256,1,8,126.598,88.467,0.013,434.573,0.001,4.426
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,16,512,1,8,128.98,101.154,0.015,542.506,0.001,4.639
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,32,1,1,8,126.849,88.442,0.012,444.073,0.001,4.709
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,32,2,1,8,126.771,88.924,0.013,361.538,0.001,4.426
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,32,4,1,8,127.135,88.495,0.012,360.071,0.001,4.469
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,32,8,1,8,126.962,89.277,0.012,382.524,0.001,4.425
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,32,16,1,8,127.069,99.772,0.013,364.697,0,4.462
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,32,32,1,8,126.74,88.378,0.013,402.918,0,4.387
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,32,64,1,8,126.456,101.019,0.013,429.969,0.001,6.293
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,32,128,1,8,165.512,95.42,0.01,519.01,0.002,6.395
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,32,256,1,8,164.849,104.767,0.016,485.204,0.001,5.828
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,64,1,1,8,164.562,105.644,0.017,550.825,0.001,6.221
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,64,2,1,8,164.734,103.945,0.016,495.833,0.001,6.142
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,64,4,1,8,165.142,109.676,0.01,526.27,0.001,6.603
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,64,8,1,8,165.635,130.705,0.016,479.58,0.001,6.124
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,64,16,1,8,167.748,107.625,0.017,465.318,0.002,5.947
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,64,32,1,8,164.941,105.852,0.015,491.391,0.001,6.162
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,64,64,1,8,164.753,108.936,0.01,517.905,0.001,6.584
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,64,128,1,8,164.722,106.036,0.015,448.676,0.002,5.995
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,128,1,1,8,167.057,117.889,0.018,515.926,0.001,6.208
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,128,2,1,8,165.202,106.507,0.015,528.5,0.001,5.955
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,128,4,1,8,165.304,111.1,0.012,481.486,0.002,6.593
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,128,8,1,8,164.869,105.325,0.016,410.559,0.001,5.843
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,128,16,1,8,164.422,105.614,0.015,445.522,0.002,5.792
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,128,32,1,8,164.995,104.623,0.015,415.735,0.002,5.96
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,128,64,1,8,165.406,108.149,0.013,522.643,0.002,6.095
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,256,1,1,8,165.223,104.929,0.014,506.147,0.002,5.991
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,256,2,1,8,167.262,107.486,0.011,510.442,0.001,6.54
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,256,4,1,8,164.984,106.444,0.015,547.207,0.002,6.261
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,256,8,1,8,165.184,107.167,0.016,438.917,0.001,6.08
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,256,16,1,8,164.463,119.721,0.015,490.351,0.002,6.149
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,256,32,1,8,165.483,106.646,0.015,413.759,0.001,5.933
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,512,1,1,8,164.093,105.659,0.015,608.349,0,5.834
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,512,2,1,8,165.418,104.704,0.014,411.807,0.001,5.49
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,512,4,1,8,164.58,106.624,0.016,439.726,0.001,5.69
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,512,8,1,8,168.299,106.232,0.014,522.891,0.001,5.785
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,512,16,1,8,165.161,105.315,0.015,428.472,0,5.915
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,1024,1,1,8,165.238,105.903,0.015,555.294,0.001,5.679
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,1024,2,1,8,165.181,105.308,0.015,415.371,0.001,5.885
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,1024,4,1,8,164.807,106.182,0.016,428.551,0.001,5.55
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,1024,8,1,8,164.724,105.903,0.015,427.163,0.001,5.965
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,2048,1,1,8,164.893,106.112,0.016,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,2048,2,1,8,164.921,122.225,0.015,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,2048,4,1,8,164.772,107.498,0.011,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,4096,1,1,8,164.83,110.449,0.011,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,4096,2,1,8,165.599,105.801,0.015,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,8192,1,1,8,155.846,102.766,0.009,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,1,1,1,8,128.943,100.911,0.016,534.782,0.001,4.085
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,1,2,1,8,126.689,90.294,0.015,373.074,0.001,4.038
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,1,4,1,8,127.982,88.552,0.016,532.236,0.001,3.883
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,1,8,1,8,126.534,91.291,0.015,379.957,0,3.643
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,1,16,1,8,126.246,89.078,0.016,538.368,0.001,4.261
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,1,32,1,8,126.509,90.016,0.015,541.592,0.001,4.211
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,1,64,1,8,126.419,90.811,0.014,553.744,0.001,4.112
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,1,128,1,8,126.348,89.825,0.015,434.706,0.001,4.053
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,1,256,1,8,126.074,89.287,0.015,541.934,0.001,3.764
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,1,512,1,8,127.056,88.708,0.015,638.91,0.001,3.983
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,1,1024,1,8,126.399,101.192,0.009,581.647,0,4.234
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,1,2048,1,8,126.699,90.252,0.016,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,1,4096,1,8,126.317,89.276,0.016,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,1,8192,1,8,126.036,88.098,0.016,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,2,1,1,8,126.334,88.313,0.016,427.847,0.001,4.08
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,2,2,1,8,126.506,98.032,0.01,482.003,0.001,4.555
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,2,4,1,8,126.524,88.617,0.016,488.909,0.001,4.247
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,2,8,1,8,128.471,104.847,0.011,477.986,0.001,4.398
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,2,16,1,8,128.078,89.68,0.015,528.981,0.001,4.112
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,2,32,1,8,126.688,89.738,0.017,491.313,0,4.236
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,2,64,1,8,126.784,90.219,0.016,389.177,0.001,3.684
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,2,128,1,8,126.472,88.691,0.015,397.509,0.001,3.849
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,2,256,1,8,126.31,89.764,0.016,493.538,0.001,4.254
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,2,512,1,8,127.378,88.601,0.016,451.894,0.001,4.023
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,2,1024,1,8,126.492,99.854,0.017,532.948,0,4.314
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,2,2048,1,8,128.486,92.082,0.015,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,2,4096,1,8,126.3,105.197,0.01,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,4,1,1,8,126.031,88.965,0.015,512.698,0.001,4.299
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,4,2,1,8,127.111,95.002,0.015,369.872,0.001,3.917
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,4,4,1,8,128.058,89.53,0.014,529.676,0.001,4.355
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,4,8,1,8,126.809,103.867,0.01,469.65,0,4.581
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,4,16,1,8,132.223,89.127,0.015,514.394,0.001,3.963
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,4,32,1,8,126.644,90.488,0.016,429.038,0.001,4.81
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,4,64,1,8,128.665,88.801,0.015,496.934,0.001,4.193
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,4,128,1,8,128.093,90.024,0.016,445.006,0.001,4.408
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,4,256,1,8,126.504,88.215,0.015,453.176,0,4.391
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,4,512,1,8,126.278,89.907,0.015,467.265,0.001,4.264
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,4,1024,1,8,126.797,88.506,0.016,579.935,0,4.264
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,4,2048,1,8,126.434,89.371,0.014,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,8,1,1,8,126.321,89.679,0.016,358.96,0,3.849
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,8,2,1,8,126.386,89.293,0.016,363.295,0.001,3.824
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,8,4,1,8,126.298,89.764,0.015,389.208,0.001,4.042
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,8,8,1,8,128.911,89.607,0.015,454.677,0.001,4.118
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,8,16,1,8,126.392,88.697,0.017,364.154,0.001,3.807
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,8,32,1,8,126.698,88.995,0.016,426.525,0.001,4.743
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,8,64,1,8,164.609,107.826,0.016,569.622,0.001,4.964
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,8,128,1,8,165.388,112.001,0.01,498.879,0.001,5.347
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,8,256,1,8,164.813,105.62,0.016,431.555,0.001,5.143
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,8,512,1,8,164.791,105.781,0.017,441.299,0,5.139
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,8,1024,1,8,164.849,106.125,0.017,452.988,0.001,4.753
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,16,1,1,8,164.663,107.549,0.017,411.851,0.001,4.934
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,16,2,1,8,166.613,108.176,0.015,433.864,0.001,4.935
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,16,4,1,8,164.907,107.186,0.015,552.85,0,5.404
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,16,8,1,8,164.611,105.066,0.011,473.064,0.001,5.683
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,16,16,1,8,164.514,105.973,0.016,416.85,0.001,5.172
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,16,32,1,8,164.449,107.39,0.017,417.722,0.001,4.556
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,16,64,1,8,167.123,105.791,0.015,423.497,0.001,4.886
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,16,128,1,8,164.83,105.999,0.015,446.257,0.001,4.975
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,16,256,1,8,164.648,105.945,0.017,434.063,0.001,4.879
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,16,512,1,8,164.601,107.631,0.015,562.23,0.001,4.628
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,32,1,1,8,164.766,122.855,0.017,457.315,0.001,4.87
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,32,2,1,8,164.889,107.41,0.016,412.938,0.001,4.732
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,32,4,1,8,164.767,107.362,0.016,495.786,0.001,4.92
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,32,8,1,8,164.512,108.158,0.015,412.285,0,4.852
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,32,16,1,8,164.375,107.116,0.015,419.414,0.001,4.815
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,32,32,1,8,164.636,107.665,0.017,547.022,0.001,4.945
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,32,64,1,8,164.904,108.07,0.016,495.512,0.001,4.931
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,32,128,1,8,164.571,106.498,0.016,446.394,0.001,4.89
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,32,256,1,8,164.618,107.204,0.017,435.186,0,4.786
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,64,1,1,8,164.514,108.007,0.016,521.648,0.001,4.834
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,64,2,1,8,164.923,107.276,0.011,469.213,0,5.269
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,64,4,1,8,164.802,106.007,0.016,421.332,0.001,4.882
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,64,8,1,8,164.557,105.799,0.015,409.803,0.001,4.916
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,64,16,1,8,164.518,106.032,0.016,410.327,0.001,4.876
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,64,32,1,8,164.708,105.86,0.016,513.951,0.001,4.926
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,64,64,1,8,165.066,107.515,0.015,426.837,0.001,4.817
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,64,128,1,8,165.018,107.985,0.015,434.862,0.001,4.862
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,128,1,1,8,164.804,108.512,0.01,472.579,0.002,5.278
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,128,2,1,8,167.74,109.381,0.011,478.53,0.001,5.229
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,128,4,1,8,164.616,105.837,0.016,406.516,0.001,4.9
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,128,8,1,8,164.618,106.096,0.015,412.158,0.001,4.952
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,128,16,1,8,165.035,105.97,0.017,431.756,0.001,4.859
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,128,32,1,8,164.874,105.972,0.016,559.272,0.001,5.036
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,128,64,1,8,164.545,108.159,0.016,559.726,0.001,4.956
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,256,1,1,8,167.671,107.113,0.016,424.658,0.001,4.978
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,256,2,1,8,164.562,107.357,0.017,550.301,0.001,5.028
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,256,4,1,8,164.87,106.807,0.016,433.198,0,4.899
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,256,8,1,8,164.863,107.316,0.016,412.324,0.001,4.902
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,256,16,1,8,167.33,106.987,0.015,411.535,0,4.967
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,256,32,1,8,164.628,107.394,0.015,492.775,0,4.97
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,512,1,1,8,167.256,108.411,0.016,411.703,0.001,4.858
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,512,2,1,8,165.108,106.131,0.015,431.871,0.001,4.902
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,512,4,1,8,164.571,105.761,0.015,520.606,0.002,4.956
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,512,8,1,8,165.758,105.553,0.016,429.841,0.001,4.709
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,512,16,1,8,164.788,106.278,0.015,413.755,0.001,4.634
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,1024,1,1,8,164.627,107.581,0.015,502.747,0.001,4.761
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,1024,2,1,8,166.925,106.196,0.014,539.141,0.002,4.867
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,1024,4,1,8,164.723,107.438,0.016,412.118,0.002,4.672
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,1024,1024,5,1024,8,1,8,164.77,108.024,0.017,485.982,0.001,4.792
