device/C,kernel/C,workDimension/C,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,16,4,1,2,42.992,34.959,0.014,124,0.001,5.464
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,16,8,1,2,42.777,33.492,0.014,107.308,0.002,5.528
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,16,16,1,2,43.11,29.885,0.014,107.056,0.001,5.607
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,16,32,1,2,42.953,30.211,0.013,110.19,0.001,5.636
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,16,64,1,2,42.895,30.267,0.013,110.75,0.001,5.506
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,16,128,1,2,42.863,30.255,0.012,111.322,0.002,5.587
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,16,256,1,2,42.766,30.442,0.013,114.784,0.001,5.608
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,16,512,1,2,43.118,30.306,0.013,116.936,0.001,5.507
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,32,1,1,2,42.816,30.251,0.013,106.139,0.001,5.612
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,32,2,1,2,42.813,29.642,0.012,105.308,0.001,5.505
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,32,4,1,2,42.816,29.605,0.013,104.847,0.002,5.624
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,32,8,1,2,42.813,29.829,0.013,104.374,0.001,5.56
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,32,16,1,2,42.819,29.972,0.013,106.618,0.001,5.608
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,32,32,1,2,42.84,30.239,0.014,134.391,0.002,5.791
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,32,64,1,2,42.783,34.149,0.013,114.758,0.001,5.742
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,32,128,1,2,42.809,29.757,0.013,120.238,0.001,5.898
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,32,256,1,2,42.794,34.143,0.015,138.373,0.001,5.901
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,64,1,1,2,43.286,34.18,0.014,125.902,0.001,5.824
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,64,2,1,2,42.801,29.653,0.014,104.249,0.002,5.724
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,64,4,1,2,42.747,29.651,0.014,106.303,0.002,5.831
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,64,8,1,2,42.782,30.424,0.013,106.367,0.001,5.801
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,64,16,1,2,42.767,30.4,0.014,113.192,0.001,5.683
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,64,32,1,2,42.843,34.067,0.013,108.736,0.001,5.551
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,64,64,1,2,42.72,30.042,0.014,108.62,0.001,5.74
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,64,128,1,2,42.806,30.303,0.013,112.521,0.001,5.8
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,128,1,1,2,43.005,30.294,0.012,106.336,0.002,5.616
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,128,2,1,2,43.436,29.597,0.013,105.096,0.002,5.507
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,128,4,1,2,42.933,30.263,0.014,105.44,0.001,5.884
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,128,8,1,2,43.079,30.26,0.012,105.524,0.001,5.818
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,128,16,1,2,42.799,30.404,0.015,104.801,0.001,5.646
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,128,32,1,2,42.767,30.217,0.013,115.014,0.001,5.806
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,128,64,1,2,42.828,34.222,0.013,134.306,0.001,5.724
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,256,1,1,2,42.791,34.274,0.013,121.067,0.001,5.477
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,256,2,1,2,43.464,37.123,0.015,105.321,0.001,5.519
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,256,4,1,2,42.024,30.419,0.015,104.971,0.001,5.73
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,256,8,1,2,42.747,30.221,0.013,104.96,0.001,5.798
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,256,16,1,2,42.793,30.258,0.013,104.332,0.001,5.502
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,256,32,1,2,42.814,32.697,0.009,121.468,0,5.983
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,512,1,1,2,42.733,30.286,0.012,106.135,0.001,5.719
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,512,2,1,2,43.36,30.267,0.013,105.731,0.001,5.752
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,512,4,1,2,42.787,30.189,0.013,106.139,0.001,5.601
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,512,8,1,2,42.786,30.157,0.013,103.561,0.001,5.489
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,512,16,1,2,42.78,30.149,0.013,132.08,0.001,5.76
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,1024,1,1,2,42.814,34.119,0.014,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,1024,2,1,2,43.037,31.621,0.01,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,1024,4,1,2,42.612,30.003,0.013,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,1024,8,1,2,42.792,30.164,0.012,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,2048,1,1,2,42.707,30.209,0.012,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,2048,2,1,2,42.892,30.158,0.013,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,2048,4,1,2,42.673,29.754,0.013,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,4096,1,1,2,42.836,30.35,0.011,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,4096,2,1,2,42.577,30.017,0.014,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,8192,1,1,2,42.802,30.3,0.008,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,1,1,1,2,38.257,24.898,0.007,154.267,0.001,4.086
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,1,2,1,2,37.199,27.155,0.014,139.038,0.001,4.019
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,1,4,1,2,37.24,27.833,0.014,139.136,0.002,3.995
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,1,8,1,2,37.116,27.76,0.013,140.207,0.001,4.039
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,1,16,1,2,37.255,28.113,0.014,140.963,0.001,4.153
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,1,32,1,2,37.206,27.781,0.008,138.263,0.001,4.097
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,1,64,1,2,37.117,27.224,0.013,141.344,0.001,3.982
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,1,128,1,2,37.231,28.028,0.014,144.096,0.001,4.014
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,1,256,1,2,37.213,28.072,0.014,147.533,0.001,4.05
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,1,512,1,2,37.669,27.789,0.013,149.933,0.001,4.011
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,1,1024,1,2,37.851,27.91,0.014,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,1,2048,1,2,37.396,27.906,0.014,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,1,4096,1,2,37.326,27.858,0.014,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,1,8192,1,2,37.41,27.82,0.014,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,2,1,1,2,36.753,28.021,0.008,146.117,0.001,3.985
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,2,2,1,2,37.447,28.012,0.014,136.648,0.001,3.968
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,2,4,1,2,37.375,28.232,0.015,173.725,0.001,4.056
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,2,8,1,2,37.346,27.799,0.015,140.23,0.001,4.045
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,2,16,1,2,37.878,27.765,0.014,139.239,0.001,3.842
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,2,32,1,2,37.198,27.44,0.014,139.414,0.001,3.835
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,2,64,1,2,37.208,28.148,0.013,141.218,0.001,3.868
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,2,128,1,2,37.214,27.41,0.015,140.104,0,3.768
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,2,256,1,2,37.335,27.911,0.014,141.327,0.001,3.975
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,2,512,1,2,37.255,27.926,0.013,146.526,0.001,3.986
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,2,1024,1,2,37.137,27.948,0.013,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,2,2048,1,2,37.421,27.71,0.014,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,2,4096,1,2,37.265,27.734,0.013,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,4,1,1,2,37.403,27.754,0.014,139.424,0.001,3.991
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,4,2,1,2,37.943,27.485,0.014,134.933,0.001,3.98
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,4,4,1,2,37.975,27.531,0.014,139.471,0.001,4.014
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,4,8,1,2,37.224,27.992,0.012,137.763,0.001,3.786
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,4,16,1,2,37.896,28.082,0.014,139,0.001,4.087
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,4,32,1,2,37.23,28.071,0.014,140.481,0.001,4.014
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,4,64,1,2,37.086,27.933,0.014,142.848,0.001,3.939
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,4,128,1,2,37.732,27.925,0.013,146.081,0.001,3.956
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,4,256,1,2,37.108,28.313,0.014,155.145,0.001,4.209
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,4,512,1,2,37.263,31.688,0.015,181.344,0.001,3.884
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,4,1024,1,2,37.175,32.465,0.015,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,4,2048,1,2,37.191,32.095,0.015,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,8,1,1,2,36.955,28.063,0.013,136.709,0.001,4.117
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,8,2,1,2,37.152,28.844,0.009,158.064,0.001,3.765
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,8,4,1,2,37.218,28.142,0.014,164.578,0.001,4.029
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,8,8,1,2,36.999,32.853,0.009,140.274,0.001,4.072
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,8,16,1,2,37.08,24.772,0.008,154.996,0.001,3.889
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,8,32,1,2,37.146,27.35,0.014,137.781,0.001,3.79
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,8,64,1,2,37.268,27.635,0.014,139.06,0.001,3.946
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,8,128,1,2,37.238,27.559,0.014,140.085,0.001,4.189
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,8,256,1,2,37.174,28.013,0.015,148.817,0.001,4.103
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,8,512,1,2,37.464,28.016,0.013,150.387,0.001,3.893
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,8,1024,1,2,37.15,28.095,0.015,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,16,1,1,2,37.297,27.741,0.014,134.815,0.001,3.905
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,16,2,1,2,37.407,27.957,0.014,138.208,0.001,4.088
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,16,4,1,2,37.375,27.617,0.013,143.568,0.001,4.028
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,16,8,1,2,37.918,31.683,0.015,135.589,0.001,3.892
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,16,16,1,2,37.092,28.101,0.013,136.011,0.001,3.968
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,16,32,1,2,37.174,27.557,0.015,135.938,0.001,3.93
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,16,64,1,2,37.15,27.764,0.013,138.165,0.001,3.952
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,16,128,1,2,37.252,27.725,0.014,140.846,0.001,4
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,16,256,1,2,37.728,28.225,0.014,140.386,0.001,3.952
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,16,512,1,2,37.117,28.186,0.013,144.16,0.001,3.94
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,32,1,1,2,37.051,28.293,0.013,134.306,0.001,3.955
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,32,2,1,2,37.189,27.937,0.013,134.656,0.001,3.98
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,32,4,1,2,37.084,27.911,0.013,134.708,0.002,3.987
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,32,8,1,2,37.274,28.208,0.013,161.95,0.002,4.07
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,32,16,1,2,37.036,31.746,0.015,181.033,0.001,3.991
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,32,32,1,2,38.617,31.851,0.015,174.279,0.001,3.981
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,32,64,1,2,37.098,34.282,0.008,157.139,0.001,3.977
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,32,128,1,2,37.525,27.422,0.013,148.74,0.001,3.992
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,32,256,1,2,37.261,28.224,0.013,142.582,0.001,3.931
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,64,1,1,2,37.175,28.35,0.013,133.367,0,3.974
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,64,2,1,2,37.174,27.565,0.013,133.132,0.001,3.99
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,64,4,1,2,37.208,31.571,0.015,170.142,0.001,3.986
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,64,8,1,2,37.81,29.494,0.013,132.476,0.001,3.946
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,64,16,1,2,37.127,27.881,0.013,141.683,0,4.128
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,64,32,1,2,36.817,27.683,0.009,153.662,0.001,3.893
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,64,64,1,2,37.074,28.115,0.014,136.245,0.002,4.063
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,64,128,1,2,37.274,28.179,0.013,175.233,0.001,3.981
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,128,1,1,2,37.177,28.442,0.014,135.007,0.002,3.978
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,128,2,1,2,36.93,36.208,0.01,132.865,0.001,4.048
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,128,4,1,2,37.183,27.539,0.014,133.403,0.001,4.014
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,128,8,1,2,37.606,28.148,0.014,133.895,0.001,4.018
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,128,16,1,2,37.411,28.189,0.014,131.487,0.001,4.148
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,128,32,1,2,36.806,26.512,0.008,153.432,0.001,3.98
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,128,64,1,2,37.222,28.004,0.013,135.826,0.001,3.999
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,256,1,1,2,37.138,28.194,0.013,137.497,0.001,4.149
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,256,2,1,2,37.278,27.517,0.013,134.1,0.001,3.999
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,256,4,1,2,37.405,27.549,0.014,133.89,0.002,3.97
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,256,8,1,2,37.14,28.273,0.013,133.998,0.001,4.054
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,256,16,1,2,37.176,28.107,0.013,133.095,0.001,4.189
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,256,32,1,2,37.934,28.486,0.013,134.577,0.001,3.995
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,512,1,1,2,37.172,27.596,0.014,137.301,0.001,4.156
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,512,2,1,2,37.224,27.559,0.014,160.86,0.001,4.017
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,512,4,1,2,37.13,31.633,0.015,134.331,0.001,4.02
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,512,8,1,2,37.214,28.063,0.015,133.286,0.001,4.019
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,512,16,1,2,37.238,28.135,0.013,134.692,0.001,4.043
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,1024,1,1,2,37.147,27.724,0.014,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,1024,2,1,2,37.105,27.315,0.013,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,1024,4,1,2,36.754,27.028,0.008,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,1024,8,1,2,36.702,26.299,0.008,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,2048,1,1,2,36.673,27.938,0.008,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,2048,2,1,2,36.86,24.762,0.007,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,2048,4,1,2,37.259,26.235,0.008,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,4096,1,1,2,36.849,28.122,0.014,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,4096,2,1,2,37.183,27.853,0.013,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,8192,1,1,2,37.075,26.541,0.008,-1,-1,-1
