device/C,kernel/C,workDimension/C,N/F,P/F,M/F,xLocal/I,yLocal/I,zLocal/I,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,2,128,1,22.945,0.002,997.524,2.543,0.399
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,4,1,1,14.779,0.003,768.893,2.567,0.36
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,4,2,1,14.588,0.003,376.857,2.632,0.328
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,4,4,1,14.579,0.003,187.929,2.567,0.342
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,4,8,1,12.008,0.002,146.116,2.523,0.363
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,4,16,1,14.582,0.003,176.745,2.561,0.419
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,4,32,1,14.671,0.002,187.796,2.564,0.294
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,4,64,1,14.598,0.002,237.689,2.577,0.413
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,8,1,1,14.627,0.002,417.583,2.608,0.362
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,8,2,1,14.589,0.011,204.527,2.515,0.319
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,8,4,1,14.8,0.002,99.75,2.548,0.313
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,8,8,1,14.677,0.002,70.971,2.552,0.255
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,8,16,1,14.577,0.001,50.447,2.562,0.238
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,8,32,1,14.58,0.002,82.584,2.539,0.271
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,16,1,1,14.547,0.002,237.384,2.548,0.255
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,16,2,1,14.645,0.002,114.746,2.56,0.307
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,16,4,1,12.094,0.003,63.81,2.581,0.394
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,16,8,1,14.613,0.003,56.869,2.586,0.295
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,16,16,1,14.575,0.004,51.48,2.535,0.339
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,32,1,1,14.537,0.002,99.301,2.565,0.295
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,32,2,1,14.695,0.002,50.621,2.555,0.326
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,32,4,1,14.612,0.002,51.65,2.519,0.332
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,32,8,1,14.772,0.002,52.028,2.518,0.236
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,64,1,1,14.586,0.001,75.382,2.529,0.257
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,64,2,1,14.667,0.003,70.985,2.561,0.377
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,64,4,1,14.664,0.002,67.663,2.599,0.263
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,128,1,1,14.954,0.002,60.052,2.491,0.339
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,128,2,1,14.691,0.002,52.311,2.533,0.272
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,256,1,1,11.936,0.002,70.691,2.542,0.293
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,1,1,1,13.825,0.003,2796.95,2.532,0.284
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,1,2,1,10.44,0.002,1434.4,2.506,0.268
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,1,4,1,14.155,0.003,720.648,2.534,0.269
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,1,8,1,13.895,0.002,595.073,2.576,0.311
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,1,16,1,11.804,0.002,665.86,2.31,0.138
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,1,32,1,11.573,0.001,826.978,2.524,0.273
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,1,64,1,13.822,0.002,1064.26,2.453,0.277
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,1,128,1,13.331,0.002,1954.26,2.529,0.28
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,1,256,1,14.674,0.003,2789.25,2.564,0.328
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,2,1,1,11.556,0.002,1407.19,2.56,0.276
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,2,2,1,14.179,0.003,721.511,2.536,0.275
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,2,4,1,14.016,0.002,439.997,2.382,0.171
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,2,8,1,13.738,0.002,320.578,2.382,0.28
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,2,16,1,13.094,0.002,361.583,2.279,0.139
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,2,32,1,13.448,0.002,451.184,2.523,0.276
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,2,64,1,14.017,0.001,568.023,2.55,0.317
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,2,128,1,13.912,0.002,997.848,2.529,0.273
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,4,1,1,13.577,0.002,833.283,2.548,0.318
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,4,2,1,13.805,0.001,371.558,2.298,0.139
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,4,4,1,13.341,0.001,188.434,2.333,0.271
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,4,8,1,13.417,0.002,162.121,2.515,0.281
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,4,16,1,14.225,0.003,179.527,2.466,0.206
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,4,32,1,13.951,0.002,189.152,2.561,0.318
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,4,64,1,13.782,0.002,237.832,2.554,0.275
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,8,1,1,13.908,0.003,420.157,2.43,0.189
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,8,2,1,13.748,0.001,204.463,2.367,0.168
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,8,4,1,11.351,0.002,99.559,2.279,0.137
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,8,8,1,13.505,0.001,76.782,2.301,0.11
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,8,16,1,14.184,0.002,68.483,2.417,0.153
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,8,32,1,14.416,0.002,83.023,2.522,0.276
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,16,1,1,11.397,0.001,240.49,2.279,0.14
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,16,2,1,13.714,0.001,111.849,2.294,0.285
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,16,4,1,14.343,0.003,62.874,2.529,0.305
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,16,8,1,13.192,0.002,56.71,2.525,0.271
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,16,16,1,13.719,0.002,52.266,2.515,0.245
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,32,1,1,14.084,0.004,107.623,2.557,0.312
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,32,2,1,13.515,0.002,64.714,2.54,0.304
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,32,4,1,14.022,0.002,51.724,2.427,0.195
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,32,8,1,14.149,0.002,51.829,2.521,0.246
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,64,1,1,14.117,0.002,88.782,2.505,0.231
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,64,2,1,14.897,0.002,58.822,2.558,0.241
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,64,4,1,14.222,0.002,68.123,2.423,0.151
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,128,1,1,13.779,0.002,86.285,2.432,0.183
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,128,2,1,11.386,0.002,81.831,2.287,0.135
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,256,1,1,13.59,0.001,82.887,2.269,0.265
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,1,1,1,11.275,0.001,2737.32,2.493,0.268
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,1,2,1,13.135,0.004,1433.78,2.505,0.307
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,1,4,1,12.554,0.003,720.056,2.482,0.263
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,1,8,1,12.256,0.002,427.41,2.492,0.297
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,1,16,1,11.635,0.002,622.319,2.492,0.291
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,1,32,1,10.327,0.002,827.123,2.517,0.27
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,1,64,1,11.503,0.002,1100.76,2.489,0.273
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,1,128,1,12.74,0.002,1958.12,2.51,0.265
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,1,256,1,11.449,0.004,2774.39,2.472,0.281
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,2,1,1,12.296,0.002,1414.26,2.478,0.271
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,2,2,1,11.462,0.002,721.967,2.471,0.268
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,2,4,1,12.367,0.002,437.349,2.508,0.274
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,2,8,1,11.004,0.002,320.456,1.745,0.137
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,2,16,1,10.988,0.002,362.863,2.495,0.306
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,2,32,1,10.985,0.002,453.539,2.492,0.267
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,2,64,1,11.302,0.018,561.703,2.506,0.272
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,2,128,1,11.525,0.018,977.436,2.503,0.278
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,4,1,1,11.458,0.002,844.372,2.497,0.275
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,4,2,1,13.048,0.003,371.126,2.493,0.266
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,4,4,1,12.822,0.002,188.439,2.242,0.17
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,4,8,1,12.434,0.003,160.363,2.234,0.171
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,4,16,1,11.223,0.002,181.227,2.286,0.185
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,4,32,1,13.412,0.003,189.397,2.273,0.186
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,4,64,1,12.21,0.002,248.238,2.259,0.194
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,8,1,1,11.935,0.002,419.934,2.129,0.147
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,8,2,1,12.326,0.003,203.626,2.535,0.265
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,8,4,1,12.143,0.018,99.18,2.126,0.136
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,8,8,1,12.531,0.002,74.59,2.493,0.263
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,8,16,1,11.522,0.003,59.061,2.132,0.142
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,8,32,1,12.992,0.003,83.095,2.304,0.217
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,16,1,1,12.213,0.002,241.411,2.146,0.146
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,16,2,1,11.827,0.002,113.335,2.126,0.168
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,16,4,1,11.599,0.002,63.421,2.136,0.137
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,16,8,1,11.817,0.017,56.915,2.143,0.149
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,16,16,1,10.887,0.002,51.978,2.143,0.148
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,32,1,1,13.207,0.003,107.1,2.215,0.167
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,32,2,1,13.29,0.003,51.907,2.53,0.257
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,32,4,1,13.846,0.005,54.978,2.522,0.268
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,32,8,1,10.978,0.002,51.36,2.128,0.103
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,64,1,1,12.3,0.002,81.41,2.313,0.167
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,64,2,1,11.809,0.003,55.343,2.229,0.266
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,64,4,1,10.643,0.001,66.323,2.111,0.159
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,128,1,1,10.89,0.002,73.156,2.498,0.28
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,128,2,1,11.175,0.002,79.466,2.12,0.167
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,256,1,1,11.991,0.003,81.639,2.252,0.177
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,1,1,1,14.54,0.004,2755.41,2.562,0.279
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,1,2,1,14.677,0.007,1434.37,2.561,0.283
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,1,4,1,14.196,0.007,720.862,2.458,0.294
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,1,8,1,13.292,0.002,427.422,2.545,0.278
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,1,16,1,14.141,0.003,663.924,2.41,0.184
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,1,32,1,13.684,0.002,817.046,2.562,0.305
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,1,64,1,13.985,0.002,1117.15,2.493,0.17
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,1,128,1,14.002,0.005,1952.76,2.566,0.317
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,1,256,1,11.755,0.003,2768.9,2.532,0.278
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,2,1,1,14.417,0.007,1407.62,2.558,0.282
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,2,2,1,13.559,0.003,719.072,2.566,0.322
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,2,4,1,13.404,0.003,432.739,2.308,0.173
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,2,8,1,11.609,0.002,320.595,2.531,0.279
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,2,16,1,13.283,0.002,359.932,2.568,0.276
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,2,32,1,13.396,0.003,437.35,2.57,0.28
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,2,64,1,13.664,0.004,566.732,2.378,0.304
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,2,128,1,11.351,0.004,984.393,2.301,0.142
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,4,1,1,13.192,0.003,796.527,2.559,0.283
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,4,2,1,13.889,0.004,371.48,2.391,0.177
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,4,4,1,13.552,0.002,188.782,2.53,0.139
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,4,8,1,13.511,0.002,153.332,2.577,0.283
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,4,16,1,11.474,0.002,178.595,2.322,0.246
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,4,32,1,13.87,0.002,187.512,2.29,0.267
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,4,64,1,14.234,0.005,250.573,2.363,0.174
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,8,1,1,11.43,0.003,419.146,2.333,0.178
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,8,2,1,13.663,0.003,205.345,2.664,0.171
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,8,4,1,11.728,0.003,99.342,2.316,0.151
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,8,8,1,13.791,0.003,78.063,2.317,0.141
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,8,16,1,13.763,0.004,67.866,2.367,0.153
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,8,32,1,14.403,0.003,82.45,2.367,0.175
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,16,1,1,11.31,0.002,240.908,2.304,0.16
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,16,2,1,13.025,0.002,113.005,2.303,0.148
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,16,4,1,13.511,0.002,62.578,2.543,0.278
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,16,8,1,13.489,0.002,56.757,2.553,0.264
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,16,16,1,14.203,0.002,52.227,2.354,0.155
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,32,1,1,13.047,0.002,97.631,2.302,0.159
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,32,2,1,13.582,0.005,51.188,2.532,0.158
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,32,4,1,11.338,0.003,51.435,3.069,0.265
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,32,8,1,14.435,0.015,51.919,2.576,0.259
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,64,1,1,13.226,0.003,76.521,2.303,0.142
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,64,2,1,13.846,0.004,53.273,2.371,0.288
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,64,4,1,11.384,0.002,69.66,2.278,0.145
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,128,1,1,13.626,0.004,87.363,2.917,0.274
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,128,2,1,13.99,0.003,75.707,2.516,0.278
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,256,1,1,14.155,0.002,84.959,2.282,0.144
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,1,1,1,11.798,0.003,2759.32,5.295,0.274
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,1,2,1,12.808,0.004,1433.96,2.609,0.311
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,1,4,1,11.894,0.004,720.917,2.297,0.178
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,1,8,1,14.827,0.005,427.766,2.605,0.276
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,1,16,1,14.426,0.003,669.239,2.628,0.286
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,1,32,1,15.295,0.004,815.324,2.611,0.267
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,1,64,1,14.005,0.006,1054.38,2.622,0.277
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,1,128,1,14.346,0.006,1957.66,2.628,0.268
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,1,256,1,14.073,0.004,2777.92,2.8,0.272
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,2,1,1,13.713,0.003,1504.1,2.542,0.152
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,2,2,1,13.927,0.006,721.156,2.602,0.311
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,2,4,1,13.781,0.004,428.623,2.585,0.271
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,2,8,1,13.602,0.002,320.548,2.607,0.268
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,2,16,1,13.465,0.003,361.249,2.116,0.141
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,2,32,1,13.62,0.003,437.04,2.106,0.14
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,2,64,1,14.077,0.004,566.945,2.617,0.267
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,2,128,1,14.2,0.004,999.13,2.445,0.159
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,4,1,1,13.909,0.005,835.343,2.626,0.273
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,4,2,1,13.568,0.003,393.694,2.138,0.14
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,4,4,1,13.724,0.003,188.309,2.614,0.268
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,4,8,1,13.353,0.005,159.431,2.619,0.269
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,4,16,1,13.179,0.006,177.413,2.388,0.174
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,4,32,1,13.544,0.002,188.378,2.176,0.153
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,4,64,1,13.428,0.004,236.226,2.115,0.14
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,8,1,1,14.239,0.003,419.627,2.46,0.166
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,8,2,1,13.789,0.004,204.528,2.188,0.152
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,8,4,1,12.155,0.003,99.532,2.344,0.193
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,8,8,1,13.886,0.002,71.105,2.117,0.138
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,8,16,1,13.216,0.002,52.097,2.304,0.177
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,8,32,1,13.305,0.003,82.567,2.335,0.139
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,16,1,1,13.335,0.004,240.087,2.316,0.139
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,16,2,1,11.466,0.002,115.274,2.096,0.137
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,16,4,1,13.392,0.005,63.01,2.332,0.177
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,16,8,1,13.611,0.003,56.761,2.343,0.249
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,16,16,1,14.011,0.004,52.462,2.326,0.109
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,32,1,1,11.911,0.003,103.825,2.56,0.272
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,32,2,1,13.581,0.004,51.631,2.257,0.168
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,32,4,1,13.89,0.002,50.682,2.335,0.11
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,32,8,1,11.587,0.003,51.845,2.126,0.111
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,64,1,1,11.413,0.003,93.171,2.346,0.143
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,64,2,1,11.847,0.003,64.724,2.33,0.111
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,64,4,1,13.592,0.005,70.585,2.594,0.28
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,128,1,1,13.455,0.005,77.387,2.609,0.249
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,128,2,1,13.19,0.003,52.154,2.341,0.125
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,256,1,1,12.762,0.003,80.302,2.333,0.138
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,1,1,1,11.806,0.006,2866.14,5.266,0.267
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,1,2,1,13.431,0.004,1434.66,2.548,0.301
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,1,4,1,12.578,0.003,720.861,2.547,0.254
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,1,8,1,12.507,0.005,427.528,2.333,0.184
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,1,16,1,12.144,0.004,674.286,2.547,0.254
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,1,32,1,12.935,0.003,832.687,2.269,0.166
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,1,64,1,11.812,0.002,1045.09,2.539,0.289
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,1,128,1,12.51,0.003,1941.53,2.537,0.257
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,1,256,1,11.908,0.018,2777.52,2.563,0.279
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,2,1,1,11.104,0.002,1577.24,2.541,0.253
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,2,2,1,10.287,0.002,721.007,2.275,0.169
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,2,4,1,11.969,0.003,439.843,2.533,0.258
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,2,8,1,12.415,0.003,320.602,1.834,0.129
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,2,16,1,13.166,0.005,362.049,2.53,0.237
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,2,32,1,12.484,0.002,447.989,2.543,0.251
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,2,64,1,13.432,0.016,559.529,2.324,0.186
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,2,128,1,10.897,0.003,985.666,2.548,0.284
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,4,1,1,11.613,0.003,773.37,2.357,0.167
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,4,2,1,12.33,0.003,371.717,2.345,0.169
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,4,4,1,12.956,0.004,188.24,2.262,0.147
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,4,8,1,12.426,0.003,159.887,2.015,0.13
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,4,16,1,11.612,0.003,179.771,1.922,0.147
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,4,32,1,10.576,0.003,189.663,2.193,0.146
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,4,64,1,12.134,0.003,238.243,1.911,0.146
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,8,1,1,11.516,0.004,415.886,2.174,0.135
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,8,2,1,10.895,0.003,204.036,2.534,0.251
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,8,4,1,11.214,0.002,99.083,2.18,0.144
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,8,8,1,12.245,0.003,78.146,2.349,0.17
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,8,16,1,11.168,0.003,50.434,2.181,0.127
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,8,32,1,11.711,0.003,82.492,1.907,0.146
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,16,1,1,11.621,0.003,240.58,1.715,0.127
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,16,2,1,11.4,0.002,112.17,2.53,0.293
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,16,4,1,11.06,0.002,63.558,2.187,0.129
Hawaii,MatrixMultiplication,TWO_D,2048,4096,1024,16,8,1,10.988,0.003,56.531,2.18,0.131
