device/C,kernel/C,workDimension/C,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,32,1,108.564,0.003,1981.91,0.001,16.403
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,64,1,102.636,0.002,1787.19,0.002,16.174
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,128,1,101.43,0.003,1951.38,0.002,16.347
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,256,1,98.072,0.002,2636.13,0.001,16.154
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,1,1,99.454,0.002,1513.06,0.002,16.327
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,2,1,98.816,0.005,1404.16,0.001,16.295
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,4,1,102.663,0.001,1397.1,0.002,16.349
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,8,1,100.659,0.005,1408.01,0.001,16.401
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,16,1,98.483,0.004,1420.11,0.001,16.315
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,32,1,97.629,0.002,1439.31,0.001,16.295
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,64,1,100.833,0.004,1546.34,0.001,16.165
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,128,1,104.197,0.002,1714.86,0.001,16.115
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,1,1,102.845,0.002,1399.27,0.001,16.142
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,2,1,100.496,0.002,1370.17,0.002,16.162
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,4,1,99.109,0.002,1408.96,0.002,16.149
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,8,1,103.49,0.006,1398.86,0.001,16.181
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,16,1,100.257,0.002,1380.17,0.001,16.196
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,32,1,97.531,0.002,1401.34,0.001,16.164
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,64,1,97.152,0.002,1451.49,0.001,16.17
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,1,1,99.833,0.002,1368.44,0.001,16.198
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,2,1,101.697,0.005,1409.67,0.001,16.186
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,4,1,96.8,0.003,1400.85,0.002,16.161
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,8,1,98.188,0.002,1410.42,0.002,16.168
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,16,1,98.098,0.002,1399.42,0.002,16.164
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,32,1,99.635,0.005,1397.91,0.002,16.437
Hawaii,FluidSimulation,TWO_D,2048,2048,5,16,1,1,103.887,0.004,1400.29,0.001,16.35
Hawaii,FluidSimulation,TWO_D,2048,2048,5,16,2,1,99.053,0.038,1400.42,0.001,16.231
Hawaii,FluidSimulation,TWO_D,2048,2048,5,16,4,1,98.04,0.004,1410.47,0.001,16.185
Hawaii,FluidSimulation,TWO_D,2048,2048,5,16,8,1,97.472,0.005,1408,0.001,16.168
Hawaii,FluidSimulation,TWO_D,2048,2048,5,16,16,1,104.662,0.005,1405.42,0.001,16.242
Hawaii,FluidSimulation,TWO_D,2048,2048,5,32,1,1,100.029,0.005,1398.21,0.002,16.268
Hawaii,FluidSimulation,TWO_D,2048,2048,5,32,2,1,100.69,0.005,1389.76,0.002,16.148
Hawaii,FluidSimulation,TWO_D,2048,2048,5,32,4,1,100.022,0.002,1406.68,0.001,16.159
Hawaii,FluidSimulation,TWO_D,2048,2048,5,32,8,1,103.5,0.004,1399.6,0.001,16.185
Hawaii,FluidSimulation,TWO_D,2048,2048,5,64,1,1,100.04,0.005,1407.09,0.001,16.134
Hawaii,FluidSimulation,TWO_D,2048,2048,5,64,2,1,103.705,0.002,1390.24,0.001,16.176
Hawaii,FluidSimulation,TWO_D,2048,2048,5,64,4,1,97.164,0.002,1397.46,0.004,16.179
Hawaii,FluidSimulation,TWO_D,2048,2048,5,128,1,1,103.364,0.003,1583.38,0.001,30.209
Hawaii,FluidSimulation,TWO_D,2048,2048,5,128,2,1,108.16,0.006,1773.85,0.001,16.396
Hawaii,FluidSimulation,TWO_D,2048,2048,5,256,1,1,100.272,0.005,1398.8,0.001,16.369
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,1,1,101.847,0.008,1619.31,0.001,27.028
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,2,1,110.642,0.006,1394,0.001,26.331
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,4,1,109.874,0.004,1281.17,0.001,26.296
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,8,1,107.149,0.003,1253.23,0.001,26.37
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,16,1,104.685,0.004,1357.87,0,26.292
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,32,1,108.587,0.002,1501.76,0.001,30.649
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,64,1,97.955,0.002,1777.12,0.002,16.342
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,128,1,99.005,0.004,1955.84,0.001,16.397
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,256,1,97.901,0.002,2638.16,0.001,16.348
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,1,1,102.683,0.004,1511.29,0.001,16.31
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,2,1,103.254,0.005,1389.92,0.002,16.19
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,4,1,96.538,0.002,1408.88,0.001,16.367
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,8,1,96.707,0.002,1418.46,0.001,16.236
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,16,1,98.805,0.002,1427.74,0.001,16.245
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,32,1,98.397,0.002,1436.72,0.001,16.205
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,64,1,102.295,0.005,1557.07,0.001,16.746
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,128,1,102.053,0.005,1717.65,0.001,16.731
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,1,1,96.247,0.002,1392.95,0.002,16.72
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,2,1,103.774,0.003,1406.62,0.002,16.719
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,4,1,97.903,0.003,1419.27,0.001,16.767
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,8,1,103.753,0.004,1401.05,0.002,16.765
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,16,1,102.924,0.005,1380.07,0.002,16.792
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,32,1,103.141,0.005,1398.51,0.001,16.717
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,64,1,103.533,0.003,1458.13,0.001,16.922
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,1,1,100.133,0.002,1387.2,0.002,16.774
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,2,1,103.575,0.004,1407.07,0.002,16.714
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,4,1,99.685,0.004,1407.51,0.001,16.253
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,8,1,98.837,0.005,1408.29,0.001,16.255
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,16,1,100.621,0.005,1406.52,0.001,16.228
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,32,1,97.706,0.003,1393.7,0.001,16.254
Hawaii,FluidSimulation,TWO_D,2048,2048,5,16,1,1,100.196,0.002,1396.1,0.002,16.269
Hawaii,FluidSimulation,TWO_D,2048,2048,5,16,2,1,99.948,0.004,1406.29,0.001,16.283
Hawaii,FluidSimulation,TWO_D,2048,2048,5,16,4,1,97.276,0.002,1406.18,0.001,16.374
Hawaii,FluidSimulation,TWO_D,2048,2048,5,16,8,1,97.406,0.003,1400.74,0.001,16.482
Hawaii,FluidSimulation,TWO_D,2048,2048,5,16,16,1,97.275,0.002,1411.2,0.001,16.391
Hawaii,FluidSimulation,TWO_D,2048,2048,5,32,1,1,97.802,0.002,1400.02,0.002,16.332
Hawaii,FluidSimulation,TWO_D,2048,2048,5,32,2,1,102.783,0.002,1410.36,0.001,16.38
Hawaii,FluidSimulation,TWO_D,2048,2048,5,32,4,1,98.216,0.003,1397.42,0.001,16.365
Hawaii,FluidSimulation,TWO_D,2048,2048,5,32,8,1,96.032,0.002,1400.85,0.002,16.421
Hawaii,FluidSimulation,TWO_D,2048,2048,5,64,1,1,103.869,0.002,1406.27,0.001,16.353
Hawaii,FluidSimulation,TWO_D,2048,2048,5,64,2,1,98.479,0.003,1407.36,0.002,16.578
Hawaii,FluidSimulation,TWO_D,2048,2048,5,64,4,1,98.127,0.005,1409.44,0.002,16.438
Hawaii,FluidSimulation,TWO_D,2048,2048,5,128,1,1,96.602,0.004,1393.89,0.002,16.478
Hawaii,FluidSimulation,TWO_D,2048,2048,5,128,2,1,103.035,0.005,1407.46,0.002,16.329
Hawaii,FluidSimulation,TWO_D,2048,2048,5,256,1,1,101.106,0.005,1396.17,0.001,16.346
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,1,1,108.642,0.006,1618.69,0.001,27.053
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,2,1,107.463,0.005,1417.66,0.001,26.432
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,4,1,105.036,0.007,1282.03,0.001,26.507
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,8,1,106.148,0.006,1271.77,0.001,26.12
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,16,1,106.114,0.006,1357.75,0.001,38.085
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,32,1,105.526,0.005,1511.68,0.001,27.906
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,64,1,112.113,0.004,1654.07,0.001,27.531
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,128,1,107.034,0.004,2283.16,0.002,16.443
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,256,1,98.128,0.001,2635.86,0.001,16.212
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,1,1,100.155,0.003,1510.53,0.001,16.139
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,2,1,103.003,0.002,1400.19,0.002,16.164
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,4,1,97.809,0.004,1398.13,0.002,16.175
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,8,1,102.604,0.006,1422.31,0.002,16.257
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,16,1,102.775,0.003,1426.99,0.001,16.435
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,32,1,98.161,0.015,1438.12,0.001,16.323
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,64,1,98.302,0.004,1568.39,0.001,16.249
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,128,1,103.019,0.002,1723.64,0.002,16.271
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,1,1,104.317,0.003,1391.62,0.002,16.283
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,2,1,97.17,0.002,1388.69,0.002,16.23
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,4,1,97.543,0.003,1408.91,0.001,16.265
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,8,1,98.102,0.004,1419.48,0.002,16.281
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,16,1,99.467,0.004,1394.54,0.001,16.208
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,32,1,97.921,0.005,1385.57,0.001,16.162
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,64,1,99.233,0.002,1457.78,0.001,16.16
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,1,1,103.557,0.005,1345.55,0.001,16.077
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,2,1,98.701,0.002,1415.04,0.002,16.112
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,4,1,97.866,0.002,1402.93,0.001,16.446
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,8,1,103.676,0.002,1407.68,0.001,16.803
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,16,1,96.177,0.004,1408.44,0.002,16.169
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,32,1,98.12,0.002,1391.88,0.002,16.111
Hawaii,FluidSimulation,TWO_D,2048,2048,5,16,1,1,98.06,0.003,1397.11,0.001,16.16
Hawaii,FluidSimulation,TWO_D,2048,2048,5,16,2,1,97.264,0.002,1400.68,0.001,16.138
Hawaii,FluidSimulation,TWO_D,2048,2048,5,16,4,1,101.079,0.002,1407.97,0.001,16.51
Hawaii,FluidSimulation,TWO_D,2048,2048,5,16,8,1,96.038,0.003,1408.01,0.001,16.145
Hawaii,FluidSimulation,TWO_D,2048,2048,5,16,16,1,97.379,0.002,1401.56,0.001,16.204
Hawaii,FluidSimulation,TWO_D,2048,2048,5,32,1,1,101.832,0.005,1404.15,0.001,16.188
Hawaii,FluidSimulation,TWO_D,2048,2048,5,32,2,1,97.35,0.003,1408.29,0.001,16.264
Hawaii,FluidSimulation,TWO_D,2048,2048,5,32,4,1,102.965,0.005,1410.64,0.001,16.218
Hawaii,FluidSimulation,TWO_D,2048,2048,5,32,8,1,99.306,0.004,1415.89,0.001,16.247
Hawaii,FluidSimulation,TWO_D,2048,2048,5,64,1,1,100.142,0.005,1403.08,0.002,16.167
Hawaii,FluidSimulation,TWO_D,2048,2048,5,64,2,1,98.444,0.002,1416.91,0.002,16.212
Hawaii,FluidSimulation,TWO_D,2048,2048,5,64,4,1,98.234,0.004,1416.52,0.001,16.224
Hawaii,FluidSimulation,TWO_D,2048,2048,5,128,1,1,97.315,0.003,1400.47,0.002,16.394
Hawaii,FluidSimulation,TWO_D,2048,2048,5,128,2,1,103.016,0.002,1401.85,0.001,16.308
Hawaii,FluidSimulation,TWO_D,2048,2048,5,256,1,1,97.502,0.002,1405.07,0.002,16.182
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,1,1,109.021,0.013,1635.64,0.001,27.227
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,2,1,110.784,0.004,1887.66,0.002,16.265
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,4,1,103.043,0.002,1410.81,0.001,15.927
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,8,1,98.296,0.003,1398.98,0.001,15.965
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,16,1,102.49,0.002,1459.91,0.001,16.059
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,32,1,97.632,0.002,1607.72,0.001,15.834
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,64,1,103.714,0.004,1769.67,0.001,15.871
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,128,1,97.189,0.004,1961.77,0.001,15.916
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,256,1,98.285,0.002,2644.31,0.001,15.82
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,1,1,100.488,0.004,1518.35,0.001,16.124
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,2,1,101.053,0.005,1410.19,0.001,15.925
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,4,1,99.964,0.003,1398.48,0.002,15.956
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,8,1,101.651,0.004,1436.45,0.001,15.942
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,16,1,104.577,0.005,1430.62,0.001,16.339
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,32,1,101.372,0.005,1461.05,0.002,16.361
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,64,1,98.117,0.003,1566.11,0.001,16.395
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,128,1,99.303,0.005,1732.2,0.001,16.367
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,1,1,105.184,0.004,1405.39,0.001,15.929
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,2,1,102.673,0.004,1390.33,0.001,15.515
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,4,1,99.124,0.005,1412.55,0.001,15.895
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,8,1,96.226,0.003,1402.74,0.001,15.916
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,16,1,97.581,0.003,1377.83,0.002,15.855
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,32,1,103.501,0.002,1388.84,0.002,15.827
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,64,1,104.248,0.005,1469.02,0.001,15.897
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,1,1,98.205,0.002,1390.13,0.001,15.896
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,2,1,101.842,0.002,1405.59,0.001,15.927
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,4,1,102.62,0.002,1402.4,0.002,15.924
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,8,1,98.286,0.005,1410.16,0.002,15.895
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,16,1,94.079,0.003,1413.55,0.002,15.847
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,32,1,102.676,0.003,1397.58,0.001,15.856
Hawaii,FluidSimulation,TWO_D,2048,2048,5,16,1,1,101.794,0.002,1400.79,0.002,15.907
Hawaii,FluidSimulation,TWO_D,2048,2048,5,16,2,1,99.357,0.003,1408.59,0.001,15.887
Hawaii,FluidSimulation,TWO_D,2048,2048,5,16,4,1,95.447,0.002,1407.36,0.002,16.131
Hawaii,FluidSimulation,TWO_D,2048,2048,5,16,8,1,101.032,0.005,1408.56,0.001,15.889
Hawaii,FluidSimulation,TWO_D,2048,2048,5,16,16,1,100.743,0.002,1410.82,0.001,15.914
Hawaii,FluidSimulation,TWO_D,2048,2048,5,32,1,1,97.903,0.004,1390.79,0.001,15.864
Hawaii,FluidSimulation,TWO_D,2048,2048,5,32,2,1,98.566,0.005,1408.96,0.002,15.898
Hawaii,FluidSimulation,TWO_D,2048,2048,5,32,4,1,98.702,0.004,1391.97,0.001,15.89
Hawaii,FluidSimulation,TWO_D,2048,2048,5,32,8,1,96.128,0.002,1402.09,0.001,15.883
Hawaii,FluidSimulation,TWO_D,2048,2048,5,64,1,1,97.994,0.002,1401.03,0.001,15.848
Hawaii,FluidSimulation,TWO_D,2048,2048,5,64,2,1,101.031,0.004,1406.75,0.001,15.897
Hawaii,FluidSimulation,TWO_D,2048,2048,5,64,4,1,101.39,0.005,1400.69,0.001,16.107
Hawaii,FluidSimulation,TWO_D,2048,2048,5,128,1,1,100.517,0.005,1390.77,0.002,15.956
Hawaii,FluidSimulation,TWO_D,2048,2048,5,128,2,1,101.475,0.003,1394.42,0.001,15.903
Hawaii,FluidSimulation,TWO_D,2048,2048,5,256,1,1,103.8,0.005,1400.55,0.001,15.976
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,1,1,99.637,0.005,1607.16,0.001,26.841
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,2,1,107.592,0.002,1405.56,0,26.113
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,4,1,108.62,0.002,1288.77,0.001,26.146
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,8,1,108.295,0.002,1262.05,0.001,25.961
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,16,1,108.196,0.002,1358.11,0.001,25.979
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,32,1,104.838,0.002,1496.14,0,25.946
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,64,1,110.573,0.002,1658.52,0.001,26.054
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,128,1,105.722,0.003,1831.28,0,26.021
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,256,1,106.773,0.004,2592.79,0.001,29.295
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,1,1,104.647,0.005,1381.07,0.001,26.126
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,2,1,104.098,0.003,1281.61,0.001,26.114
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,4,1,106.833,0.005,1269.24,0.001,28.736
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,8,1,100.885,0.003,1831.3,0.001,16.306
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,16,1,102.551,0.003,1429.6,0.001,15.805
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,32,1,99.273,0.002,1434.69,0.001,15.835
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,64,1,102.544,0.002,1568.83,0.001,15.809
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,128,1,97.174,0.002,1725.11,0.001,15.8
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,1,1,97.107,0.002,1404.97,0.001,15.894
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,2,1,104.446,0.002,1380.08,0.002,15.866
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,4,1,101.247,0.002,1408.56,0.001,15.917
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,8,1,103.66,0.003,1410.39,0.002,15.958
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,16,1,98.017,0.003,1390.51,0.001,15.942
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,32,1,96.977,0.002,1389.93,0.001,16.079
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,64,1,103.619,0.004,1470.61,0.001,16.123
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,1,1,102.819,0.002,1358.65,0.001,16.102
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,2,1,98.838,0.005,1401.05,0.001,16.109
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,4,1,102.587,0.005,1407.15,0.002,16.179
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,8,1,103.066,0.004,1421.22,0.002,16.127
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,16,1,101.333,0.004,1406.71,0.002,15.908
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,32,1,98.085,0.004,1397.64,0.001,15.808
Hawaii,FluidSimulation,TWO_D,2048,2048,5,16,1,1,103.495,0.002,1399.88,0.002,15.782
Hawaii,FluidSimulation,TWO_D,2048,2048,5,16,2,1,100.079,0.002,1393.34,0.001,15.86
Hawaii,FluidSimulation,TWO_D,2048,2048,5,16,4,1,101.589,0.004,1407.77,0.001,15.829
Hawaii,FluidSimulation,TWO_D,2048,2048,5,16,8,1,102.699,0.002,1409.75,0.001,15.931
Hawaii,FluidSimulation,TWO_D,2048,2048,5,16,16,1,102.708,0.003,1402.88,0.001,15.905
Hawaii,FluidSimulation,TWO_D,2048,2048,5,32,1,1,100,0.003,1397.08,0.001,15.914
Hawaii,FluidSimulation,TWO_D,2048,2048,5,32,2,1,97.178,0.002,1407.27,0.001,15.905
Hawaii,FluidSimulation,TWO_D,2048,2048,5,32,4,1,103.123,0.002,1416.97,0.001,15.911
Hawaii,FluidSimulation,TWO_D,2048,2048,5,32,8,1,103.075,0.004,1410.96,0.002,15.795
Hawaii,FluidSimulation,TWO_D,2048,2048,5,64,1,1,102.424,0.003,1400.82,0.001,15.795
Hawaii,FluidSimulation,TWO_D,2048,2048,5,64,2,1,99.853,0.002,1391.63,0.002,15.829
Hawaii,FluidSimulation,TWO_D,2048,2048,5,64,4,1,100.863,0.005,1407.85,0.001,16.038
Hawaii,FluidSimulation,TWO_D,2048,2048,5,128,1,1,102.308,0.003,1402.11,0.001,15.987
Hawaii,FluidSimulation,TWO_D,2048,2048,5,128,2,1,103.581,0.004,1405.52,0.001,15.986
Hawaii,FluidSimulation,TWO_D,2048,2048,5,256,1,1,100.383,0.005,1411.68,0.001,15.915
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,1,1,94.434,0.006,1629.2,0,26.796
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,2,1,104.358,0.003,1398.9,0.001,34.143
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,4,1,108.515,0.005,1270.17,0.001,26.108
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,8,1,103.788,0.002,1285.24,0.001,27.025
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,16,1,104.935,0.004,1355.61,0.001,25.941
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,32,1,107.906,0.002,1500.66,0.001,26.017
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,64,1,108.604,0.003,1644.87,0.001,25.948
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,128,1,110.343,0.002,2318.68,0.001,16.278
Hawaii,FluidSimulation,TWO_D,2048,2048,5,1,256,1,102.669,0.002,2640.22,0.002,15.937
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,1,1,103.798,0.005,1517.41,0.001,15.919
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,2,1,102.717,0.005,1412.54,0.001,16.278
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,4,1,98.981,0.005,1390.4,0.001,15.791
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,8,1,102.754,0.002,1427.31,0.001,15.845
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,16,1,97.422,0.002,1424.94,0.002,15.802
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,32,1,97.465,0.002,1446.72,0.002,15.88
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,64,1,102.55,0.003,1569.85,0.001,16.019
Hawaii,FluidSimulation,TWO_D,2048,2048,5,2,128,1,101.435,0.005,1739.78,0.001,15.846
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,1,1,102.461,0.002,1398.28,0.001,15.921
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,2,1,103.98,0.002,1376.59,0.002,16.084
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,4,1,99.973,0.005,1418.72,0.001,15.792
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,8,1,101.593,0.005,1414.95,0.001,15.976
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,16,1,98.025,0.005,1388.53,0.001,15.934
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,32,1,103.005,0.002,1403.31,0.002,15.97
Hawaii,FluidSimulation,TWO_D,2048,2048,5,4,64,1,102.387,0.003,1464.81,0.001,15.962
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,1,1,97.952,0.002,1377.53,0.002,15.912
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,2,1,100.512,0.003,1409.54,0.001,15.929
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,4,1,104.638,0.004,1408.43,0.001,15.96
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,8,1,102.178,0.005,1405.49,0.002,15.879
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,16,1,98.531,0.003,1405.66,0.001,15.844
Hawaii,FluidSimulation,TWO_D,2048,2048,5,8,32,1,103.477,0.002,1388.02,0.001,15.956
Hawaii,FluidSimulation,TWO_D,2048,2048,5,16,1,1,101.964,0.005,1400.03,0.002,15.999
Hawaii,FluidSimulation,TWO_D,2048,2048,5,16,2,1,103.447,0.002,1408.73,0.001,15.932
Hawaii,FluidSimulation,TWO_D,2048,2048,5,16,4,1,90.64,0.002,1405.57,0.001,15.862
