device/C,kernel/C,workDimension/C,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,8,64,1,103.746,0.004,1775.83,0,3.295
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,8,128,1,103.991,0.006,1789.6,0.001,3.309
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,16,1,1,103.712,0.003,1790.02,0.001,3.293
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,16,2,1,103.752,0.004,1775.92,0,3.359
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,16,4,1,105.86,0.003,1775.67,0.001,3.295
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,16,8,1,103.779,0.004,1775.3,0,3.341
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,16,16,1,104.058,0.004,1774.02,0.001,3.316
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,16,32,1,103.786,0.003,1774.05,0,3.286
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,16,64,1,103.963,0.004,1776.57,0.001,3.343
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,32,1,1,103.731,0.003,1774.41,0.001,3.283
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,32,2,1,103.803,0.003,1766.26,0,3.295
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,32,4,1,103.824,0.003,1769.75,0.001,3.289
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,32,8,1,103.715,0.003,1772.73,0,3.296
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,32,16,1,104.144,0.004,1771.96,0.001,3.293
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,32,32,1,103.733,0.004,1775.24,0.001,3.292
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,64,1,1,103.793,0.003,1762.3,0.001,3.307
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,64,2,1,104.208,0.004,1766.76,0.001,3.289
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,64,4,1,103.801,0.004,1770.63,0.001,3.289
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,64,8,1,104.332,0.004,1773.89,0.001,3.329
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,64,16,1,103.722,0.004,1776.95,0.001,3.301
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,128,1,1,103.71,0.003,1765.28,0,3.309
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,128,2,1,103.775,0.004,1769.16,0.001,3.288
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,128,4,1,103.943,0.004,1777.96,0.001,3.313
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,128,8,1,104.189,0.004,1774.43,0.001,3.299
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,256,1,1,103.795,0.003,1766.43,0.001,3.32
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,256,2,1,103.72,0.003,1769.85,0.001,3.375
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,256,4,1,103.858,0.004,1777.34,0.001,3.33
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,512,1,1,103.873,0.004,1769.83,0.001,3.302
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,512,2,1,103.722,0.003,1776.08,0.001,3.302
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,1024,1,1,103.798,0.003,1777.38,0.001,3.299
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,1,1,1,206.534,0.005,3091.59,0.001,3.35
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,1,2,1,206.582,0.005,2724.07,0.001,3.384
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,1,4,1,207.523,0.004,2567.54,0.001,3.369
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,1,8,1,206.637,0.005,2480.09,0.001,3.356
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,1,16,1,206.483,0.005,2449.6,0.002,3.462
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,1,32,1,206.649,0.004,2444.63,0.002,3.359
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,1,64,1,206.516,0.006,2456.09,0.001,3.42
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,1,128,1,207.194,0.005,2460.28,0.002,3.393
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,1,256,1,206.551,0.005,2472.49,0.002,3.362
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,1,512,1,206.482,0.005,2515.01,0.001,3.398
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,1,1024,1,207.223,0.005,2575.6,0.001,3.342
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,2,1,1,209.737,0.006,2710.35,0.001,3.357
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,2,2,1,206.528,0.005,2539.64,0.001,3.346
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,2,4,1,206.521,0.005,2458.28,0.002,3.393
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,2,8,1,206.717,0.004,2416.9,0.001,3.354
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,2,16,1,206.726,0.005,2407.62,0.001,3.329
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,2,32,1,206.46,0.006,2412.83,0.001,3.382
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,2,64,1,206.471,0.005,2414.41,0.001,3.377
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,2,128,1,206.712,0.005,2417.89,0.002,3.402
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,2,256,1,206.433,0.006,2420.46,0.002,3.41
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,2,512,1,206.887,0.006,2436.36,0.001,3.373
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,4,1,1,206.66,0.005,2524.88,0.001,3.364
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,4,2,1,206.554,0.005,2441.59,0.001,3.414
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,4,4,1,206.612,0.004,2405.66,0.001,3.455
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,4,8,1,206.645,0.005,2389.07,0.002,3.392
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,4,16,1,206.812,0.004,2391.22,0.002,3.416
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,4,32,1,206.657,0.005,2389.91,0.001,3.356
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,4,64,1,207.206,0.004,2389.34,0.001,3.358
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,4,128,1,206.551,0.005,2389.57,0.002,3.366
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,4,256,1,206.38,0.006,2395.33,0.001,3.417
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,8,1,1,206.399,0.004,2442.47,0.001,3.361
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,8,2,1,206.484,0.005,2397.25,0.002,3.402
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,8,4,1,206.454,0.005,2388.59,0.001,3.367
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,8,8,1,206.64,0.006,2384.6,0.001,3.374
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,8,16,1,207.363,0.005,2383.5,0.001,3.415
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,8,32,1,206.624,0.005,2381.24,0.001,3.376
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,8,64,1,206.599,0.004,2381.61,0.001,3.428
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,8,128,1,206.543,0.006,2385.37,0.001,3.391
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,16,1,1,206.354,0.004,2393.72,0.001,3.439
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,16,2,1,206.661,0.006,2381.82,0.002,3.403
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,16,4,1,206.537,0.004,2380.33,0.001,3.379
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,16,8,1,210.137,0.005,2381.47,0.001,3.382
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,16,16,1,206.758,0.005,2377.16,0.002,3.446
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,16,32,1,206.862,0.005,2376.94,0.001,3.422
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,16,64,1,206.655,0.005,2382.01,0.001,3.4
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,32,1,1,206.585,0.005,2377.75,0.001,3.501
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,32,2,1,206.407,0.004,2372.57,0.002,3.492
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,32,4,1,206.501,0.005,2374.76,0.002,3.463
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,32,8,1,206.932,0.004,2377.28,0.001,3.431
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,32,16,1,206.743,0.004,2376.34,0.002,3.418
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,32,32,1,206.902,0.005,2377.84,0.002,3.418
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,64,1,1,206.646,0.005,2368.63,0.001,3.477
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,64,2,1,206.706,0.005,2371.48,0.001,3.473
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,64,4,1,206.688,0.006,2375.91,0.002,3.523
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,64,8,1,206.594,0.004,2377.98,0.001,3.41
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,64,16,1,206.465,0.005,2380.88,0.001,3.45
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,128,1,1,206.48,0.005,2368.03,0.001,3.429
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,128,2,1,206.628,0.005,2372.43,0.001,3.421
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,128,4,1,206.362,0.005,2375.89,0.001,3.391
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,128,8,1,207.415,0.005,2381.14,0.001,3.448
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,256,1,1,206.596,0.005,2369.41,0.001,3.432
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,256,2,1,206.533,0.006,2375.12,0.001,3.429
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,256,4,1,206.572,0.005,2385.6,0.002,3.446
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,512,1,1,206.489,0.005,2374.42,0.002,3.395
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,512,2,1,206.452,0.005,2380.86,0.001,3.464
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,1024,1,1,206.539,0.005,2381.51,0.001,3.414
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,1,1,1,103.165,0.004,2466.96,0.001,3.248
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,1,2,1,103.022,0.004,2108.92,0,3.206
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,1,4,1,103.079,0.004,1951.27,0.001,3.206
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,1,8,1,103.103,0.003,1865.71,0.001,3.233
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,1,16,1,103.224,0.004,1832.89,0.001,3.272
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,1,32,1,103.093,0.004,1827.29,0.001,3.201
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,1,64,1,103.062,0.004,1839.98,0.001,3.299
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,1,128,1,103.059,0.004,1842.06,0.001,3.246
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,1,256,1,103.149,0.004,1856.06,0.001,3.216
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,1,512,1,103.51,0.004,1898.39,0,3.257
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,1,1024,1,103.123,0.004,1959.01,0.001,3.258
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,2,1,1,103.039,0.004,2093.31,0.001,3.25
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,2,2,1,103.166,0.004,1920.74,0.001,3.291
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,2,4,1,103.045,0.004,1841.6,0.001,3.235
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,2,8,1,104.458,0.004,1803.04,0.001,3.23
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,2,16,1,103.058,0.004,1789.5,0.001,3.293
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,2,32,1,103.106,0.004,1796.77,0.001,3.234
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,2,64,1,102.983,0.004,1797.65,0.001,3.254
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,2,128,1,102.943,0.004,1799.56,0.001,3.235
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,2,256,1,103.053,0.003,1802.37,0.001,3.32
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,2,512,1,103.065,0.003,1818.27,0.001,3.282
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,4,1,1,103.237,0.004,1905.72,0,3.24
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,4,2,1,103.001,0.004,1822.65,0,3.291
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,4,4,1,103.302,0.004,1784.58,0.001,3.284
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,4,8,1,103.057,0.004,1772.1,0.001,3.231
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,4,16,1,103.058,0.004,1774.01,0.002,3.238
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,4,32,1,102.94,0.004,1774.57,0.001,3.288
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,4,64,1,102.942,0.005,1773.79,0.002,3.229
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,4,128,1,103.034,0.004,1771.77,0.001,3.22
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,4,256,1,102.954,0.004,1777.77,0.002,3.274
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,8,1,1,103.089,0.004,1818.83,0.001,3.233
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,8,2,1,103.083,0.003,1779.82,0.001,3.243
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,8,4,1,103.15,0.004,1767.24,0,3.242
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,8,8,1,102.967,0.004,1769.52,0.001,3.266
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,8,16,1,103.106,0.004,1772.26,0.001,3.249
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,8,32,1,103.331,0.004,1764.93,0.001,3.249
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,8,64,1,103.374,0.005,1762.63,0.001,3.261
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,8,128,1,103.062,0.004,1767.71,0.001,3.277
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,16,1,1,102.968,0.005,1776.78,0.001,3.238
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,16,2,1,103.067,0.005,1762.81,0.001,3.273
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,16,4,1,102.958,0.004,1761.92,0,3.249
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,16,8,1,103.482,0.004,1762.99,0,3.244
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,16,16,1,103.127,0.004,1760.21,0.002,3.264
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,16,32,1,103.006,0.004,1761.47,0.001,3.241
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,16,64,1,103.005,0.004,1763.39,0.001,3.286
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,32,1,1,103.021,0.004,1757.18,0.001,3.252
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,32,2,1,103.446,0.004,1753.16,0.001,3.259
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,32,4,1,103.094,0.004,1757.77,0.001,3.248
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,32,8,1,103.115,0.004,1758.74,0.002,3.28
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,32,16,1,103.038,0.004,1758.43,0.001,3.25
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,32,32,1,103.187,0.004,1761.48,0.001,3.244
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,64,1,1,103.423,0.004,1749.37,0.001,3.243
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,64,2,1,103.068,0.004,1752.66,0.001,3.241
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,64,4,1,103.002,0.005,1758.66,0,3.301
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,64,8,1,103.131,0.004,1760.73,0.001,3.235
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,64,16,1,103.212,0.004,1767.66,0.001,3.265
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,128,1,1,103.396,0.004,1750.82,0,3.235
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,128,2,1,103,0.004,1752.56,0.001,3.291
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,128,4,1,102.893,0.004,1757.46,0.001,3.222
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,128,8,1,103.028,0.005,1762.82,0.001,3.292
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,256,1,1,104.588,0.004,1751.58,0.001,3.274
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,256,2,1,103.235,0.004,1756.9,0.001,3.233
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,256,4,1,102.988,0.004,1762.83,0.001,3.274
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,512,1,1,103.171,0.004,1755.41,0.001,3.309
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,512,2,1,102.972,0.004,1763.07,0.002,3.262
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,1024,1,1,103.268,0.004,1762.29,0.001,3.263
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,1,1,1,103.072,0.003,2464.86,0.001,3.246
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,1,2,1,103.441,0.004,2109.85,0.001,3.291
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,1,4,1,103.016,0.004,1950.55,0.001,3.226
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,1,8,1,103.117,0.004,1865.97,0.001,3.279
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,1,16,1,102.993,0.004,1833.96,0.001,3.217
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,1,32,1,103.185,0.004,1826.42,0,3.242
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,1,64,1,103.169,0.004,1840.19,0,3.245
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,1,128,1,103.153,0.005,1843.8,0.001,3.382
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,1,256,1,103.13,0.004,1856.85,0.001,3.291
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,1,512,1,102.983,0.004,1898.85,0.001,3.28
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,1,1024,1,103.092,0.004,1958.97,0.001,3.374
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,2,1,1,102.979,0.004,2095.32,0,3.312
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,2,2,1,103.751,0.005,1921.71,0,3.358
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,2,4,1,103.123,0.004,1841.87,0.001,3.29
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,2,8,1,103.705,0.004,1800.09,0.001,3.252
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,2,16,1,103.044,0.003,1790.7,0.001,3.245
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,2,32,1,103.133,0.004,1797.36,0.001,3.27
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,2,64,1,103.089,0.004,1798.89,0.001,3.23
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,2,128,1,103.263,0.005,1801.26,0.001,3.311
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,2,256,1,102.952,0.004,1805.84,0.001,3.27
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,2,512,1,103.173,0.005,1819.75,0.001,3.256
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,4,1,1,103.165,0.004,1907.98,0.001,3.3
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,4,2,1,103.014,0.004,1828.08,0.001,3.288
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,4,4,1,103.029,0.004,1787.3,0.001,3.289
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,4,8,1,103.144,0.004,1773.67,0.001,3.243
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,4,16,1,103.771,0.004,1773.01,0.001,3.262
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,4,32,1,102.983,0.004,1774.31,0.002,3.263
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,4,64,1,103.267,0.004,1775.57,0.001,3.283
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,4,128,1,103.032,0.004,1773.93,0.001,3.303
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,4,256,1,103.14,0.004,1780.39,0.001,3.298
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,8,1,1,102.974,0.004,1820.11,0.001,3.253
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,8,2,1,103.019,0.004,1783.49,0.001,3.301
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,8,4,1,104.473,0.004,1776.25,0.001,3.267
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,8,8,1,103.042,0.005,1768.93,0.001,3.294
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,8,16,1,103.26,0.004,1767.49,0.001,3.248
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,8,32,1,103.007,0.004,1766.16,0.001,3.261
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,8,64,1,103.045,0.004,1766.21,0.001,3.259
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,8,128,1,103.691,0.004,1769.45,0.001,3.302
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,16,1,1,103.119,0.004,1777.98,0.001,3.302
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,16,2,1,103.156,0.004,1764.84,0.001,3.303
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,16,4,1,102.993,0.005,1764.26,0,3.288
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,16,8,1,103.103,0.003,1763.71,0.001,3.297
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,16,16,1,103.002,0.003,1761.93,0.001,3.309
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,16,32,1,103.071,0.003,1762.85,0.001,3.321
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,16,64,1,103.049,0.004,1765.79,0.001,3.291
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,32,1,1,102.964,0.003,1760.62,0.001,3.271
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,32,2,1,103.002,0.004,1756.39,0.001,3.254
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,32,4,1,102.982,0.004,1757.87,0.001,3.284
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,32,8,1,102.963,0.004,1760.45,0.001,3.26
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,32,16,1,103.034,0.004,1759.41,0.001,3.295
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,32,32,1,102.932,0.003,1762.09,0.001,3.254
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,64,1,1,103.242,0.003,1751.98,0,3.304
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,64,2,1,102.963,0.003,1764.52,0.001,3.283
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,64,4,1,102.977,0.004,1760.5,0.001,3.301
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,64,8,1,103.004,0.003,1760.59,0.001,3.267
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,64,16,1,103.066,0.004,1762.91,0.001,3.263
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,128,1,1,103.128,0.004,1752.13,0.001,3.264
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,128,2,1,102.969,0.004,1754.42,0.001,3.327
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,128,4,1,103.018,0.005,1760.19,0,3.27
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,128,8,1,103.092,0.003,1763.77,0.001,3.277
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,256,1,1,103.084,0.005,1753.79,0.001,3.437
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,256,2,1,103.052,0.003,1757.85,0.001,3.297
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,256,4,1,103.087,0.003,1763.55,0,3.264
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,512,1,1,103.059,0.004,1757.13,0.001,3.305
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,512,2,1,103.006,0.004,1764.94,0.001,3.314
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,1024,1,1,103.103,0.004,1762.63,0.001,3.34
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,1,1,1,206.034,0.005,3081.81,0.001,3.38
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,1,2,1,206.036,0.005,2719.85,0.001,3.364
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,1,4,1,206.794,0.004,2561.36,0.002,3.331
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,1,8,1,206.233,0.004,2476.82,0.002,3.366
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,1,16,1,206.144,0.005,2449.93,0.002,3.367
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,1,32,1,206.212,0.005,2439.59,0.002,3.345
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,1,64,1,205.929,0.004,2452.41,0.002,3.341
Tesla K20Xm,FluidSimulation,TWO_D,2048,2048,5,1,128,1,206.42,0.004,2456.16,0.001,3.41
