device/C,kernel/C,workDimension/C,cubeLength/F,xLocal/I,yLocal/I,zLocal/I,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,Array3dAverage,THREE_D,256,128,1,1,44.979,0.002,2.526,34.049,0.672
Tesla K20Xm,Array3dAverage,THREE_D,256,128,1,2,45.037,0.003,2.707,34.053,0.672
Tesla K20Xm,Array3dAverage,THREE_D,256,128,1,4,44.956,0.002,2.859,34.15,0.674
Tesla K20Xm,Array3dAverage,THREE_D,256,128,1,8,44.978,0.003,3.201,34.081,0.678
Tesla K20Xm,Array3dAverage,THREE_D,256,128,2,1,44.875,0.003,2.669,34.104,0.669
Tesla K20Xm,Array3dAverage,THREE_D,256,128,2,2,45.017,0.003,2.871,34.138,0.675
Tesla K20Xm,Array3dAverage,THREE_D,256,128,2,4,44.975,0.002,3.226,34.066,0.673
Tesla K20Xm,Array3dAverage,THREE_D,256,128,4,1,44.993,0.004,2.881,34.038,0.675
Tesla K20Xm,Array3dAverage,THREE_D,256,128,4,2,44.925,0.002,3.186,34.057,0.678
Tesla K20Xm,Array3dAverage,THREE_D,256,128,8,1,44.992,0.002,3.212,34.101,0.673
Tesla K20Xm,Array3dAverage,THREE_D,256,256,1,1,44.961,0.003,2.598,34.084,0.67
Tesla K20Xm,Array3dAverage,THREE_D,256,256,1,2,45.047,0.002,2.815,34.081,0.679
Tesla K20Xm,Array3dAverage,THREE_D,256,256,1,4,44.964,0.002,3.168,34.072,0.679
Tesla K20Xm,Array3dAverage,THREE_D,256,256,2,1,45.033,0.003,2.809,34.032,0.673
Tesla K20Xm,Array3dAverage,THREE_D,256,256,2,2,45.045,0.003,3.13,34.103,0.689
Tesla K20Xm,Array3dAverage,THREE_D,256,256,4,1,45.077,0.003,3.134,34.108,0.684
Tesla K20Xm,Array3dAverage,THREE_D,256,512,1,1,44.933,0.003,-1,-1,-1
Tesla K20Xm,Array3dAverage,THREE_D,256,512,1,2,44.97,0.002,-1,-1,-1
Tesla K20Xm,Array3dAverage,THREE_D,256,512,2,1,44.938,0.002,-1,-1,-1
Tesla K20Xm,Array3dAverage,THREE_D,256,1024,1,1,22.261,0.002,-1,-1,-1
