device/C,kernel/C,workDimension/C,noOfTraj/F,steps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,4,1024,1,8,471.43,11.295,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,4,2048,1,8,465.979,11.378,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,8,1,1,8,464.981,11.338,0.005,1148.85,0.01,3.685
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,8,2,1,8,593.959,11.185,0.006,1169.91,0.01,5.903
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,8,4,1,8,617.524,11.164,0.006,1175.97,0.012,4.905
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,8,8,1,8,618.396,10.545,0.005,1190.06,0.006,3.788
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,8,16,1,8,621.646,12.046,0.005,1195.12,0.01,3.085
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,8,32,1,8,599.869,11.795,0.007,1275.89,0.006,3.534
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,8,64,1,8,606.538,11.128,0.006,1318,0.01,3.444
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,8,128,1,8,606.811,11.204,0.005,1526.5,0.01,3.747
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,8,256,1,8,596.82,11.213,0.005,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,8,512,1,8,469.307,10.603,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,8,1024,1,8,465.402,11.508,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,16,1,1,8,468.315,10.69,0.006,342.528,0.01,4.423
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,16,2,1,8,623.614,11.681,0.007,327.1,0.01,4.333
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,16,4,1,8,613.463,11.555,0.006,308.779,0.01,4.094
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,16,8,1,8,625.937,11.628,0.006,303.833,0.009,3.072
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,16,16,1,8,615.649,12.577,0.007,305.899,0.01,3.382
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,16,32,1,8,624.153,12.548,0.006,319.446,0.016,2.85
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,16,64,1,8,620.572,12.716,0.006,342.674,0.011,3.349
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,16,128,1,8,615.75,12.517,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,16,256,1,8,528.247,10.055,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,16,512,1,8,463.974,11.116,0.005,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,32,1,1,8,464.972,10.308,0.005,306.855,0.009,3.011
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,32,2,1,8,484.1,10.145,0.006,279.999,0.009,3.725
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,32,4,1,8,621.54,12.391,0.006,282.471,0.009,3.379
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,32,8,1,8,621.541,12.441,0.007,287.949,0.005,3.702
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,32,16,1,8,623.774,12.502,0.005,291.382,0.008,3.372
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,32,32,1,8,623.111,12.486,0.006,309.29,0.006,2.712
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,32,64,1,8,616.783,12.537,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,32,128,1,8,522.8,10.199,0.005,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,32,256,1,8,464.904,11.274,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,64,1,1,8,465.249,10.385,0.005,278.26,0.004,4.267
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,64,2,1,8,470.237,11.205,0.006,278.083,0.004,4.131
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,64,4,1,8,616.615,12.506,0.006,282.737,0.009,4.034
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,64,8,1,8,619.079,12.658,0.006,289.389,0.01,3.978
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,64,16,1,8,621.394,13.016,0.006,310.408,0.01,4.116
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,64,32,1,8,617.048,12.675,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,64,64,1,8,510.675,10.774,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,64,128,1,8,465.061,11.37,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,128,1,1,8,466.03,10.787,0.005,277.398,0.04,4.132
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,128,2,1,8,475.946,11.384,0.005,280.686,0.004,2.764
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,128,4,1,8,469.287,11.283,0.006,287.477,0.009,5.067
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,128,8,1,8,621.569,12.023,0.006,311.323,0.006,3.439
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,128,16,1,8,613.063,12.714,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,128,32,1,8,502.22,11.334,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,128,64,1,8,467.92,11.387,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,256,1,1,8,465.917,11.306,0.005,324.63,0.011,3.266
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,256,2,1,8,620.856,12.591,0.006,337.136,0.009,4.072
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,256,4,1,8,612.012,12.758,0.005,341.344,0.009,4.221
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,256,8,1,8,626.222,12.682,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,256,16,1,8,536.696,10.767,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,256,32,1,8,465.517,11.335,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,512,1,1,8,465.379,10.695,0.006,313.911,0.008,3.434
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,512,2,1,8,470.55,10.576,0.005,331.967,0.006,3.409
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,512,4,1,8,620.891,11.829,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,512,8,1,8,529.318,11.318,0.005,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,512,16,1,8,464.979,10.733,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,1024,1,1,8,465.132,11.337,0.005,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,1024,2,1,8,467.153,10.582,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,1024,4,1,8,470.305,11.511,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,1024,8,1,8,465.388,11.28,0.005,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,2048,1,1,8,465.332,11.409,0.005,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,2048,2,1,8,466.44,11.312,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,2048,4,1,8,466.089,11.359,0.005,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,4096,1,1,8,467.796,11.3,0.005,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,4096,2,1,8,465.962,11.264,0.005,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,8192,1,1,8,466.146,11.355,0.005,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,1,1,1,8,486.02,11.605,0.006,1374.67,0.003,2.94
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,1,2,1,8,470.363,10.349,0.005,1309.69,0.004,3.356
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,1,4,1,8,551.782,11.167,0.006,1273.1,0.004,3.983
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,1,8,1,8,547.159,10.447,0.004,1242.4,0.009,5.504
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,1,16,1,8,556.471,10.922,0.005,1228.84,0.008,4.285
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,1,32,1,8,573.168,11.3,0.006,1240.62,0.01,4.601
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,1,64,1,8,552.199,11.266,0.005,1249.11,0.009,4.626
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,1,128,1,8,562.124,11.133,0.004,1254.23,0.008,5.031
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,1,256,1,8,563.473,10.482,0.005,1334.03,0.008,4.164
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,1,512,1,8,558.653,10.291,0.005,1366.67,0.009,4.179
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,1,1024,1,8,553.805,10.241,0.005,1571.52,0.008,3.324
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,1,2048,1,8,571.419,10.329,0.005,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,1,4096,1,8,468.772,11.32,0.005,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,1,8192,1,8,464.687,12.023,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,2,1,1,8,465.173,11.427,0.005,1302.36,0.004,3.033
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,2,2,1,8,471.009,11.377,0.005,1272.38,0.005,3.344
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,2,4,1,8,553.884,10.114,0.005,1247.42,0.009,4.75
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,2,8,1,8,563.265,10.113,0.005,1227.19,0.008,4.38
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,2,16,1,8,555.315,11.103,0.005,1234,0.009,3.705
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,2,32,1,8,557.977,11.259,0.005,1250.63,0.008,3.998
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,2,64,1,8,557.156,11.18,0.004,1238.99,0.004,3.285
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,2,128,1,8,546.02,11.01,0.005,1329.96,0.009,5.276
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,2,256,1,8,574.757,11.314,0.006,1367.84,0.009,4.775
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,2,512,1,8,579.217,11.573,0.005,1580.09,0.009,4.287
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,2,1024,1,8,559.634,11.01,0.005,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,2,2048,1,8,473.447,11.346,0.005,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,2,4096,1,8,470.119,10.72,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,4,1,1,8,470.666,11.302,0.006,1260.9,0.003,3.268
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,4,2,1,8,471.616,11.315,0.005,1235.44,0.009,4.68
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,4,4,1,8,560.091,10.973,0.006,1221.9,0.008,4.762
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,4,8,1,8,600.343,10.938,0.005,1231.86,0.005,3.766
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,4,16,1,8,611.952,11.245,0.005,1241.12,0.009,3.871
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,4,32,1,8,557.726,11.305,0.005,1246.82,0.009,3.689
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,4,64,1,8,542.48,11.276,0.005,1336.22,0.009,4.039
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,4,128,1,8,524.722,10.985,0.005,1359.73,0.009,5.375
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,4,256,1,8,537.898,10.943,0.005,1580.2,0.009,4.719
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,4,512,1,8,546.069,10.773,0.005,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,4,1024,1,8,475.128,11.367,0.005,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,4,2048,1,8,470.942,10.743,0.005,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,8,1,1,8,472.046,11.264,0.005,1248.1,0.008,4.433
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,8,2,1,8,554.644,11.339,0.004,1232.67,0.009,5.155
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,8,4,1,8,558.949,11.156,0.005,1244.01,0.009,4.702
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,8,8,1,8,554.672,10.951,0.005,1237.18,0.005,3.661
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,8,16,1,8,547.029,10.96,0.005,1246.09,0.009,4.358
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,8,32,1,8,547.386,11.238,0.006,1332.54,0.009,4.366
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,8,64,1,8,551.153,11.259,0.005,1372.04,0.01,4.758
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,8,128,1,8,544.162,11.196,0.005,1581.43,0.009,3.914
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,8,256,1,8,541.522,11.306,0.005,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,8,512,1,8,465.958,11.03,0.005,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,8,1024,1,8,463.882,11.322,0.005,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,16,1,1,8,462.68,11.847,0.005,385.059,0.008,4.741
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,16,2,1,8,473.56,11.001,0.005,379.894,0.009,4.594
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,16,4,1,8,475.65,11.278,0.006,367.86,0.009,3.835
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,16,8,1,8,475.102,11.284,0.005,369.001,0.01,4.727
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,16,16,1,8,470.062,11.307,0.015,373.476,0.004,2.861
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,16,32,1,8,469.908,11.421,0.005,377.676,0.009,4.191
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,16,64,1,8,467.849,11.054,0.005,401.892,0.008,4.083
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,16,128,1,8,471.147,11.027,0.004,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,16,256,1,8,467.294,11.367,0.005,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,16,512,1,8,463.235,10.974,0.005,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,32,1,1,8,465.04,11.341,0.006,298.474,0.004,3.667
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,32,2,1,8,474.016,11.341,0.005,298.715,0.01,4.233
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,32,4,1,8,475.013,11.29,0.005,296.19,0.01,4.605
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,32,8,1,8,629.343,14.075,0.01,299.117,0.013,4.169
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,32,16,1,8,630.547,11.55,0.006,302.565,0.011,3.94
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,32,32,1,8,627.312,12.552,0.006,321.741,0.011,4.517
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,32,64,1,8,629.066,12.533,0.007,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,32,128,1,8,533.813,11.647,0.005,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,32,256,1,8,474.181,11.283,0.005,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,64,1,1,8,469.924,11.217,0.006,264.752,0.012,5.012
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,64,2,1,8,475.718,10.046,0.005,270.494,0.014,5.159
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,64,4,1,8,621.428,12.055,0.006,278.119,0.01,4.013
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,64,8,1,8,618.721,12.492,0.006,287.771,0.005,4.47
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,64,16,1,8,624.363,12.523,0.006,303.903,0.01,4.462
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,64,32,1,8,619.246,12.613,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,64,64,1,8,514.801,10.373,0.006,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,64,128,1,8,462.933,11.226,0.005,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,128,1,1,8,463.126,10.493,0.005,266.634,0.011,4.528
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,128,2,1,8,479.685,10.359,0.006,282.056,0.009,3.793
Intel(R) Many Integrated Core Acceleration Card,MonteCarloAsian,TWO_D,2048,10,128,4,1,8,620.389,12.518,0.007,284.634,0.006,3.861
