device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.62144e+06,128,1,1,40,209.337,21.319,0.008,2.172,0.219,1.802
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.62144e+06,256,1,1,40,213.425,20.557,0.008,2.214,0.198,1.358
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.62144e+06,512,1,1,40,209.41,21.225,0.01,2.238,0.179,1.363
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.62144e+06,1024,1,1,40,209.036,21.277,0.009,2.719,0.676,1.31
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.62144e+06,2048,1,1,40,209.381,21.144,0.009,2.657,0.113,1.718
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.62144e+06,4096,1,1,40,211.244,20.841,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.62144e+06,8192,1,1,40,206.243,20.624,0.009,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.62144e+06,1,1,1,40,224.704,20.002,0.008,4.562,13.041,1.584
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.62144e+06,2,1,1,40,216.257,20.722,0.009,4.457,6.694,1.682
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.62144e+06,4,1,1,40,212.974,20.608,0.009,2.595,3.437,1.877
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.62144e+06,8,1,1,40,211.861,20.565,0.009,1.72,1.826,1.849
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.62144e+06,16,1,1,40,209.923,20.691,0.008,1.604,0.997,1.822
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.62144e+06,32,1,1,40,210.117,20.594,0.009,1.753,0.6,1.769
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.62144e+06,64,1,1,40,209.682,20.585,0.008,1.794,0.374,1.674
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.62144e+06,128,1,1,40,209.998,20.504,0.009,1.908,0.241,1.544
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.62144e+06,256,1,1,40,209.605,20.567,0.008,2.05,0.173,1.597
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.62144e+06,512,1,1,40,210.843,20.494,0.008,2.236,0.122,1.651
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.62144e+06,1024,1,1,40,209.595,20.479,0.009,2.516,0.107,1.611
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.62144e+06,2048,1,1,40,209.944,20.427,0.022,2.776,0.11,1.505
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.62144e+06,4096,1,1,40,209.782,20.519,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.62144e+06,8192,1,1,40,206.995,19.934,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.62144e+06,1,1,1,40,221.091,20.296,0.009,5.181,13.452,1.827
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.62144e+06,2,1,1,40,212.601,20.848,0.008,4.52,6.658,1.821
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.62144e+06,4,1,1,40,215.621,20.894,0.009,3.533,3.462,1.944
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.62144e+06,8,1,1,40,210.889,20.82,0.01,1.642,1.796,1.905
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.62144e+06,16,1,1,40,210.02,20.977,0.01,1.675,0.999,1.685
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.62144e+06,32,1,1,40,210.886,20.81,0.008,1.743,0.613,1.628
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.62144e+06,64,1,1,40,214.433,20.673,0.008,1.84,0.333,1.68
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.62144e+06,128,1,1,40,209.631,20.751,0.007,1.914,0.31,1.686
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.62144e+06,256,1,1,40,209.816,20.7,0.009,2.088,0.18,1.721
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.62144e+06,512,1,1,40,210.641,20.537,0.009,2.246,0.212,1.502
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.62144e+06,1024,1,1,40,209.936,20.575,0.008,2.556,0.095,1.443
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.62144e+06,2048,1,1,40,209.688,20.598,0.008,2.839,0.094,1.59
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.62144e+06,4096,1,1,40,209.793,20.758,0.009,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.62144e+06,8192,1,1,40,207.751,20.195,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.62144e+06,1,1,1,40,215.837,20.886,0.01,6.423,13.339,2.187
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.62144e+06,2,1,1,40,212.176,21.412,0.011,4.118,9.764,2.204
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.62144e+06,4,1,1,40,211.416,20.417,0.01,4.176,3.453,2.232
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.62144e+06,8,1,1,40,210.589,21.263,0.011,4.508,3.956,2.293
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.62144e+06,16,1,1,40,209.983,20.735,0.011,2.214,1.449,2.404
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.62144e+06,32,1,1,40,209.261,20.791,0.011,2.035,0.757,2.141
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.62144e+06,64,1,1,40,209.26,20.511,0.01,2.009,0.388,2.712
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.62144e+06,128,1,1,40,226.65,21.191,0.01,2.249,0.282,2.401
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.62144e+06,256,1,1,40,209.046,20.648,0.024,2.464,0.724,2.139
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.62144e+06,512,1,1,40,209.104,20.577,0.01,2.5,0.247,2.5
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.62144e+06,1024,1,1,40,210.3,21.11,0.011,2.637,0.187,2.855
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.62144e+06,2048,1,1,40,210.488,21.039,0.011,2.58,0.441,2.598
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.62144e+06,4096,1,1,40,212.165,21.25,0.012,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.62144e+06,8192,1,1,40,206.095,20.893,0.011,-1,-1,-1
