device/C,kernel/C,workDimension/C,width/F,height/F,maskwidth/F,maskheight/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,2048,1,1,31,176.102,44.335,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,4096,1,1,31,175.93,44.187,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,8192,1,1,31,176.302,44.889,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,1,1,1,31,170.317,49.519,0.01,2711.55,19.588,2.57
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,2,1,1,31,208.66,51.978,0.009,2685.17,18.535,1.607
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,4,1,1,31,177.28,51.612,0.009,2679.33,18.711,2.34
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,8,1,1,31,215.035,52.166,0.009,2677.96,18.871,2.541
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,16,1,1,31,200.895,52.17,0.009,941.74,18.212,2.36
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,32,1,1,31,219.768,51.464,0.009,932.285,18.252,2.383
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,64,1,1,31,205.95,52.133,0.01,926.867,18.233,2.424
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,128,1,1,31,169.283,52.519,0.012,932.299,18.241,2.334
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,256,1,1,31,214.444,52.627,0.01,920.897,18.24,2.342
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,512,1,1,31,231.505,57.709,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,1024,1,1,31,172.492,50.71,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,2048,1,1,31,181.111,50.682,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,4096,1,1,31,172.906,48.859,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,8192,1,1,31,168.998,49.587,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,1,1,1,31,171.902,50.33,0.01,2709.21,19.402,1.695
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,2,1,1,31,206.291,52.011,0.009,2685.32,19.084,2.434
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,4,1,1,31,188.227,51.708,0.009,2683.06,19.39,2.426
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,8,1,1,31,229.574,61.253,0.01,2681.08,18.669,2.224
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,16,1,1,31,179.036,51.879,0.009,944.509,18.459,2.377
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,32,1,1,31,201.222,51.805,0.01,937.944,18.036,1.621
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,64,1,1,31,171.386,52.103,0.009,934.302,19.051,2.432
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,128,1,1,31,217.395,51.931,0.009,931.686,18.072,2.155
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,256,1,1,31,170.57,51.836,0.009,916.295,8.663,2.375
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,512,1,1,31,170.08,52.056,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,1024,1,1,31,172.874,49.733,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,2048,1,1,31,173.423,50.274,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,4096,1,1,31,171.63,50.201,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,8192,1,1,31,174.601,49.87,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,1,1,1,31,171.256,49.775,0.01,2709.89,18.814,2.243
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,2,1,1,31,207.174,52.385,0.008,2682.04,18,1.579
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,4,1,1,31,180.682,52.191,0.012,2683.85,18.573,2.135
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,8,1,1,31,195.658,52.263,0.01,2682.09,18.187,2.38
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,16,1,1,31,217.134,52.126,0.01,945.692,18.112,2.586
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,32,1,1,31,214.031,52.43,0.011,939.908,17.219,2.309
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,64,1,1,31,170.757,52.431,0.015,931.155,15.88,2.455
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,128,1,1,31,219.855,51.706,0.013,931.559,18.351,2.276
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,256,1,1,31,230.777,57.354,0.009,920.012,18.013,2.418
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,512,1,1,31,211.307,53.197,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,1024,1,1,31,174.207,51.248,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,2048,1,1,31,169.295,49.102,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,4096,1,1,31,173.287,50.045,0.013,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,8192,1,1,31,175.774,50.129,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,1,1,1,31,167.546,50.547,0.013,2710.13,15.247,2.373
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,2,1,1,31,224.809,61.723,0.012,2682.32,15.604,2.45
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,4,1,1,31,220.874,62.049,0.012,2684.27,15.223,2.51
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,8,1,1,31,228.186,62.8,0.012,2676.99,15.592,2.503
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,16,1,1,31,220.346,61.787,0.017,943.271,15.145,2.519
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,32,1,1,31,223.554,61.913,0.011,933.943,15.354,2.453
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,64,1,1,31,219.984,62.308,0.016,932.747,15.22,2.519
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,128,1,1,31,223.528,61.921,0.012,934.324,15.565,2.617
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,256,1,1,31,224.41,61.57,0.016,915.839,15.57,2.533
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,512,1,1,31,224.57,61.764,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,1024,1,1,31,222.949,58.435,0.013,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,2048,1,1,31,222.694,58.864,0.013,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,4096,1,1,31,223.263,59.232,0.014,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,8192,1,1,31,223.179,58.994,0.012,-1,-1,-1
