device/C,kernel/C,workDimension/C,actualMB/F,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,2,512,512,3,2,1,1,2,27.162,29.313,0.008,72.594,0,4.094
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,2,512,512,3,4,1,1,2,26.934,34.489,0.008,88.948,0.001,5.432
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,2,512,512,3,8,1,1,2,44.335,33.371,0.017,88.355,0.001,5.633
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,2,512,512,3,16,1,1,2,43.534,31.578,0.015,80.924,0.001,4.307
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,2,512,512,3,32,1,1,2,38.214,33.196,0.014,84.289,0.001,3.667
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,2,512,512,3,64,1,1,2,37.474,32.521,0.015,90.285,0.001,4.046
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,2,512,512,3,128,1,1,2,41.611,33.502,0.016,96.096,0.001,5.102
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,2,512,512,3,256,1,1,2,43.333,32.354,0.025,110.74,0.001,4.276
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,2,512,512,3,512,1,1,2,39.156,33.624,0.034,105.23,0.001,5.74
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,2,512,512,3,1024,1,1,2,41.514,29.576,0.017,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,2,512,512,3,2048,1,1,2,38.051,27.192,0.014,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,2,512,512,3,4096,1,1,2,38.093,32.954,0.014,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,2,512,512,3,8192,1,1,2,38.351,30.699,0.014,-1,-1,-1
