device/C,kernel/C,workDimension/C,nBodies/F,timeStep/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,1.04858e+06,0.005,1,256,1,1,16,92.428,22.421,0.002,312049,0.001,5.409
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,1.04858e+06,0.005,1,512,1,1,16,101.747,16.617,0.002,313969,0.001,4.648
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,1.04858e+06,0.005,1,1024,1,1,16,99.94,24.976,0.002,314295,0.002,4.976
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,1.04858e+06,0.005,1,1,1,1,16,119.523,29.682,0.002,311476,0.001,1.085
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,1.04858e+06,0.005,1,2,1,1,16,90.047,15.908,0.002,311448,0.001,1.159
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,1.04858e+06,0.005,1,4,1,1,16,90.232,19.659,0.002,311416,0.001,1.137
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,1.04858e+06,0.005,1,8,1,1,16,90.006,20.484,0.002,311443,0.001,1.205
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,1.04858e+06,0.005,1,16,1,1,16,90.063,17.519,0.002,311461,0.001,1.467
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,1.04858e+06,0.005,1,32,1,1,16,90.246,17.145,0.002,311523,0.001,1.255
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,1.04858e+06,0.005,1,64,1,1,16,90.257,15.873,0.002,312016,0.001,1.103
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,1.04858e+06,0.005,1,128,1,1,16,90.082,22.692,0.003,312085,0.001,1.232
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,1.04858e+06,0.005,1,256,1,1,16,94.947,19.316,0.002,312122,0.001,1.035
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,1.04858e+06,0.005,1,512,1,1,16,90.408,19.628,0.002,314025,0.001,2.028
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,1.04858e+06,0.005,1,1024,1,1,16,94.77,24.788,0.002,314252,0.001,1.723
