device/C,kernel/C,workDimension/C,width/F,height/F,xLocal/I,yLocal/I,zLocal/I,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,8,64,1,129.624,0.005,159.209,132.313,2.997
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,8,128,1,130,0.004,152.665,132.321,5.494
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,16,1,1,130.276,0.004,125.201,131.664,3.11
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,16,2,1,129.059,0.005,129.212,129.672,3.033
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,16,4,1,129.943,0.004,134.992,130.839,3.143
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,16,8,1,128.46,0.004,154.189,130.267,3.11
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,16,16,1,131.455,0.004,182.671,131.881,3.115
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,16,32,1,128.498,0.004,201.615,132.422,3.041
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,16,64,1,129.285,0.004,242.069,131.657,2.999
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,32,1,1,128.636,0.004,100.622,134.206,3.078
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,32,2,1,132.891,0.004,115.28,133.428,3.031
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,32,4,1,131.705,0.005,143.389,131.847,3.082
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,32,8,1,129.137,0.005,147.481,132.418,3.074
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,32,16,1,129.389,0.005,248.046,132.517,3.06
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,32,32,1,128.421,0.005,235.637,132.085,3.039
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,64,1,1,128.406,0.005,102.882,129.521,2.886
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,64,2,1,129.564,0.004,247.471,132.241,3.045
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,64,4,1,129.157,0.004,242.012,130.001,3.007
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,64,8,1,132.657,0.004,248.268,129.902,2.947
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,64,16,1,131.217,0.004,240.746,131.112,3.313
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,128,1,1,129.22,0.004,248.969,130.214,2.972
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,128,2,1,129.957,0.004,252.301,132.598,3.139
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,128,4,1,128.125,0.005,243.878,129.935,3
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,128,8,1,131.689,0.005,263.843,131.411,3.13
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,256,1,1,128.642,0.004,256.682,132.452,3.205
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,256,2,1,128.924,0.005,270.525,131.682,3.075
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,256,4,1,130.449,0.005,270.293,131.285,3.218
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,512,1,1,128.247,0.004,261.137,130.262,2.966
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,512,2,1,129.721,0.004,267.944,129.176,3.135
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,1024,1,1,132.422,0.004,272.139,130.797,3.189
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,1,1,1,129.942,0.004,737.968,132.265,3.154
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,1,2,1,129.566,0.005,399.659,131.643,3.171
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,1,4,1,129.487,0.004,275.768,134.476,3.18
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,1,8,1,134.326,0.004,213.393,136.071,3.271
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,1,16,1,134.411,0.004,213.507,133.751,3.083
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,1,32,1,134.744,0.004,206.163,131.887,3.036
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,1,64,1,133.395,0.005,199.131,131.066,3.051
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,1,128,1,131.564,0.003,204.827,132.697,3.308
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,1,256,1,128.992,0.005,432.801,131.525,3.084
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,1,512,1,131.736,0.003,437.676,131.842,2.971
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,1,1024,1,129.731,0.004,413.456,131.673,3.125
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,2,1,1,131.782,0.004,680.7,132.485,5.603
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,2,2,1,131.575,0.003,506.959,132.531,3.065
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,2,4,1,135.034,0.004,171.676,132.861,3.054
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,2,8,1,132.061,0.004,143.934,133.095,3.034
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,2,16,1,132.331,0.004,133.947,130.653,3.032
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,2,32,1,132.602,0.003,125.522,131.227,5.746
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,2,64,1,132.007,0.004,124.14,132.061,5.765
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,2,128,1,131.972,0.004,132.542,131.518,3.057
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,2,256,1,133.86,0.004,196.676,130.788,3.09
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,2,512,1,129.508,0.004,220.304,132.036,3.113
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,4,1,1,130.156,0.004,286.442,131.375,5.671
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,4,2,1,130.412,0.004,179.96,130.847,5.542
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,4,4,1,129.948,0.004,169.395,130.716,3.007
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,4,8,1,131.043,0.004,165.241,132.458,2.966
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,4,16,1,131.825,0.004,130.658,130.33,3.03
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,4,32,1,133.262,0.004,152.139,131.502,2.97
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,4,64,1,128.976,0.004,136.034,132.646,3.099
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,4,128,1,129.454,0.005,154.167,135.183,3.038
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,4,256,1,135.667,0.004,297.236,134.089,3.015
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,8,1,1,136.233,0.004,136.653,131.961,3.087
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,8,2,1,134.391,0.004,146.33,129.497,3.061
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,8,4,1,130.205,0.004,126.803,131.111,3.026
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,8,8,1,130.346,0.004,129.472,130.297,3.146
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,8,16,1,130.162,0.004,130.714,129.184,3.072
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,8,32,1,129.65,0.004,143.404,135.852,3.064
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,8,64,1,134.113,0.004,129.577,134.905,3.049
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,8,128,1,132.91,0.004,142.485,134.821,3.01
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,16,1,1,132.855,0.004,121.943,131.116,3.2
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,16,2,1,131.45,0.004,126.328,131.373,3.126
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,16,4,1,130.234,0.004,120.355,130.453,3.063
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,16,8,1,132.326,0.004,137.599,130.663,2.991
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,16,16,1,130.46,0.004,211.294,130.085,3.139
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,16,32,1,131.064,0.004,225.455,131.454,3.092
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,16,64,1,128.891,0.004,257.311,132.1,3.16
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,32,1,1,130.056,0.004,109.391,131.057,3.188
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,32,2,1,130.195,0.004,106.715,130.512,3
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,32,4,1,129.954,0.003,156.403,131.263,3.145
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,32,8,1,131.624,0.004,181.319,130.851,3.123
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,32,16,1,130.438,0.004,219.29,129.606,3.048
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,32,32,1,130.628,0.004,254.821,129.776,3.074
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,64,1,1,131.882,0.004,118.354,130.408,2.928
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,64,2,1,131.585,0.004,195.464,130.353,3.078
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,64,4,1,131.756,0.005,247.152,130.954,2.942
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,64,8,1,130.548,0.003,245.183,119.655,2.838
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,64,16,1,131.4,0.004,247.228,131.817,2.909
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,128,1,1,129.007,0.004,206.918,131.289,2.987
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,128,2,1,130.612,0.005,153.96,136.232,2.998
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,128,4,1,135.763,0.005,212.133,133.767,3.231
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,128,8,1,132.552,0.004,239.071,132.081,3.036
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,256,1,1,134.306,0.004,277.005,133.194,3.156
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,256,2,1,128.302,0.004,271.642,131.911,3.333
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,256,4,1,131.084,0.004,282.959,133.198,3.173
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,512,1,1,129.63,0.004,266.033,129.651,3.158
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,512,2,1,132.001,0.004,263.66,129.426,3.093
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,1024,1,1,132.512,0.004,254.578,130.6,3.196
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,1,1,1,134.723,0.005,713.5,135.664,2.909
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,1,2,1,133.932,0.004,407.975,131.986,3.151
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,1,4,1,130.975,0.004,230.566,133.947,3.131
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,1,8,1,133.541,0.004,218.132,134.769,3.235
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,1,16,1,134.776,0.003,220.833,130.739,3.065
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,1,32,1,132.188,0.004,216.732,133.972,2.92
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,1,64,1,134.234,0.004,205.412,133.71,3.085
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,1,128,1,133.655,0.005,284.046,132.7,3.033
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,1,256,1,127.956,0.004,454.233,131.598,3.033
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,1,512,1,131.474,0.004,454.426,131.762,3.05
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,1,1024,1,129.164,0.004,452.014,132.078,3.04
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,2,1,1,130.924,0.004,658.647,131.21,3.055
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,2,2,1,133.135,0.004,471.986,130.725,3.033
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,2,4,1,130.629,0.004,181.795,132.525,3.046
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,2,8,1,129.977,0.005,131.82,135.433,3.12
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,2,16,1,133.896,0.004,141.181,133.772,3.077
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,2,32,1,134.158,0.004,111.814,133.834,3.063
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,2,64,1,134.512,0.004,145.564,133.655,3.033
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,2,128,1,133.235,0.004,112.422,133.791,5.709
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,2,256,1,135.07,0.004,181.895,130.362,2.95
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,2,512,1,131.272,0.004,194.627,132.233,3.074
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,4,1,1,128.524,0.005,369.81,130.411,3.068
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,4,2,1,132.698,0.004,217.356,132.178,3.137
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,4,4,1,131.391,0.004,175.03,128.751,3.056
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,4,8,1,131.927,0.004,161.904,130.991,3.101
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,4,16,1,131.022,0.004,149.424,131.179,3.023
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,4,32,1,131.467,0.004,139.657,131.072,3.102
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,4,64,1,131.789,0.003,145.939,132.523,2.924
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,4,128,1,131.851,0.005,179.65,131.36,2.924
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,4,256,1,131.641,0.005,302.075,134.792,3.003
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,8,1,1,132.156,0.004,145.616,129.981,3.083
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,8,2,1,131.259,0.004,138.238,129.228,3.014
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,8,4,1,130.431,0.004,132.65,130.011,3.106
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,8,8,1,129.601,0.005,124.128,129.685,3.065
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,8,16,1,129.459,0.004,141.122,130.524,3.059
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,8,32,1,129.041,0.004,148.867,132.339,3.049
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,8,64,1,129.366,0.004,151.928,133.375,2.944
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,8,128,1,128.552,0.004,124.708,134.56,3.136
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,16,1,1,133.256,0.004,125.354,131.862,3.085
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,16,2,1,131.161,0.004,133.423,131.686,3.185
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,16,4,1,139.814,0.004,138.341,131.256,3.077
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,16,8,1,130.372,0.004,129,131.578,3.006
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,16,16,1,130.987,0.005,190.81,130.756,3.124
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,16,32,1,129.819,0.004,209.816,131.971,3.068
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,16,64,1,131.73,0.003,237.971,131.739,3.054
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,32,1,1,128.652,0.004,107.086,131.226,3.012
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,32,2,1,128.612,0.005,120.87,133.078,3.143
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,32,4,1,129.46,0.004,124.718,131.794,3.133
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,32,8,1,131.705,0.004,236.712,131.022,3.142
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,32,16,1,131.854,0.004,239.405,133.859,3.149
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,32,32,1,129.093,0.003,220.53,131.986,3.214
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,64,1,1,130.975,0.004,100.541,131.176,2.978
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,64,2,1,129.334,0.004,193.44,131.812,3.087
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,64,4,1,130.473,0.004,252.531,131.905,3.124
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,64,8,1,127.816,0.004,239.156,133.608,3.09
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,64,16,1,128.22,0.004,239.483,131.236,2.991
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,128,1,1,129.897,0.004,247.283,133.912,3.031
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,128,2,1,128.24,0.005,237.806,133.094,3.211
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,128,4,1,130.855,0.005,239.829,132.746,3.057
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,128,8,1,130.136,0.004,232.441,132.811,2.998
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,256,1,1,128.74,0.004,261.938,131.87,3.147
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,256,2,1,128.864,0.004,279.724,129.597,3.109
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,256,4,1,130.363,0.004,274.953,131.115,3.061
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,512,1,1,130.222,0.004,274.422,130.781,3.253
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,512,2,1,128.953,0.004,250.75,130.376,3.244
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,1024,1,1,129.367,0.004,283.978,131.983,3.335
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,1,1,1,138.126,0.003,701.707,131.801,3.785
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,1,2,1,136.386,0.003,455.149,131.825,6.243
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,1,4,1,132.482,0.003,257.854,132.311,3.945
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,1,8,1,131.177,0.003,219.452,132.731,3.456
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,1,16,1,129.559,0.005,216.504,131.341,3.165
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,1,32,1,132.242,0.005,205.985,129.652,3.051
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixTranspose,TWO_D,8192,8192,1,64,1,130.767,0.004,203.153,131.445,3.097
